sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.0,0.9953388617935531,3.426390964630935,2.741663387372201,3.1646139531024327,3.816632515325099,2.7992914258324255
0.0,1.9906777235871063,3.3127889933344097,2.6260102083397285,3.0590953325911956,3.7401035104096527,2.6894309843477435
0.0,2.9860165853806593,3.182295159714262,2.513125356847451,2.9424735242803304,3.6726353061902013,2.56927220466669
0.0,3.9813554471742125,3.029111149108616,2.4024275712027334,2.81218293156328,3.6131615184813066,2.4362412276933227
0.0,4.976694308967765,2.843938566176651,2.2949925551217003,2.665524026614585,3.560853075933251,2.2877676375068874
0.0,5.972033170761319,2.61065661039216,2.1942213364405334,2.500692283366674,3.515085022777574,2.122309780559364
0.0,6.967372032554872,2.298673168273196,2.10657336403208,2.3206148129961908,3.4753890743106868,1.9430752612932902
0.0,7.962710894348425,1.8506241580946323,2.0414607232860043,2.1445088565693293,3.4414108644132093,1.768777180599573
0.0,8.958049756141978,1.378999109957315,2.0087934141100985,2.0277443996763913,3.4128732917565414,1.6512884164736803
0.0,9.95338861793553,1.7636354941472385,2.0140279675892385,2.040120905654174,3.3895455279883135,1.6558903192968026
0.0,10.948727479729083,2.2384983003572625,2.05445477945836,2.169628805614312,3.371217446232508,1.774511270132363
0.0,11.944066341522637,2.5674858743504076,2.1208222949311377,2.342257011809914,3.357679531138201,1.938671131273291
0.0,12.93940520331619,2.8106752799758024,2.202381455355685,2.51188320133842,3.3487084287105056,2.102591482293999
0.0,13.934744065109744,3.0021596357212488,2.29055362415333,2.664529088616323,3.344058150934145,2.25120629862613
0.0,14.930082926903296,3.159678226544156,2.37980948660812,2.7988671971052628,3.3434566262095644,2.382437835305048
0.0,15.92542178869685,3.2933208291812983,2.467059528870006,2.9169650734849095,3.346606891505022,2.4979630625317735
0.0,16.920760650490404,3.4093093039011264,2.550786241124513,3.0213706813855397,3.3531918775961214,2.60013288552483
0.0,17.916099512283957,3.5117321863450317,2.630378757425903,3.1143506819970277,3.362881539457951,2.6911114214052416
0.0,18.91143837407751,3.6034133765401957,2.705713839180307,3.1977617836212167,3.375341071042047,2.7726994098895474
0.0,19.90677723587106,3.686382245581412,2.776914320559801,3.2730899345035938,3.390239101231621,2.846350635119477
0.05263157894736842,10.948727479729083,2.2039606899117192,2.052917800042095,2.1613417482261528,3.371168228252901,1.7667481848552644
0.05263157894736842,11.944066341522637,2.538084202938499,2.118299710807482,2.3320960933162174,3.3575505790103977,1.9290148375725324
0.05263157894736842,12.93940520331619,2.7836014827935784,2.1989085160664756,2.500948182262622,3.348468887564924,2.0921335563963064
0.05263157894736842,13.934744065109744,2.976042288433403,2.2862018236852566,2.65324524545909,3.343672528128731,2.240391982398428
0.05263157894736842,14.930082926903296,3.133766409391758,2.374645959150448,2.787375553292094,3.342885490656716,2.3714237645647915
0.05263157894736842,15.92542178869685,3.2671559786147255,2.4611331532014598,2.905305360151443,3.345807838059843,2.4867981878942325
0.05263157894736842,16.920760650490404,3.3825859514040566,2.544127249389461,3.0095506236098872,3.3521206610313583,2.5888298346746828
0.05263157894736842,17.916099512283957,3.4842323994413302,2.6230027052371194,3.1023712846528415,3.361493269467613,2.6796733884605515
0.05263157894736842,18.91143837407751,3.5749729928186733,2.697625998933396,3.185626419572473,3.3735913657908276,2.761130173455855
0.05263157894736842,19.90677723587106,3.656872169052688,2.7681132993091784,3.260807399210223,3.3880851174823956,2.8346581320653956
0.05263157894736842,0.9953388617935531,3.426414223119641,2.7416795994719654,3.1646296297271714,3.816636255961379,2.799307749793208
0.05263157894736842,1.9906777235871063,3.312916691057568,2.6260729139133403,3.0591707422995262,3.74011620324182,2.6895083760320895
0.05263157894736842,2.9860165853806593,3.182685328090348,2.513267352607761,2.9426823837147262,3.6726597475692446,2.569483929695648
0.05263157894736842,3.9813554471742125,3.030043757787424,2.4026808533490396,2.812635972738085,3.613198481112362,2.4366953323270177
0.05263157894736842,4.976694308967765,2.845910026888498,2.295380765433913,2.6663740379335685,3.560901495025164,2.2886102878663332
0.05263157894736842,5.972033170761319,2.6145852741927667,2.1947407385152657,2.5021135085619908,3.515141879366688,2.1237027728005384
0.05263157894736842,6.967372032554872,2.3063268514261557,2.107157005132597,2.322664134440676,3.4754490140697625,1.9450613826050924
0.05263157894736842,7.962710894348425,1.8641955915036033,2.0419359086421425,2.1466009753391893,3.4414656258382266,1.7707976080731467
0.05263157894736842,8.958049756141978,1.367619728306508,2.0088771060030517,2.0277391852019724,3.412911038905097,1.6513754580712061
0.05263157894736842,9.95338861793553,1.7196289458894138,2.013408859298742,2.035635782493801,3.3895501981787355,1.6518066889265555
0.10526315789473684,0.9953388617935531,3.4264374692141915,2.7416958073668183,3.164645300703433,3.8166399961029582,2.7993240679499642
0.10526315789473684,1.9906777235871063,3.3130441961179353,2.6261355829232103,3.059246077832396,3.7401288928400462,2.6895856929953688
0.10526315789473684,2.9860165853806593,3.1830743773981527,2.5134092187845303,2.9428908653850834,3.6726841806659163,2.569695280509607
0.10526315789473684,3.9813554471742125,3.030972055035604,2.402933824082083,2.8130877576495243,3.6132354301825176,2.437148212188885
0.10526315789473684,4.976694308967765,2.847868057615288,2.2957684048876374,2.667220876050929,3.5609498994384716,2.289449896928141
0.10526315789473684,5.972033170761319,2.618477148588047,2.1952594212342547,2.5035287301632305,3.5151987339307356,2.1250901326361893
0.10526315789473684,6.967372032554872,2.3138961639077484,2.107740562305847,2.324708359253716,3.4755089996887336,1.9470429339795048
0.10526315789473684,7.962710894348425,1.8778359645553708,2.042413845896479,2.1487147545643923,3.4415205598379344,1.7728381002026874
0.10526315789473684,8.958049756141978,1.3598621279794436,2.008970163634233,2.0278411026668137,3.412949242885803,1.6515597307718184
0.10526315789473684,9.95338861793553,1.6745992225666675,2.012809665115106,2.0313227042186153,3.3895558945797104,1.6478828354246546
0.15789473684210525,0.9953388617935531,3.4264607029258554,2.74171201105864,3.1646609660349965,3.8166437357500005,2.7993403803065298
0.15789473684210525,1.9906777235871063,3.3131715089927978,2.6261982154027996,3.0593213393232275,3.7401415792061403,2.689662935369742
0.15789473684210525,2.9860165853806593,3.1834623127119417,2.5135509555479874,2.9430989705034425,3.672708605484268,2.5699062582841172
0.15789473684210525,3.9813554471742125,3.031896070924849,2.4031864839529966,2.8135382921838388,3.613272365693308,2.43759987286638
0.15789473684210525,4.976694308967765,2.8498127857076123,2.296155474747837,2.668064558859675,3.5609982891563465,2.290286481206741
0.15789473684210525,5.972033170761319,2.6223326154735926,2.195777385333702,2.5049379690674707,3.5152555863483355,2.1264718776966602
0.15789473684210525,6.967372032554872,2.321380768922177,2.1083240250169974,2.3267473274241595,3.4755690305222133,1.9490197647137304
0.15789473684210525,7.962710894348425,1.8915066842534496,2.0428944750508027,2.1508489354463167,3.441575663751538,1.7748975312270874
0.15789473684210525,8.958049756141978,1.3557573697929293,2.0090723982558445,2.028047070947204,3.4129878948541013,1.651838474146912
0.15789473684210525,9.95338861793553,1.6285371120900156,2.012229961335996,2.0271807205767747,3.389562592387034,1.6441176998095988
0.10526315789473684,10.948727479729083,2.168784569482909,2.0514136579549844,2.1531939921124263,3.3711210792525335,1.7591192191113225
0.10526315789473684,11.944066341522637,2.5083978976706303,2.115823943110794,2.3220318413815364,3.3574254678816176,1.9194528343190953
0.10526315789473684,12.93940520331619,2.756430720150169,2.1954975310916836,2.490092382595569,3.3482360115736847,2.0817520203886772
0.10526315789473684,13.934744065109744,2.949952523912879,2.2819291623801643,2.6420396662534085,3.3432978273345206,2.2296518739219495
0.10526315789473684,14.930082926903296,3.107982582987512,2.3695816759762223,2.7759688791735524,3.3423313872278273,2.360489314132032
0.10526315789473684,15.92542178869685,3.241211323807223,2.455329653396446,2.893740465323624,3.345034216735098,2.475721563678328
0.10526315789473684,16.920760650490404,3.3561743027732773,2.537618668458463,2.997836120381661,3.351085992324455,2.5776246652896293
0.10526315789473684,17.916099512283957,3.4571391212957763,2.6158087302034088,3.0905077526534384,3.3601557677358755,2.6683425939745056
0.10526315789473684,18.91143837407751,3.547039557684702,2.6897561646268535,3.1736158578985507,3.371910083466314,2.7496763614734796
0.10526315789473684,19.90677723587106,3.6279765806017505,2.7595705333194696,3.2486564058188954,3.3860208993324346,2.8230873099875655
0.15789473684210525,10.948727479729083,2.1329253663848227,2.0499415744401697,2.145186678172593,3.3710759384047884,1.7516253031656175
0.15789473684210525,11.944066341522637,2.478404270548954,2.11339370011522,2.3120646245210925,3.3573040638847598,1.909985482175851
0.15789473684210525,12.93940520331619,2.7291470550112793,2.192146475554524,2.479314960751441,3.3480095312860474,2.0714461446266372
0.15789473684210525,13.934744065109744,2.923875374536221,2.277732597271716,2.630910540312075,3.3429335454817326,2.2189843408167715
0.15789473684210525,14.930082926903296,3.0823099764112323,2.364612229254905,2.7646445843239746,3.3417934352465553,2.349632122164071
0.15789473684210525,15.92542178869685,3.2154664271939075,2.449642847307319,2.882267140418402,3.3442845695327263,2.46473021297999
0.15789473684210525,16.920760650490404,3.330048642426073,2.531252067350855,2.986223382955816,3.350085572864983,2.5665138936083403
0.15789473684210525,17.916099512283957,3.4304197619222694,2.6087856121781887,3.0787559207967754,3.3588655633421634,2.6571151936504585
0.15789473684210525,18.91143837407751,3.519571930525982,2.682089723120289,3.161725802639999,3.370292179676545,2.7383339865919325
0.15789473684210525,19.90677723587106,3.599643994990976,2.7512673549161564,3.23663288529273,3.3840393613505566,2.811634354311572
0.21052631578947367,0.9953388617935531,3.4264839242658844,2.7417282105493075,3.164676625725638,3.8166474749026666,2.799356686866739
0.21052631578947367,1.9906777235871063,3.313298630157823,2.626260811385542,3.0593965269050947,3.7401542623419073,2.6897401032870274
0.21052631578947367,2.9860165853806593,3.1838491390756385,2.5136925630681843,2.9433067002762576,3.672733022028369,2.570116864189423
0.21052631578947367,3.9813554471742125,3.032815835268689,2.403438833511524,2.8139875821897653,3.6133092876463033,2.4380503199123793
0.21052631578947367,4.976694308967765,2.851744337328708,2.2965419762711425,2.6689051041473957,3.5610466641618572,2.291120057125447
0.21052631578947367,5.972033170761319,2.6261520585825058,2.196294631539529,2.5063412466576005,3.515312436498288,2.127848026089017
0.21052631578947367,6.967372032554872,2.3287804992619585,2.108907382908343,2.328780887166772,3.47562910593363,1.9509917314902105
0.21052631578947367,7.962710894348425,1.9051739158260985,2.0433777374666477,2.1530023035007892,3.4416309349816485,1.7769748137770465
0.21052631578947367,8.958049756141978,1.3552482159042514,2.0091836264763763,2.0283540368715536,3.4130269862523086,1.6522089558430193
