sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.21052631578947367,7.894737578947368,1.5514772441414026,2.02561056041475,2.0466309124553965,3.298073903501207,1.6614079149420828
0.21052631578947367,9.47368489473684,1.5777535141430892,2.0109368328764847,2.025920198668819,3.3783932309375726,1.6429183673992838
0.21052631578947367,11.052632210526314,1.598257047606875,2.0241310902350054,2.0116338416863084,3.43994344325639,1.630272546986282
0.21052631578947367,12.631579526315788,1.6146973396104674,2.050383448429531,2.0016592632930834,3.488501336245679,1.6215256481067137
0.21052631578947367,14.210526842105262,1.628170976426529,2.08122506016688,1.994634247821783,3.527742319461503,1.6154319152438639
0.2631578947368421,15.789474157894736,1.6071818220553948,2.1108358135605565,1.988354051931933,3.5600474909970568,1.6100049628549726
0.2631578947368421,17.36842147368421,1.6192592392823042,2.1404622101194453,1.9851511312874242,3.5871598692730555,1.6073305266922886
0.2631578947368421,18.947368789473682,1.62960816109818,2.167865757274872,1.9829189409892374,3.6102094234264515,1.6055146183171516
0.2631578947368421,20.526316105263156,1.6385744120159436,2.1928648458109388,1.9813900031469733,3.6300421237775917,1.6043171421716909
0.2631578947368421,22.10526342105263,1.6464174413090853,2.215534535899146,1.9803757046711505,3.647285186569434,1.6035693719032644
0.2631578947368421,23.684210736842104,1.65333567362791,2.2360551568016818,1.9797411255435322,3.662413217308749,1.6031510220245764
0.2631578947368421,25.263158052631578,1.6594834366598779,2.2546398517101243,1.9793884998160867,3.675791821363156,1.6029752333655085
0.2631578947368421,26.842105368421052,1.6649825557734366,2.271501062262111,1.979246159304515,3.6877071168262328,1.6029785646746948
0.2631578947368421,28.421052684210526,1.669930476130124,2.2868361160403468,1.9792610217668731,3.6983861763479022,1.6031142099650288
0.2631578947368421,30.0,1.6744060669108547,2.300822091921565,1.9793934095921821,3.708011483083613,1.6033473308711037
0.2631578947368421,1e-06,0.9339971263482605,3.0457572154782637,2.446242508432029,3.0457570144941783,2.0307971961379394
0.2631578947368421,1.5789483157894735,1.1508536870470183,2.6978011356708147,2.2815229308882894,2.700214577419007,1.8765791680529373
0.2631578947368421,3.1578956315789473,1.2961294009203939,2.423854353900353,2.17861044514669,2.8362818024448955,1.7813571765496117
0.2631578947368421,4.73684294736842,1.3880520846811464,2.220008274385585,2.112799986084205,3.0390541859785167,1.7211271626723612
0.2631578947368421,6.315790263157894,1.4503037261069125,2.089507353023888,2.069851528942029,3.189787120617363,1.6821996289005425
0.2631578947368421,7.894737578947368,1.4950278079517394,2.025815132003898,2.0412782357979924,3.2981288523124515,1.6565292467305375
0.2631578947368421,9.47368489473684,1.528649470264161,2.010490656101573,2.0219327308983632,3.378406888233887,1.6392977218763305
0.2631578947368421,11.052632210526314,1.554823637080967,2.0231734889455644,2.0086377276127148,3.4399316883594087,1.6275612823321943
0.2631578947368421,12.631579526315788,1.5757685957182548,2.0490893986463097,1.9993930490335692,3.4884735533880344,1.61948171564933
0.2631578947368421,14.210526842105262,1.5929046252932486,2.0797345399872347,1.9929130628053287,3.527704274899655,1.6138850744974524
0.3157894736842105,15.789474157894736,1.57449220984957,2.1092577639266157,1.9871231047714935,3.560003587320753,1.6089049773465276
0.3157894736842105,17.36842147368421,1.589190848451115,2.138842126052713,1.9842237932972533,3.5871117086056983,1.6065064119813157
0.3157894736842105,18.947368789473682,1.6017736271630563,2.1662414166711588,1.9822268258565374,3.610158619616329,1.6049039918896026
0.3157894736842105,20.526316105263156,1.6126659166000255,2.1912590744013976,1.9808820711211808,3.6299897797580956,1.603873514291627
0.3157894736842105,22.10526342105263,1.6221864421400343,2.2139607544310866,1.9800133632800505,3.647232066473081,1.6032576300308203
0.3157894736842105,23.684210736842104,1.6305786677021825,2.2345209010773,1.9794948386924032,3.6623598555897146,1.6029443166746633
0.3157894736842105,25.263158052631578,1.6380317359299965,2.253148976834728,1.9792354083387953,3.675738593832974,1.6028527988425558
0.3157894736842105,26.842105368421052,1.6446947973524673,2.270055123320401,1.979168388486773,3.687654287972409,1.6029241722440501
0.3157894736842105,28.421052684210526,1.6506870374780427,2.2854352379924205,1.979244461655516,3.698333931494161,1.6031150549357982
0.3157894736842105,30.0,1.656104834671363,2.2994655218128117,1.9794268249839948,3.7079599506361496,1.6033932215219184
0.3157894736842105,1e-06,0.8952804222430585,3.045757215074275,2.4205720462877216,3.0457570138836947,2.0065757819635985
0.3157894736842105,1.5789483157894735,1.032121012268262,2.697941650933036,2.2629860368021335,2.70039101656415,1.8592536254036351
0.3157894736842105,3.1578956315789473,1.1956040035668662,2.424570227655813,2.1652891331671253,2.8366675027472086,1.7690158762550037
0.3157894736842105,4.73684294736842,1.3064799686757056,2.2210211867143235,2.1031913625921113,3.0392930869744,1.7122889608407241
0.3157894736842105,6.315790263157894,1.3825945748719932,2.0903073824988376,2.0628618450109677,3.1899115220894165,1.6758062538338616
0.3157894736842105,7.894737578947368,1.4374067894071187,2.0260315667009503,2.036141079690272,3.2981846220857376,1.651851237435689
0.3157894736842105,9.47368489473684,1.478589785176034,2.0100623182925483,2.018118913793187,3.378421474468172,1.6358377968096516
0.3157894736842105,11.052632210526314,1.5106084444082672,2.022234916073813,2.005781923332432,3.439920854094564,1.6249793759202444
0.3157894736842105,12.631579526315788,1.5361934946079037,2.0478130626411053,1.997240998459815,3.488446639148571,1.6175427764622405
0.3157894736842105,14.210526842105262,1.5570972921158546,2.0782596117915197,1.9912855985745217,3.527667032798406,1.6124242984109716
0.3684210526315789,15.789474157894736,1.5413609070356034,2.1076930332835553,1.9859687873421616,3.5599604071220834,1.607875297033991
0.3684210526315789,17.36842147368421,1.5587411066332595,2.1372334973814135,1.9833605638466614,3.5870642087446103,1.6057411022352819
0.3684210526315789,18.947368789473682,1.573607246694141,2.1646269590128613,1.981588858970997,3.610108418953865,1.6043430391603692
0.3684210526315789,20.526316105263156,1.5864664644847408,2.1896618823034086,1.9804202885436646,3.6299379867601598,1.603472235811228
0.3684210526315789,22.10526342105263,1.5976985279197815,2.2123944749042503,1.9796906863449646,3.6471794506716866,1.602982303669618
0.3684210526315789,23.684210736842104,1.6075933184076017,2.2329932538171433,1.9792829097083007,3.6623069564323045,1.6027691729986182
0.3684210526315789,25.263158052631578,1.616375863926703,2.251663964653859,1.9791122937561731,3.675685791625983,1.6027579192477093
0.3684210526315789,26.842105368421052,1.624223473283688,2.268614419816295,1.9791169472500438,3.687601851192957,1.6028939987208488
0.3684210526315789,28.421052684210526,1.6312777243305003,2.284039063602035,1.979251170491346,3.6982820489815036,1.6031373187822773
0.3684210526315789,30.0,1.6376530184563092,2.2981132010051097,1.9794809218602363,3.7079087538839617,1.603458163126125
0.3684210526315789,1e-06,0.9744326206284218,3.045757222389187,2.3952029735865463,3.0457570132489176,1.9826640379269176
0.3684210526315789,1.5789483157894735,0.9448760986211565,2.6980728360079875,2.2448416489714247,2.7005571833581534,1.8423170906234279
0.3684210526315789,3.1578956315789473,1.0997941896214873,2.4252744820928105,2.152345440651601,2.8370488960997977,1.7570395406190678
0.3684210526315789,4.73684294736842,1.2249164517222375,2.222025487070142,2.0939077259153507,3.0395311610846067,1.7037592677858644
0.3684210526315789,6.315790263157894,1.3140360496033068,2.0911084115828698,2.056138766252241,3.190036317265361,1.6696628464241499
0.3684210526315789,7.894737578947368,1.3788617937955365,2.026259521549359,2.031218645821105,3.2982411909117273,1.6473728724710974
0.3684210526315789,9.47368489473684,1.4276997579882675,2.0096514431349264,2.014477431184554,3.3784369681393884,1.6325372193694383
0.3684210526315789,11.052632210526314,1.4656806949558763,2.021315061446581,2.003065005412215,3.439910921673594,1.6225254299963907
0.3684210526315789,12.631579526315788,1.4960129379565805,2.0465542069241964,1.9952017620222957,3.4884205776628714,1.615707544288667
0.3684210526315789,14.210526842105262,1.520774452332208,2.076800102241682,1.989750646942047,3.5276305798831213,1.6110484556408693
0.42105263157894735,15.789474157894736,1.5078128381535247,2.106141494033113,1.984890035671157,3.5599179395616685,1.6069149394888487
