B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,panel_id
1.14285757142857,1.64326530612245,-1.4069922243418724,0.1366620240400193,0.171462179779524,A
1.14285757142857,1.78518367346939,-1.4578931861861162,0.0795725060424385,0.1402639870078388,A
1.14285757142857,1.92710204081633,-1.51175065901257,0.0245120748883372,0.1069632560749361,A
1.14285757142857,2.06902040816327,-1.5689283931860845,-0.028656066670532,0.0713562999757661,A
1.14285757142857,2.2109387755102,-1.6298574245867343,-0.0800486642365938,0.0332003199067871,A
1.14285757142857,2.35285714285714,-1.6950530113409727,-0.1297646201315916,-0.0077949287199585,A
1.14285757142857,2.49477551020408,-1.7651365857546737,-0.1778868673813633,-0.0519783033200299,A
1.14285757142857,2.63669387755102,-1.8408641928852376,-0.2244839147441996,-0.0997723803367675,A
1.14285757142857,2.77861224489796,-1.9231629305464677,-0.2696111960176601,-0.1516940882908667,A
1.14285757142857,2.9205306122449,-2.013176069674784,-0.313312110294077,-0.2083835386744375,A
1.14285757142857,3.06244897959184,-2.1123139080168967,-0.355619042957092,-0.2706449058437926,A
1.14285757142857,3.20436734693878,-2.2222952056295453,-0.3965540313486251,-0.3395063589529333,A
1.14285757142857,3.34628571428571,-2.345125977922822,-0.4361295187354692,-0.416310074762642,A
1.14285757142857,3.48820408163265,-2.4828451591449583,-0.4743488980641192,-0.5028530168688164,A
1.14285757142857,3.63012244897959,-2.6365097427350133,-0.5112070831770993,-0.601616582100378,A
1.14285757142857,3.77204081632653,-2.8028836986326,-0.5466910082000138,-0.716162550875847,A
1.14285757142857,3.91395918367347,-2.965383090262512,-0.5807801296233772,-0.8518638751000933,A
1.14285757142857,4.05587755102041,-3.0792831995447596,-0.613446921824849,-1.0173789697558389,A
1.14285757142857,4.19779591836735,-3.0846306392109972,-0.6446575911309863,-1.2280065063314876,A
1.14285757142857,4.33971428571429,-2.9786566719217604,-0.6743724946643402,-1.51477443179476,A
1.14285757142857,4.48163265306122,-2.8200573022068114,-0.7025472359946245,-1.9568501015278428,A
1.14285757142857,4.62355102040816,-2.655650152294637,-0.72913305528002,-2.8562113710984383,A
1.14285757142857,4.7654693877551,-2.503422860647857,-0.7540780853333668,-2.606474738277721,A
1.14285757142857,4.90738775510204,-2.3671265970898725,-0.7773284636343097,-1.8172578743649643,A
1.14285757142857,5.04930612244898,-2.2458474509503503,-0.7988293385840282,-1.3905672674181195,A
1.14285757142857,5.19122448979592,-2.137568242485405,-0.8185262793845947,-1.097195870428443,A
1.14285757142857,5.33314285714286,-2.0402706338493073,-0.8363665653766179,-0.8721453435692058,A
1.14285757142857,5.4750612244898,-1.952217082962871,-0.8523006408241427,-0.6885414184360141,A
1.14285757142857,5.61697959183673,-1.871980106906288,-0.8662834888040662,-0.532716899748614,A
1.14285757142857,5.75889795918367,-1.798402674118667,-0.8782760108497276,-0.3967770896836755,A
1.14285757142857,5.90081632653061,-1.7305473098234705,-0.8882462825641448,-0.2757492854750139,A
1.14285757142857,6.04273469387755,-1.6676504646689472,-0.896170596421835,-0.166297902290931,A
1.14285757142857,6.18465306122449,-1.609085537413921,-0.9020343607965036,-0.066075842667596,A
1.14285757142857,6.32657142857143,-1.5543339914836047,-0.905832735753816,0.0266319401231823,A
1.14285757142857,6.46848979591837,-1.5029630738455515,-0.9075709130583346,0.1131176758806383,A
1.14285757142857,6.61040816326531,-1.45460865130868,-0.907264159654324,0.1943800174459679,A
1.14285757142857,6.75232653061224,-1.4089619395533104,-0.9049375397475048,0.2712074832343598,A
1.14285757142857,6.89424489795918,-1.3657591783032166,-0.9006253307684438,0.3442342935658238,A
1.14285757142857,7.03616326530612,-1.3247735345859213,-0.8943702568311277,0.4139787893058326,A
1.14285757142857,7.17808163265306,-1.2858087081004228,-0.8862224076140113,0.4808707553843238,A
1.14285757142857,7.32,-1.2486938327614752,-0.876238117431562,0.545271066410145,A
1.18367387755102,0.366,-1.0422526805115342,0.7919700384067443,0.3784825733808631,A
1.18367387755102,0.507918367346939,-1.0766060335728325,0.7079867205635455,0.3617662578978926,A
1.18367387755102,0.649836734693878,-1.1121891100550134,0.6284046141607544,0.3436060545394658,A
1.18367387755102,0.791755102040816,-1.1491213900143056,0.5528988253134524,0.3240298982869942,A
1.18367387755102,0.933673469387755,-1.187531705333177,0.4811153182409715,0.3030362914086676,A
1.18367387755102,1.07559183673469,-1.2275614526499317,0.4127160017185196,0.2805987686176896,A
1.18367387755102,1.21751020408163,-1.2693679668840352,0.3473940710596188,0.2566684444074895,A
1.18367387755102,1.35942857142857,-1.313128290564492,0.2848775981204452,0.2311751334333533,A
1.18367387755102,1.50134693877551,-1.3590435745718237,0.2249284598970496,0.2040273189885033,A
1.18367387755102,1.64326530612245,-1.40734437515218,0.1673395273392351,0.1751111019293449,A
1.18367387755102,1.78518367346939,-1.4582971681804138,0.1119314483687802,0.1442881447606114,A
1.18367387755102,1.92710204081633,-1.5122124938312411,0.058549480717095,0.1113925404890977,A
1.18367387755102,2.06902040816327,-1.569455269215267,0.0070606337415698,0.076226418982794,A
1.18367387755102,2.2109387755102,-1.6304579842076312,-0.042648844202537,0.0385540039540897,A
1.18367387755102,2.35285714285714,-1.6957377229742394,-0.0906756224693501,-0.0019063377172944,A
1.18367387755102,2.49477551020408,-1.76591822802661,-0.137101133415899,-0.0454927327159441,A
1.18367387755102,2.63669387755102,-1.8417584830383256,-0.1819930954005933,-0.0926141671364311,A
1.18367387755102,2.77861224489796,-1.9241893268561183,-0.225406868608546,-0.1437700403103174,A
1.18367387755102,2.9205306122449,-2.0143587475073605,-0.2673865033864285,-0.1995774137497077,A
1.18367387755102,3.06244897959184,-2.113682794113809,-0.307965780266442,-0.2608094807673592,A
1.18367387755102,3.20436734693878,-2.223886574857044,-0.347168907400219,-0.3284517148319241,A
1.18367387755102,3.34628571428571,-2.346980927742038,-0.3850113030228977,-0.4037857222949456,A
1.18367387755102,3.48820408163265,-2.4850005898565906,-0.4215001761886639,-0.4885195272223032,A
1.18367387755102,3.63012244897959,-2.6389652975051656,-0.4566351338624516,-0.5849983569684543,A
1.18367387755102,3.77204081632653,-2.8054985786128785,-0.4904087006835723,-0.6965644652725812,A
1.18367387755102,3.91395918367347,-2.967623830456929,-0.5228068481929758,-0.8282127042452107,A
1.18367387755102,4.05587755102041,-3.0800040998145257,-0.5538094852996063,-0.9878907793622104,A
1.18367387755102,4.19779591836735,-3.082982397794386,-0.5833911553919652,-1.1893884617179138,A
1.18367387755102,4.33971428571429,-2.9753752636238135,-0.611521422999486,-1.4598914538508416,A
1.18367387755102,4.48163265306122,-2.8163036009214646,-0.6381658492492661,-1.865352273250696,A
1.18367387755102,4.62355102040816,-2.652000424643793,-0.6632863611819173,-2.6376778315495586,A
1.18367387755102,4.7654693877551,-2.50004326585964,-0.6868422638308154,-2.8114915100779787,A
1.18367387755102,4.90738775510204,-2.364029702650608,-0.7087911732242571,-1.9106191065774512,A
1.18367387755102,5.04930612244898,-2.2430021645943556,-0.7290898567553512,-1.4493022616155695,A
1.18367387755102,5.19122448979592,-2.134936289289556,-0.7476952825014289,-1.140244006962125,A
1.18367387755102,5.33314285714286,-2.037817101963624,-0.7645656482578023,-0.906307470196559,A
1.18367387755102,5.4750612244898,-1.949912647169982,-0.779661506763725,-0.7169932850492622,A
1.18367387755102,5.61697959183673,-1.8698007691808451,-0.7929468048147497,-0.5571914777828441,A
1.18367387755102,5.75889795918367,-1.7963289022382385,-0.8043899445918166,-0.4183222050644966,A
1.18367387755102,5.90081632653061,-1.7285631546787283,-0.8139647527524518,-0.2950462435912515,A
1.18367387755102,6.04273469387755,-1.6657428113195138,-0.8216512841344191,-0.1838143332764485,A
1.18367387755102,6.18465306122449,-1.607243508599505,-0.8274365436248736,-0.0821464367806534,A
1.18367387755102,6.32657142857143,-1.552548483529174,-0.8313150278175799,0.0117595263332493,A
1.18367387755102,6.46848979591837,-1.5012263981370249,-0.8332889981564692,0.0992551648284144,A
1.18367387755102,6.61040816326531,-1.4529142568852582,-0.8333686050755041,0.1813810388752612,A
1.18367387755102,6.75232653061224,-1.407304197832515,-0.8315717721284387,0.2589561050114952,A
1.18367387755102,6.89424489795918,-1.3641332146630665,-0.8279238527659999,0.3326372381920509,A
1.18367387755102,7.03616326530612,-1.3231750957844988,-0.8224571549217007,0.4029600059144436,A
1.18367387755102,7.17808163265306,-1.28423405683236,-0.8152102025632756,0.4703675367252372,A
1.18367387755102,7.32,-1.247139663673002,-0.8062269602924368,0.5352312230707225,A
1.22449018367347,0.366,-1.042298798318491,0.8053549713000268,0.3794178941514147,A
1.22449018367347,0.507918367346939,-1.0766750115149322,0.7233294145680406,0.3629635454182855,A
1.22449018367347,0.649836734693878,-1.1122831846370569,0.6456171919477866,0.3450666233927802,A
1.22449018367347,0.791755102040816,-1.1492427473226472,0.5719057665586774,0.3257572791974986,A
1.22449018367347,0.933673469387755,-1.1876826191716054,0.5018539650418117,0.3050363094974671,A
1.22449018367347,1.07559183673469,-1.227744394638484,0.435135482573189,0.2828796555481269,A
1.22449018367347,1.21751020408163,-1.2695857038557408,0.3714538355563109,0.2592409997756007,A
1.22449018367347,1.35942857142857,-1.3133839802048488,0.3105459475062083,0.2340529494096545,A
1.22449018367347,1.50134693877551,-1.3593408680349055,0.2521811979339352,0.2072270833504073,A
1.22449018367347,1.64326530612245,-1.4076875347656927,0.196158762547512,0.1786529978707289,A
1.22449018367347,1.78518367346939,-1.458691208774369,0.1423045328440933,0.1481963724185501,A
1.22449018367347,1.92710204081633,-1.5126633577854578,0.0904680710574454,0.1156959937612712,A
1.22449018367347,2.06902040816327,-1.569970047718894,0.0405198471608132,0.0809595638089072,A
1.22449018367347,2.2109387755102,-1.6310452011344816,-0.0076511956495223,0.0437580239560777,A
1.22449018367347,2.35285714285714,-1.6964077025237043,-0.0541397436524864,0.0038179644786759,A
1.22449018367347,2.49477551020408,-1.7666835731924548,-0.0990259187462572,-0.0391885154864604,A
1.22449018367347,2.63669387755102,-1.842634696643504,-0.142376771811214,-0.0856574818553239,A
1.22449018367347,2.77861224489796,-1.9251956044701728,-0.1842476360434785,-0.1360717156261334,A
1.22449018367347,2.9205306122449,-2.0155189411674304,-0.2246831609858846,-0.1910264972243799,A
1.22449018367347,3.06244897959184,-2.1150264313561427,-0.2637183665366283,-0.2512658504272853,A
1.22449018367347,3.20436734693878,-2.225449435983887,-0.3013793490273458,-0.3177352242652708,A
1.22449018367347,3.34628571428571,-2.3488034948608743,-0.3376840769511399,-0.3916597333137213,A
1.22449018367347,3.48820408163265,-2.4871189879456095,-0.3726429836432735,-0.474664966633418,A
1.22449018367347,3.63012244897959,-2.64137815945809,-0.406259598285116,-0.5689708814382606,A
1.22449018367347,3.77204081632653,-2.8080638138482352,-0.4385310611060277,-0.6777197022236807,A
1.22449018367347,3.91395918367347,-2.9698079573029466,-0.4694486657396303,-0.8055659871639556,A
1.22449018367347,4.05587755102041,-3.0806741967227045,-0.498998331313887,-0.9598284088266268,A
1.22449018367347,4.19779591836735,-3.0813259275145772,-0.5271612767754923,-1.152992877100369,A
1.22449018367347,4.33971428571429,-2.9721376434611635,-0.5539143656209464,-1.409046772334816,A
1.22449018367347,4.48163265306122,-2.8126172421752145,-0.5792310091236734,-1.7836448866383003,A
1.22449018367347,4.62355102040816,-2.6484207874065566,-0.6030814626597456,-2.45712724179039,A
1.22449018367347,4.7654693877551,-2.496729139791438,-0.6254336827939739,-3.028807904942268,A
1.22449018367347,4.90738775510204,-2.3609921763118296,-0.6462542163948698,-2.0126859352588866,A
1.22449018367347,5.04930612244898,-2.2402105260423015,-0.6655086866989974,-1.5111964373148246,A
1.22449018367347,5.19122448979592,-2.1323530680978844,-0.6831628312144996,-1.184818488455422,A
1.22449018367347,5.33314285714286,-2.035408185896982,-0.6991832240761056,-0.9413298718360658,A
1.22449018367347,5.4750612244898,-1.947649396730213,-0.7135381968749218,-0.7459765997471003,A
1.22449018367347,5.61697959183673,-1.8676597480019113,-0.7261986446813367,-0.5820141728023605,A
1.22449018367347,5.75889795918367,-1.7942910320659358,-0.7371388656806743,-0.4401043049327645,A
1.22449018367347,5.90081632653061,-1.7266128534018808,-0.7463373291855244,-0.3145085998619579,A
1.22449018367347,6.04273469387755,-1.6638672623089723,-0.7537773060866124,-0.2014478863601568,A
1.22449018367347,6.18465306122449,-1.6054320790050651,-0.7594474579218077,-0.0983004189034171,A
1.22449018367347,6.32657142857143,-1.5507922716734168,-0.7633422970084679,-0.0031720319013889,A
1.22449018367347,6.46848979591837,-1.499517883834133,-0.7654624347942307,0.0853513272174043,A
1.22449018367347,6.61040816326531,-1.4512470308526078,-0.765814738273567,0.1683540665009628,A
1.22449018367347,6.75232653061224,-1.4056727515893577,-0.7644123018409866,0.246686852423263,A
1.22449018367347,6.89424489795918,-1.3625327761150676,-0.7612742466146689,0.3210300731994377,A
1.22449018367347,7.03616326530612,-1.3216014998857704,-0.7564254236088371,0.3919371201514599,A
1.22449018367347,7.17808163265306,-1.282683642566992,-0.7498959027019252,0.4598648862742078,A
1.22449018367347,7.32,-1.24560919202462,-0.7417204231569545,0.5251955869288203,A
1.26530648979592,0.366,-1.0423430610257658,0.8179408769937334,0.3803114180366665,A
1.26530648979592,0.507918367346939,-1.076741413646949,0.7377806491678058,0.3641121386251737,A
1.26530648979592,0.649836734693878,-1.1123739680296338,0.6618456235865274,0.3464719942617238,A
1.26530648979592,0.791755102040816,-1.1493601000988234,0.5898351915735651,0.3274231750771355,A
1.26530648979592,0.933673469387755,-1.187828811465188,0.5214205240339888,0.3069686220725632,A
1.26530648979592,1.07559183673469,-1.2279218871786517,0.4562865778706508,0.2850865492241038,A
1.26530648979592,1.21751020408163,-1.2697972443361425,0.3941466930783825,0.2617330812387112,A
1.26530648979592,1.35942857142857,-1.3136326979197983,0.3347461870608638,0.2368434930564391,A
1.26530648979592,1.50134693877551,-1.359630375580159,0.2778615142995932,0.2103323287164653,A
1.26530648979592,1.64326530612245,-1.408022044447187,0.2232977818500773,0.1820925374618097,A
1.26530648979592,1.78518367346939,-1.459075672489347,0.170885783302843,0.1519936534365126,A
1.26530648979592,1.92710204081633,-1.5131036400513194,0.1204790851600854,0.1198789661440506,A
1.26530648979592,2.06902040816327,-1.570473144396456,0.0719513601601807,0.0855615182506515,A
1.26530648979592,2.2109387755102,-1.631619519948643,0.0251940315930386,0.0488186816333024,A
1.26530648979592,2.35285714285714,-1.6970634263922424,-0.0198857706072361,0.0093849053534578,A
1.26530648979592,2.49477551020408,-1.767433133076885,-0.0633669722953033,-0.0330579586097301,A
1.26530648979592,2.63669387755102,-1.843493385350974,-0.1053160137919908,-0.0788936817454612,A
1.26530648979592,2.77861224489796,-1.9261823601734651,-0.1457881868660276,-0.1285892744862659,A
1.26530648979592,2.9205306122449,-2.0166572992320533,-0.1848286537967633,-0.1827194115386028,A
1.26530648979592,3.06244897959184,-2.1163455282678276,-0.2224734992466918,-0.2420006188576874,A
1.26530648979592,3.20436734693878,-2.226984567870698,-0.2587504353200435,-0.3073407708440715,A
1.26530648979592,3.34628571428571,-2.350594542459443,-0.2936795942744676,-0.3799122162425288,A
1.26530648979592,3.48820408163265,-2.489201321742737,-0.3272741321841637,-0.461263986083993,A
1.26530648979592,3.63012244897959,-2.6437494376588044,-0.3595408580250444,-0.5535005500317413,A
1.26530648979592,3.77204081632653,-2.810580729437316,-0.3904807402150783,-0.6595813859176657,A
1.26530648979592,3.91395918367347,-2.971937182245634,-0.4200894543145113,-0.7838537658956504,A
1.26530648979592,4.05587755102041,-3.0812957099838783,-0.4483578245955859,-0.9330772111148102,A
1.26530648979592,4.19779591836735,-3.0796628792882137,-0.4752724336380911,-1.1186042629603106,A
1.26530648979592,4.33971428571429,-2.9689434817769187,-0.5008161576962373,-1.3617343152816728,A
1.26530648979592,4.48163265306122,-2.8089966132074404,-0.5249685367360591,-1.709961232579531,A
1.26530648979592,4.62355102040816,-2.6449092960405935,-0.5477064952618579,-2.3061575462155073,A
1.26530648979592,4.7654693877551,-2.493478608073985,-0.5690048125122168,-3.1955188084049344,A
1.26530648979592,4.90738775510204,-2.3580123271354823,-0.5888370371978373,-2.125120128075722,A
1.26530648979592,5.04930612244898,-2.2374710273513077,-0.6071757687395941,-1.576645715869378,A
1.26530648979592,5.19122448979592,-2.1298172317066,-0.6239935874485474,-1.2310557526939387,A
1.26530648979592,5.33314285714286,-2.033042673436531,-0.6392636167643406,-0.977272207907692,A
1.26530648979592,5.4750612244898,-1.9454262315811168,-0.6529602828365348,-0.7755217280326282,A
1.26530648979592,5.61697959183673,-1.8655560365543784,-0.665059953245934,-0.6072021560301677,A
1.26530648979592,5.75889795918367,-1.7922881348742876,-0.6755416174655938,-0.4621338893355671,A
1.26530648979592,5.90081632653061,-1.7246955431396347,-0.6843875090594923,-0.3341431816055269,A
1.26530648979592,6.04273469387755,-1.6620230108837073,-0.6915836086967825,-0.2192032283018337,A
1.26530648979592,6.18465306122449,-1.603650490001881,-0.6971201331129423,-0.1145411173661436,A
1.26530648979592,6.32657142857143,-1.54906463891602,-0.7009919265470567,-0.0181651966761694,A
1.26530648979592,6.46848979591837,-1.4978368501942074,-0.7031986804634923,0.0714042825753275,A
1.26530648979592,6.61040816326531,-1.4496063242568682,-0.7037450990680119,0.1552976229265621,A
1.26530648979592,6.75232653061224,-1.4040669799035097,-0.702640918274569,0.2343985356087438,A
1.26530648979592,6.89424489795918,-1.360957266639116,-0.6999007919207568,0.3094118199511509,A
1.26530648979592,7.03616326530612,-1.3200521730457986,-0.6955441069067552,0.3809093109190752,A
1.26530648979592,7.17808163265306,-1.2811569113236512,-0.6895946249333806,0.4493621041972249,A
1.26530648979592,7.32,-1.2441018817541367,-0.6820800855568572,0.5151635535342742,A
1.30612279591837,0.366,-1.0423855758629348,0.8297958027648398,0.381165784055801,A
1.30612279591837,0.507918367346939,-1.076805379123675,0.7514158008537933,0.3652148726370734,A
1.30612279591837,0.649836734693878,-1.1124616276844417,0.6771730921362362,0.3478251794936392,A
1.30612279591837,0.791755102040816,-1.149473641342606,0.6067785932756525,0.3290307668792572,A
1.30612279591837,0.933673469387755,-1.18797049875497,0.5399153365654059,0.3088365779339305,A
1.30612279591837,1.07559183673469,-1.2280941690145055,0.4762790737072918,0.2872229723694829,A
1.30612279591837,1.21751020408163,-1.2700028484536263,0.4155925223673703,0.2641483973234189,A
1.30612279591837,1.35942857142857,-1.3138747249139282,0.3576089962123098,0.2395506769368633,A
1.30612279591837,1.50134693877551,-1.3599123995727909,0.3021116686789435,0.2133471960792443,A
1.30612279591837,1.64326530612245,-1.4083482282825872,0.248911254523286,0.1854341212581249,A
1.30612279591837,1.78518367346939,-1.459450906087863,0.1978431740829012,0.1556846873553172,A
1.30612279591837,1.92710204081633,-1.5135337114438605,0.1487647589176092,0.1239465055197465,A
1.30612279591837,2.06902040816327,-1.5709649559010157,0.1015526881613685,0.0900377406121093,A
1.30612279591837,2.2109387755102,-1.632181365444234,0.056100707340388,0.0537419240928341,A
1.30612279591837,2.35285714285714,-1.6977053503639548,0.0123176496522295,0.0148010208791664,A
1.30612279591837,2.49477551020408,-1.768167398090922,-0.0298742834425585,-0.0270938060105769,A
1.30612279591837,2.63669387755102,-1.8443350781750891,-0.0705409299772894,-0.0723146240251152,A
1.30612279591837,2.77861224489796,-1.927150166931578,-0.1097375066607434,-0.1213134574812136,A
1.30612279591837,2.9205306122449,-2.0177744449926824,-0.1475095803660535,-0.1746454681895681,A
1.30612279591837,3.06244897959184,-2.1176407664351005,-0.1838941262059047,-0.233001228968083,A
1.30612279591837,3.20436734693878,-2.228492720592463,-0.2189202199644083,-0.2972532928231351,A
1.30612279591837,3.34628571428571,-2.352354902571326,-0.2526098202034208,-0.3685246434422997,A
1.30612279591837,3.48820408163265,-2.4912485251802905,-0.2849783741653675,-0.4482930923956922,A
1.30612279591837,3.63012244897959,-2.646080202659008,-0.3160354383800955,-0.5385564157757298,A
1.30612279591837,3.77204081632653,-2.8130506051003747,-0.345785184058541,-0.6421066801450296,A
1.30612279591837,3.91395918367347,-2.97401315445906,-0.3742268751608151,-0.7630129241098468,A
1.30612279591837,4.05587755102041,-3.081870763356082,-0.4013554150685393,-0.9075355052360904,A
1.30612279591837,4.19779591836735,-3.0779947614287426,-0.4271618027649958,-1.0860359985663308,A
1.30612279591837,4.33971428571429,-2.9657924110021296,-0.4516336872730108,-1.317536431290526,A
1.30612279591837,4.48163265306122,-2.8054401411820225,-0.4747556863408329,-1.6429660142878597,A
1.30612279591837,4.62355102040816,-2.6414640797498135,-0.4965100460908324,-2.1775916459786706,A
1.30612279591837,4.7654693877551,-2.4902898726039564,-0.516877041621785,-3.197204504998834,A
1.30612279591837,4.90738775510204,-2.3550885275186286,-0.5358357861137151,-2.2499095920008663,A
1.30612279591837,5.04930612244898,-2.234782216588511,-0.5533644425995988,-1.646117320026233,A
1.30612279591837,5.19122448979592,-2.127327482206934,-0.5694410313614336,-1.2791097442313162,A
1.30612279591837,5.33314285714286,-2.0307193960677252,-0.5840438786561303,-1.014199885434123,A
1.30612279591837,5.4750612244898,-1.9432420906690335,-0.5971522604066685,-0.8056613228892542,A
1.30612279591837,5.61697959183673,-1.86348866319062,-0.608746915412815,-0.6327736360813542,A
1.30612279591837,5.75889795918367,-1.790319313875281,-0.6188106087689017,-0.4844219738273986,A
1.30612279591837,5.90081632653061,-1.7228103903213492,-0.6273286465395812,-0.3539570885414982,A
1.30612279591837,6.04273469387755,-1.6602092772446353,-0.6342892821138946,-0.2370851783758515,A
1.30612279591837,6.18465306122449,-1.6018980079784604,-0.6396841294343886,-0.1308719481248632,A
1.30612279591837,6.32657142857143,-1.5473648915881928,-0.6435084968211344,-0.0332224813157175,A
1.30612279591837,6.46848979591837,-1.4961826383734609,-0.6457615802156681,0.0574121204159922,A
1.30612279591837,6.61040816326531,-1.4479915087627966,-0.6464466254108536,0.1422102135665597,A
1.30612279591837,6.75232653061224,-1.4024862813566772,-0.6455709729521172,0.2220899554075802,A
1.30612279591837,6.89424489795918,-1.359406108699206,-0.6431459975841191,0.2977814947484892,A
1.30612279591837,7.03616326530612,-1.3185265590373296,-0.6391869950358778,0.3698757556913311,A
1.30612279591837,7.17808163265306,-1.2796533259799012,-0.633712928186883,0.4388584913082294,A
1.30612279591837,7.32,-1.2426172129105455,-0.6267461349502594,0.5051345200903805,A
1.34693910204082,0.366,-1.0424264421783402,0.8409803332354502,0.3819834232676371,A
1.34693910204082,0.507918367346939,-1.0768670374488998,0.7643019217657906,0.3662743734061736,A
1.34693910204082,0.649836734693878,-1.1125463200387995,0.6916735031587727,0.3491289811326912,A
1.34693910204082,0.791755102040816,-1.14958355195269,0.6228171176557266,0.3305830232209152,A
1.34693910204082,0.933673469387755,-1.1881078846136897,0.5574272256409113,0.3106433108904758,A
1.34693910204082,1.07559183673469,-1.2282614651588937,0.4952099379335605,0.2892922289342446,A
1.34693910204082,1.21751020408163,-1.2702027619024987,0.4358969586305365,0.2664904332614958,A
1.34693910204082,1.35942857142857,-1.3141103273572976,0.3792492283414139,0.2421781834001526,A
1.34693910204082,1.50134693877551,-1.360187226806678,0.3250563396017813,0.2162755874076923,A
1.34693910204082,1.64326530612245,-1.4086663942492783,0.2731343385616985,0.1886818997705541,A
1.34693910204082,1.78518367346939,-1.459817239642197,0.223323039887403,0.159273909785421,A
1.34693910204082,1.92710204081633,-1.5139539254305536,0.1754833485945345,0.127903378714152,A
1.34693910204082,2.06902040816327,-1.5714458608950688,0.1294947932279597,0.0943933861103315,A
1.34693910204082,2.2109387755102,-1.6327311437092142,0.0852533232542111,0.0585333687783821,A
1.34693910204082,2.35285714285714,-1.698333910707867,0.0426693981439143,0.0200724832464606,A
1.34693910204082,2.49477551020408,-1.7688868377805662,0.0016663127263981,-0.0212892141996043,A
1.34693910204082,2.63669387755102,-1.8451602826524456,-0.0378211700776094,-0.0659126293308433,A
1.34693910204082,2.77861224489796,-1.9280995750690464,-0.0758481271464899,-0.1142355425014982,A
1.34693910204082,2.9205306122449,-2.018870977770598,-0.1124604241187542,-0.1667946149211663,A
1.34693910204082,3.06244897959184,-2.1189128018694356,-0.1476957618502526,-0.2242558958985245,A
1.34693910204082,3.20436734693878,-2.229974616573232,-0.1815843525363888,-0.2874586924338445,A
1.34693910204082,3.34628571428571,-2.3540853773858004,-0.2141496865941456,-0.3574797364059499,A
1.34693910204082,3.48820408163265,-2.4932614995345865,-0.2454091353910302,-0.4357304748717376,A
1.34693910204082,3.63012244897959,-2.6483714881127884,-0.2753745603536177,-0.5241099203699439,A
1.34693910204082,3.77204081632653,-2.815474676636558,-0.304052797815965,-0.6252564766567625,A
1.34693910204082,3.91395918367347,-2.9760374661025746,-0.3314461342158793,-0.7429863212977296,A
1.34693910204082,4.05587755102041,-3.0824013881772228,-0.3575528216362555,-0.8831126998661281,A
1.34693910204082,4.19779591836735,-3.076322996632671,-0.3823675119915888,-1.055126332999609,A
1.34693910204082,4.33971428571429,-2.9626840293204126,-0.4058817787764076,-1.2761044766880834,A
1.34693910204082,4.48163265306122,-2.8019462923143292,-0.4280843914507488,-1.5816270092560711,A
1.34693910204082,4.62355102040816,-2.638083337347892,-0.4489618793961098,-2.0662225454123773,A
1.34693910204082,4.7654693877551,-2.4871611996395724,-0.4684991376355876,-3.038349283371359,A
1.34693910204082,4.90738775510204,-2.3522192102363584,-0.4866796216309761,-2.38922468281001,A
1.34693910204082,5.04930612244898,-2.2321426939058755,-0.5034860509185638,-1.7201654026221236,A
1.34693910204082,5.19122448979592,-2.124882568794894,-0.5189007932494291,-1.3291548579921897,A
1.34693910204082,5.33314285714286,-2.028437226999431,-0.5329064031334927,-1.0521848036253787,A
1.34693910204082,5.4750612244898,-1.9410959502266651,-0.5454860536280041,-0.8364305606776814,A
1.34693910204082,5.61697959183673,-1.8614566898896328,-0.5566240195208497,-0.6587479474310591,A
1.34693910204082,5.75889795918367,-1.7883837028567329,-0.5663061371244063,-0.5069801284609259,A
1.34693910204082,5.90081632653061,-1.7209565893536076,-0.5745202375229657,-0.3739577127001218,A
1.34693910204082,6.04273469387755,-1.65842530744244,-0.5812564815936283,-0.2550987172210775,A
1.34693910204082,6.18465306122449,-1.6001739233163497,-0.5865077109876691,-0.1472964196278371,A
1.34693910204082,6.32657142857143,-1.545692358435898,-0.5902697372768568,-0.0483464530981617,A
1.34693910204082,6.46848979591837,-1.49455461050479,-0.5925415097046743,0.0433728985819571,A
1.34693910204082,6.61040816326531,-1.4464019758281437,-0.5933252702191968,0.1290903255110821,A
1.34693910204082,6.75232653061224,-1.4009300732686494,-0.5926266105747573,0.2097599025754723,A
1.34693910204082,6.89424489795918,-1.3578787425555117,-0.5904544460493344,0.2861381089666167,A
1.34693910204082,7.03616326530612,-1.3170241185858858,-0.5868209479414982,0.3588356301566749,A
1.34693910204082,7.17808163265306,-1.278172365598744,-0.5817413626557931,0.4283533486262564,A
1.34693910204082,7.32,-1.2411546810796064,-0.5752337926935657,0.495107885370446,A
1.38775540816327,0.366,-1.0424657521239942,0.8515485895182509,0.3827665779139821,A
1.38775540816327,0.507918367346939,-1.0769265092919265,0.7764988843864413,0.3672930764438056,A
1.38775540816327,0.649836734693878,-1.112628191372228,0.7054127673278384,0.3503860085332015,A
1.38775540816327,0.791755102040816,-1.1496900016421585,0.6380230327140853,0.3320827178875739,A
1.38775540816327,0.933673469387755,-1.188241160567543,0.5740351550981836,0.3123917568324745,A
1.38775540816327,1.07559183673469,-1.2284239878513497,0.5131652050201674,0.2912974210907578,A
1.38775540816327,1.21751020408163,-1.270397217093691,0.4551535064001673,0.2687624666475129,A
1.38775540816327,1.35942857142857,-1.3143397575073257,0.3997683167265055,0.2447294810208152,A
1.38775540816327,1.50134693877551,-1.3604551295890204,0.3468053610693859,0.2191211825669511,A
