dataset_id,metric,unified_value
DATA1_511.12,objective,19136.780778124506
DATA1_511.12,theta.Lp,2.2516926945079896
DATA1_511.12,theta.B,1e-06
DATA1_511.12,theta.sigma_logit,19.99751270937257
DATA1_511.12,theta.sigma,0.9989999979378459
