dataset_id,metric,unified_value
DATA1_511.12,objective,171471.31036407372
DATA1_511.12,objective_legacy,17479455.22964962
DATA1_511.12,theta.Lp,2.1597695396818097
DATA1_511.12,theta.B,1e-06
DATA1_511.12,theta.sigma,0.999
DATA1_511.12,nrmse.mass,0.09732217232092377
DATA1_511.12,nrmse.cF,0.06119414211549864
DATA1_511.12,nrmse.cV,0.6149062582826731
