Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
2.206896551724138,7.241379827586207,0.8888888888888888,3.0881127883314607,2.359104975354956,4.257218623084794
2.206896551724138,7.241379827586207,1.0,3.089427229837451,2.359385177105008,4.2578386896893194
2.206896551724138,7.758621172413793,0.0,3.0772611405302497,2.344712904626769,4.253235659588923
2.206896551724138,7.758621172413793,0.1111111111111111,3.0785729198186607,2.344997706607877,4.253830831294028
2.206896551724138,7.758621172413793,0.2222222222222222,3.0798759207221,2.3452820971559523,4.2544247467312735
2.206896551724138,7.758621172413793,0.3333333333333333,3.081170229880689,2.3455660765474433,4.2550174024200675
2.206896551724138,7.758621172413793,0.4444444444444444,3.082455932934345,2.3458496450670467,4.255608795084407
2.206896551724138,7.758621172413793,0.5555555555555556,3.083733114532369,2.346132803007578,4.256198921647381
2.206896551724138,7.758621172413793,0.6666666666666666,3.0850018583431393,2.346415550669844,4.256787779225817
2.206896551724138,7.758621172413793,0.7777777777777777,3.086262247063879,2.3466978883625123,4.2573753651250685
2.206896551724138,7.758621172413793,0.8888888888888888,3.087514362430496,2.346979816401984,4.257961676833927
2.206896551724138,7.758621172413793,1.0,3.0887582852274793,2.34726133511227,4.25854671201968
2.206896551724138,8.275862517241379,0.0,3.0772611405302497,2.3337315779368804,4.254158081654087
2.206896551724138,8.275862517241379,0.1111111111111111,3.0785029949405223,2.3340162766333346,4.254721065431251
2.206896551724138,8.275862517241379,0.2222222222222222,3.07973693891779,2.3343005607260965,4.255282899100818
2.206896551724138,8.275862517241379,0.3333333333333333,3.0809630470908123,2.3345844306324777,4.2558435801116
2.206896551724138,8.275862517241379,0.4444444444444444,3.082181393259454,2.334867886775776,4.256403106071142
2.206896551724138,8.275862517241379,0.5555555555555556,3.0833920504025274,2.335150929585174,4.2569614747416
2.206896551724138,8.275862517241379,0.6666666666666666,3.0845950906857,2.335433559495639,4.257518684035732
2.206896551724138,8.275862517241379,0.7777777777777777,3.08579058546945,2.3357157769478216,4.258074732012986
2.206896551724138,8.275862517241379,0.8888888888888888,3.0869786053170643,2.3359975823879626,4.258629616875682
2.206896551724138,8.275862517241379,1.0,3.088159220002664,2.336278976267786,4.259183336965288
2.206896551724138,8.793103862068964,0.0,3.0772611405302497,2.3237482772407754,4.2549904867176345
2.206896551724138,8.793103862068964,0.1111111111111111,3.0784401461871616,2.3240317332638822,4.2555245429291535
2.206896551724138,8.793103862068964,0.2222222222222222,3.0796119869951704,2.3243147776077837,4.256057543252693
2.206896551724138,8.793103862068964,0.3333333333333333,3.080776727684056,2.324597410768657,4.256589485813837
2.206896551724138,8.793103862068964,0.4444444444444444,3.0819344322911726,2.32487963324717,4.257120368862952
2.206896551724138,8.793103862068964,0.5555555555555556,3.0830851641679002,2.3251614455484053,4.257650190772059
2.206896551724138,8.793103862068964,0.6666666666666666,3.084228985986128,2.325442848181779,4.258178950031789
2.206896551724138,8.793103862068964,0.7777777777777777,3.0853659597447742,2.3257238416609542,4.258706645248389
2.206896551724138,8.793103862068964,0.8888888888888888,3.0864961467763217,2.3260044265037707,4.259233275140826
2.206896551724138,8.793103862068964,1.0,3.0876196077533806,2.3262846032321605,4.259758838537946
2.206896551724138,9.310345206896551,0.0,3.0772611405302497,2.3146333755352995,4.255745403989911
2.206896551724138,9.310345206896551,0.1111111111111111,3.0783833513574725,2.314914731582922,4.256253326858405
2.206896551724138,9.310345206896551,0.2222222222222222,3.079499042469941,2.315195683044438,4.2567602776322975
2.206896551724138,9.310345206896551,0.3333333333333333,3.080608270368117,2.315476230453337,4.257266254935334
2.206896551724138,9.310345206896551,0.4444444444444444,3.081711090969756,2.315756374346621,4.257771257490526
2.206896551724138,9.310345206896551,0.5555555555555556,3.0828075596152393,2.3160361152647373,4.258275284117757
2.206896551724138,9.310345206896551,0.6666666666666666,3.083897731072927,2.316315453751514,4.258778333731422
2.206896551724138,9.310345206896551,0.7777777777777777,3.0849816595445194,2.3165943903540827,4.259280405338124
