# source: NF270_MC4.xlsx / 07.11.24_SNaCl
# calibration: cond = 17.350125 + 95.359808 * c_mM  (fit from 13 vial points, R^2=0.997139, ICP molar mass = 22.99 g/mol [Na+])
# salt: NaCl, I multiplier = 1.0, CP solution D_s = 1.6071e-09 m^2/s, k = 2.5473e-05 m/s
# apply_cp: True (CP-corrected retentate-side interfacial concentration)
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
1.1598928375565045,1.1598928375565045,0.9655140555188992,0.04,2.1252822076248835e-07,0.007591019913162547,0.312,127.07,2.99
1.1574616575882373,1.1574616575882373,0.9654416198257948,0.04,1.8363985857935668e-07,0.006573464327203766,7.162,126.96,14.5
1.1573382889934074,1.1573382889934074,0.965437936011959,0.04,1.591665124812281e-07,0.005698059900001055,13.949,127.05,32.050000000000004
1.157899763177484,1.157899763177484,0.9654546954131566,0.04,1.383057349364382e-07,0.004948770524588796,20.926,127.19,64.38000000000001
1.159223127077881,1.159223127077881,0.965494132177271,0.04,1.2043700999419064e-07,0.004304307410395748,27.695,127.39,112.72
1.1599164380345253,1.1599164380345253,0.9655147571942511,0.04,1.0505625174349952e-07,0.0037522889449814758,34.571,127.52,198.29
1.1609092701478543,1.1609092701478543,0.9655442496424328,0.04,9.172757018514535e-08,0.00327332720419186,41.325,127.67,352.01
1.163136702769388,1.163136702769388,0.9656102331697027,0.04,8.018763412359087e-08,0.0028558459153143955,48.117,127.92999999999999,361.19
1.1675192711505071,1.1675192711505071,0.9657393235483104,0.04,8.88893832622462e-08,0.003153449720519439,55.089,128.31,351.62
1.171299493685161,1.171299493685161,0.9658498955940369,0.04,9.581535658631717e-08,0.0033877980895828967,61.964,128.64000000000001,335.46
1.1785570847091529,1.1785570847091529,0.9660601929944944,0.04,1.853427746563153e-07,0.006511496951552906,68.661,128.95000000000002,318.87
1.1871582259719218,1.1871582259719218,0.9663060920398777,0.04,3.086112294516802e-07,0.010760894965128685,75.618,129.23999999999998,297.57
1.1954208354877403,1.1954208354877403,0.9665389804054405,0.04,4.278703856534141e-07,0.014812624889970805,82.309,129.51,280.2
1.2058921568943128,1.2058921568943128,0.9668295379721044,0.04,6.013253049708515e-07,0.02063056351876158,89.272,129.75,263.04
1.217984109059254,1.217984109059254,0.9671588490338391,0.04,8.172840042060234e-07,0.027751953457460878,96.055,129.95000000000002,246.37
1.2309134124052974,1.2309134124052974,0.9675038068503641,0.04,1.0672669858333037e-06,0.03584700532267031,103.022,130.07,229.72
1.2448087958699985,1.2448087958699985,0.967866550965328,0.04,1.2926907841007342e-06,0.04291770739164552,109.704,130.37,216.01000000000002
1.2576648322624817,1.2576648322624817,0.968195023845867,0.04,1.5327609424156884e-06,0.05035083224232542,116.682,130.5,201.48
1.2750907198335957,1.2750907198335957,0.9686296830666133,0.04,1.794737430633392e-06,0.05812487785108443,123.262,130.92999999999998,189.84
1.2923099759272985,1.2923099759272985,0.96904767374306,0.04,2.0848440513309245e-06,0.06659194900327005,129.761,131.20000000000002,179.71
1.1546095750101995,1.1546095750101995,-0.37316330067314185,1.585467495009819,2.353905464549587e-06,-8.661882321607672,136.832,131.08,168.54
1.160869492532212,1.160869492532212,-0.2971047626682015,1.5057693475997505,2.6242535817486578e-06,-11.457008594428654,143.307,131.27,160.94
1.1725981034195834,1.1725981034195834,-0.21696853327586418,1.4270149940405905,2.865394021349174e-06,-16.071889811713273,149.798,131.75,153.43
1.1798475341613055,1.1798475341613055,-0.14389686734011486,1.3496238982660764,3.108480524237442e-06,-24.71062226433686,156.191,131.72,146.05
1.1910716774565735,1.1910716774565735,-0.08187602836714669,1.2885918959073128,3.3610481265083874e-06,-44.411502008282575,162.681,132.08,140.23
1.2046380878144272,1.2046380878144272,-0.018244493599806733,1.226616099697641,3.5944908618467626e-06,-200.61233858576657,169.18,132.5,134.32
1.215975904037042,1.215975904037042,0.035749599681356825,1.1725052522455417,3.949396850961503e-06,106.52447939277963,175.648,132.71,129.16
1.222688285430992,1.222688285430992,0.07938092556956988,1.1256301576504093,4.325553023130614e-06,50.16553525902444,182.033,132.5,124.69
1.2410172657146692,1.2410172657146692,0.12939735115769513,1.0804329187902255,4.686448992059429e-06,31.53105430403282,188.437,133.11999999999998,120.38
1.2507431198401313,1.2507431198401313,0.17725025180314413,1.029048586907418,5.048471266757941e-06,23.43369570000509,194.826,132.82,115.48
1.2718841790634938,1.2718841790634938,0.2178867960627865,0.9947574103244017,5.446041969667319e-06,19.548781342608937,201.227,133.55,112.21000000000001
1.2822637850077143,1.2822637850077143,0.25447711490349945,0.9559569964537101,5.841511561071024e-06,17.11344673954548,207.804,133.25,108.50999999999999
