# source: NF270_MC3.xlsx / 07.09.24_NaCl
# calibration: cond = 145.017315 + 98.020009 * c_mM  (fit from 14 vial points, R^2=0.995138, ICP molar mass = 22.99 g/mol [Na+])
# salt: NaCl, I multiplier = 1.0, CP solution D_s = 1.6071e-09 m^2/s, k = 2.5473e-05 m/s
# apply_cp: True (CP-corrected retentate-side interfacial concentration)
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
-0.48640888431157564,-0.48640888431157564,1.0822353400403302,0.04,2.408560765549396e-10,-1.8301824587928463e-05,0.286,97.33999999999999,22.34
-0.47077658383128357,-0.47077658383128357,1.0849659931563953,0.04,-1.1084350240313325e-08,0.0008680390285060237,7.459,98.85,25.56
-0.4701251381493459,-0.4701251381493459,1.0850837293182418,0.04,7.314051205353404e-09,-0.0005735103533135133,13.929,98.95,25.63
-0.4696038548402322,-0.4696038548402322,1.0851781764304484,0.04,-3.43756359095518e-09,0.00026982241663245685,20.983,98.98,26.13
-0.4658610681628403,-0.4658610681628403,1.0858625086610976,0.04,-1.212603633855969e-08,0.0009588432161896461,27.704,99.33,26.43
-0.457362106701352,-0.457362106701352,1.0874580543816657,0.04,-1.9157346851082753e-08,0.0015407162381661738,34.659,100.15,26.880000000000003
-0.4606165919549415,-0.4606165919549415,1.086840119740873,0.04,-3.982805135256704e-09,0.0003182319722727193,41.248,99.86,27.380000000000003
-0.46384400954557065,-0.46384400954557065,1.086235887877884,0.04,-1.0995025653949423e-08,0.0008728912477388474,48.31,99.52999999999999,28.75
-0.4287938237417437,-0.4287938237417437,1.0932849257271284,0.04,1.6959012265496034e-09,-0.0001447033762530001,55.02,102.99,32.02
-0.39775743910335687,-0.39775743910335687,1.1005638011200238,0.04,1.2394136094155243e-08,-0.0011325117507578369,61.814,106.05000000000001,35.99
-0.40240432441517116,-0.40240432441517116,1.0994025102939275,0.04,2.136780391739981e-08,-0.0019319706194686603,68.673,105.61,40.11
-0.2127669855764107,-0.2127669855764107,1.1879990915490732,0.04,2.891374551527797e-08,-0.0045755572784702036,75.574,124.19,43.36
-0.02998215695580169,-0.02998215695580169,2.334126829466144,0.04,8.009974427590491e-08,-0.045782952546886,82.36,142.1,46.86
0.1988771448108375,0.1988771448108375,0.7988708051996316,0.04,1.6616569513445178e-07,0.041835015434672426,89.14,164.41,50.2
0.40680618102998606,0.40680618102998606,0.9016730770935568,0.04,2.939141128129485e-07,0.03205116249542385,96.0,184.48000000000002,54.42
0.6639723904671522,0.6639723904671522,0.9397565311836881,0.04,4.0295834206328837e-07,0.025831805908053323,102.902,209.14,58.56
0.8768884493902246,0.8768884493902246,0.9543841636552342,0.04,5.207445959328539e-07,0.024889558282816783,109.783,229.31,65.25
1.1264108282275858,1.1264108282275858,0.9644889777356453,0.04,6.684599446081868e-07,0.024611681961923714,116.479,252.67000000000002,71.46
1.3355924588960417,1.3355924588960417,0.9700507443467727,0.04,8.177621828707634e-07,0.02524751289668878,123.444,271.92,78.61999999999999
1.610608908137199,1.610608908137199,0.9751646723187051,0.04,9.781007601782073e-07,0.024910103466515322,130.049,297.09000000000003,86.17
1.862832957350633,1.862832957350633,1.2629170611619442,-0.48977056658224166,1.1572964532628164e-06,-0.24092871316906214,137.126,317.37,97.01
2.1329201123997614,2.1329201123997614,1.1773450018241585,-0.37826272122432,1.351189898248573e-06,-0.20353148363343285,143.918,341.37,107.94
2.414258868943526,2.414258868943526,1.118689324062801,-0.28654675326752976,1.556630850691647e-06,-0.165153505544246,150.985,365.97,116.93
2.679950418778534,2.679950418778534,1.0610125651122706,-0.16351064942338217,1.770703384368135e-06,-0.10182269191302844,157.938,388.99,128.98999999999998
2.994608021481209,2.994608021481209,1.0121190238816393,-0.036291726128479425,1.973630830115877e-06,-0.023632081404796362,164.647,416.4,141.46
3.234516282084675,3.234516282084675,0.9651702311912873,0.1126574543130262,2.166051497691982e-06,0.0781655613220271,171.71,437.12,156.06
3.5642750058285637,3.5642750058285637,0.9312972886348345,0.24487535695151352,2.45274559716273e-06,0.18094144036547838,178.309,464.52,169.02
3.90241208305785,3.90241208305785,0.9029770430875728,0.3786235593890572,2.7570521764164992e-06,0.29623937459485244,185.347,492.09999999999997,182.13
4.2277536090705325,4.2277536090705325,0.8727265474278555,0.5380807984507513,3.0874113693051935e-06,0.4502504314095561,191.98,518.1400000000001,197.76
4.524185202892885,4.524185202892885,0.8491801221859399,0.6823370595084837,3.4073478854633773e-06,0.6051670055967915,198.381,541.3299999999999,211.9
4.875456905007107,4.875456905007107,0.8261267663093085,0.8477114577931966,3.7339832312897776e-06,0.7858839169097815,204.768,569.08,228.11
