# source: NF270_MC3.xlsx / 07.11.24_SCaCl2
# salt: CaCl2, ICP molar mass = 40.08 g/mol [elemental cation]
# calibration: cond = 96.405866 + 187.577331 * c_mM (source: fit, n=14, R^2=0.975563)
# ionic strength: I = 3.0 * c_salt (valence-aware, z=2)
# CP: solution D_s = 1.332715e-09 m^2/s, k = 2.247058e-05 m/s
# apply_cp: True
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
0.607458543512766,1.8223756305382979,0.9341518850509682,0.04,4.677004053793693e-08,0.003296807569301123,0.298,210.13000000000002,26.71
0.6079278971613518,1.8237836914840553,0.934202723403918,0.04,6.323276265072098e-08,0.004453576798517871,7.026,210.14,26.65
0.6093194454062637,1.8279583362187912,0.934352989549956,0.04,7.595794491765118e-08,0.005336753945823715,14.148,210.34,26.71
0.6098338532127517,1.8295015596382553,0.9344083641974443,0.04,8.569811443978362e-08,0.006015656244823881,20.758,210.39,27.86
0.6093251665692662,1.8279754997077986,0.9343536059322557,0.04,9.30803483862777e-08,0.006539696739364373,27.76,210.26,30.48
0.6100002251418828,1.8300006754256484,0.9344262537104864,0.04,9.858955379747589e-08,0.006918562446036598,34.329,210.35999999999999,37.29
0.6113330294858683,1.833999088457605,0.9345692150256628,0.04,1.0257214843222165e-07,0.007181251083944815,41.321,210.59,44.11000000000001
0.6117785350900712,1.8353356052702137,0.9346168626296919,0.04,1.0534760028510531e-07,0.007369818474805816,47.999,210.66,51.22
0.6129494628225931,1.8388483884677793,0.934741765143569,0.04,1.0715679148880728e-07,0.0074810641036930055,55.015,210.87,57.36
0.6139927228083809,1.8419781684251428,0.9348526480622744,0.04,1.0815518247978132e-07,0.00753704206914744,61.774,211.06,63.769999999999996
0.6150737993337475,1.8452213980012426,0.9349671534646277,0.04,1.085344121971699e-07,0.0075492510577190326,68.761,211.26,69.83
0.6158744296407693,1.8476232889223079,0.9350516954838807,0.04,1.0842079860759493e-07,0.007530863884699855,75.463,211.41,74.84
0.6168791260579287,1.8506373781737862,0.9351574752486539,0.04,1.0790982088346248e-07,0.00748231759542823,82.331,211.60000000000002,79.72999999999999
0.6178222710424358,1.8534668131273073,0.9352564614860694,0.04,1.0709012268365261e-07,0.007413360685489246,89.224,211.78,84.79
0.6188659777342052,1.8565979332026155,0.9353656503360418,0.04,1.060182291799682e-07,0.007325925741564176,96.084,211.98,88.49
0.6198508759125981,1.8595526277377945,0.9354683496395668,0.04,1.0474688935833586e-07,0.007225781228215272,102.875,212.17,92.75999999999999
0.6204566911182422,1.8613700733547267,0.9355313584774008,0.04,1.0331807693649479e-07,0.00711977851353243,109.599,212.29000000000002,96.0
0.6229689609388556,1.8689068828165667,0.9357913435370563,0.04,1.4859027648877068e-07,0.01019541597888643,116.484,212.54000000000002,99.48
0.6249507956170397,1.874852386851119,0.9359949610744853,0.04,1.8764807988339653e-07,0.012831717217203172,123.217,212.72,101.69
0.6271328456175113,1.8813985368525339,0.9362176606128584,0.04,2.3211173180138426e-07,0.015813234332496796,130.218,212.91,105.26
