# source: NF270_MC5.xlsx / 07.23.24_S2NaCl
# calibration: cond = 136.687669 + 98.417470 * c_mM  (fit from 14 vial points, R^2=0.999069, ICP molar mass = 22.99 g/mol [Na+])
# salt: NaCl, I multiplier = 1.0, CP solution D_s = 1.6071e-09 m^2/s, k = 2.5473e-05 m/s
# apply_cp: True (CP-corrected retentate-side interfacial concentration)
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
89.16874584037603,89.16874584037603,0.9995514123292526,0.04,8.190814682325096e-08,3.675947464578635e-05,0.349,8884.29,65.22999999999999
89.15057454252546,89.15057454252546,0.9995513208949549,0.04,8.123027949230099e-08,3.6462689151908084e-05,7.356,8882.74,79.0
89.19734366595812,89.19734366595812,0.9995515561522796,0.04,8.008938038202233e-08,3.5931703251316995e-05,14.461,8887.72,85.8
89.1647739943061,89.1647739943061,0.9995513923469087,0.04,7.858803407544338e-08,3.5271016375520516e-05,21.043,8885.04,91.80000000000001
89.13224079311343,89.13224079311343,0.999551228605451,0.04,7.686298800789696e-08,3.450939714778764e-05,28.109,8882.44,99.82000000000001
89.1518478671369,89.1518478671369,0.9995513273032813,0.04,7.495152503455125e-08,3.364379791396616e-05,34.706,8885.02,105.41
89.1532760041639,89.1532760041639,0.9995513344905225,0.04,7.294200331797374e-08,3.2741250951010024e-05,41.695,8885.85,186.32000000000002
89.25456224235853,89.25456224235853,0.9995518436369517,0.04,7.087583789140486e-08,3.1777699115471736e-05,48.375,8896.5,361.56
89.23472435570793,89.23472435570793,0.9995517440067327,0.04,6.878958860473983e-08,3.0849173693460814e-05,55.443,8895.27,627.03
89.22090930186893,89.22090930186893,0.9995516745983314,0.04,4.8467487979096904e-08,2.1738952140547952e-05,61.922,8900.9,824.05
89.27984742682858,89.27984742682858,0.9995519705605144,0.04,4.8407960844885685e-08,2.1697912867714108e-05,68.313,8906.710000000001,1067.18
89.24745592759568,89.24745592759568,0.9995518079525713,0.04,4.814099615010333e-08,2.1586086342010015e-05,74.745,8903.62,1361.73
89.32394935721472,89.32394935721472,0.9995521917661742,0.04,4.7717172874922855e-08,2.1377716025536455e-05,81.238,8911.279999999999,1672.6000000000001
89.26470663561476,89.26470663561476,0.999551894567208,0.04,3.249378857642842e-08,1.4567170821476601e-05,87.713,8910.7,1954.6699999999998
89.18601263404042,89.18601263404042,0.9995514991777451,0.04,3.3293289353661596e-08,1.4938767700283454e-05,94.122,8902.69,2215.2
89.30032476422312,89.30032476422312,0.9995520732975427,0.04,3.386126898834574e-08,1.517416347197421e-05,100.594,8913.73,2514.4700000000003
89.45181053123939,89.45181053123939,0.9995528318570363,0.04,3.4235316879080846e-08,1.5315791806774544e-05,107.673,8928.49,2793.32
89.56620508579608,89.56620508579608,0.9995534029831711,0.04,3.444752602271376e-08,1.539103594962011e-05,114.114,8939.66,3029.34
89.43909611049138,89.43909611049138,0.9995527682888188,0.04,3.4526271532930384e-08,1.5448152402014533e-05,120.644,8927.14,3228.73
89.38524938789203,89.38524938789203,0.9995524988711905,0.04,3.4490647949309434e-08,1.5441513985625996e-05,127.066,8921.86,3427.6
89.54942287551592,89.54942287551592,0.6031349148881976,35.53903933120441,3.4360812791874405e-08,0.022609546482126215,133.48,8942.75,3634.35
89.49058888323324,89.49058888323324,0.578318619663591,37.73651504739989,3.415569475008573e-08,0.0249046460183892,139.988,8937.300000000001,3850.6200000000003
89.57835626557099,89.57835626557099,0.5600125618161134,39.41335149001208,3.388393946857297e-08,0.026621738044602446,147.059,8946.199999999999,4015.65
89.64409009633509,89.64409009633509,0.5390952897781823,41.31738336894984,3.356137524946689e-08,0.028693621011539484,153.636,8952.970000000001,4203.04
89.55847426811579,89.55847426811579,0.5232691323466141,42.69528914355228,3.3193888887438507e-08,0.03024170636462547,160.712,8944.800000000001,4338.650000000001
89.61215327922784,89.61215327922784,0.5057689136088224,44.28911186904551,3.279556831140216e-08,0.032047421103260226,167.275,8950.35,4495.51
89.65701933535772,89.65701933535772,0.48976249921395676,45.74637347359887,2.7274495818091435e-08,0.02841473286288266,174.387,8955.880000000001,4638.93
88.3185970190093,88.3185970190093,0.4655392657089268,47.202822214337104,1.3289524628703825e-08,0.015256992513016614,180.988,8826.67,4782.2699999999995
88.42052782736843,88.42052782736843,0.45003748684769007,48.627975698193296,4.2329171078679944e-08,0.05172781820720538,187.921,8832.31,4922.53
88.54904254245594,88.54904254245594,0.4390396070425693,49.672505700620334,7.007165614532177e-08,0.0895304731872321,194.549,8840.949999999999,5025.33
88.58984413802219,88.58984413802219,0.4273616754864634,50.72993991611237,1.388579658698696e-07,0.18606112218782378,201.618,8835.22,5129.400000000001
88.78783978821465,88.78783978821465,0.4164131253016051,51.81541793322599,1.960853097339181e-07,0.27480597063073153,208.419,8847.060000000001,5236.23
88.9666826534598,88.9666826534598,0.4051112137006835,52.925281864793156,2.8397662497496765e-07,0.41700773529698437,215.263,8853.24,5345.46
89.11664868072819,89.11664868072819,0.39783581448074656,53.662854169036144,3.757592235536493e-07,0.5687490632231169,222.075,8856.23,5418.05
88.04819156336112,88.04819156336112,0.3821736147462831,54.398495921718215,5.048492747636035e-07,0.8161453080224484,228.961,8737.18,5490.45
88.0014053357913,88.0014053357913,0.3723738166976568,55.231986156145155,6.189888216698273e-07,1.0432892277355792,235.655,8720.140000000001,5572.48
88.09947357634334,88.09947357634334,0.36415489492210795,56.01761903345701,7.690164295184401e-07,1.342767430157348,242.6,8713.32,5649.8
88.12901975089153,88.12901975089153,0.35746538255892335,56.62594599109618,9.2012152284708e-07,1.6538942217276003,249.323,8700.13,5709.67
88.12619063060981,88.12619063060981,0.3512624617712513,57.17076796317923,1.0974414961891321e-06,2.0268362608340666,256.174,8681.380000000001,5763.29
88.02054633046204,88.02054633046204,0.3455650759489639,57.60371955270663,1.265797512486672e-06,2.397181186997463,263.104,8654.33,5805.900000000001
88.10321110197194,88.10321110197194,0.34055339712045263,58.099363263975015,1.4505605202636198e-06,2.8088611520169278,269.879,8644.130000000001,5854.68
88.14564505527441,88.14564505527441,0.3347521778468485,58.63869840530601,1.6341812890082782e-06,3.247583183801,276.709,8631.31,5907.759999999999
87.88238076547476,87.88238076547476,0.33043309543651755,58.84313365480827,1.8325358753509487e-06,3.7133246956977333,283.535,8587.47,5927.88
88.10980856095458,88.10980856095458,0.3269385423631247,59.303316182142126,2.02864391655251e-06,4.176326295553386,290.26,8591.210000000001,5973.17
88.23607544872995,88.23607544872995,0.32524508278451725,59.53772578482687,2.2555686041295563e-06,4.679412809944351,297.202,8581.32,5996.24
88.34886826177066,88.34886826177066,0.32268849766311614,59.83970469214332,2.470318828837289e-06,5.185110003386781,304.077,8572.44,6025.96
88.18199531598422,88.18199531598422,0.3183463896074157,60.10957547876261,2.6896728366754283e-06,5.759214678563332,310.76,8538.49,6052.52
88.41940381082763,88.41940381082763,0.31706932137357313,60.38432344827259,2.9214143337340403e-06,6.292388884685855,317.757,8539.74,6079.5599999999995
88.7787585673102,88.7787585673102,0.31648139496594774,60.68193321258279,3.163787388197663e-06,6.832968940995323,324.468,8551.1,6108.85
88.76979224880162,88.76979224880162,0.31557334628702804,60.75641185964301,3.408147992417071e-06,7.391712111475253,331.435,8527.93,6116.18
88.74221089692196,88.74221089692196,0.31280617600435134,60.983099256084124,3.6530840815924385e-06,8.02534288636366,337.981,8505.48,6138.49
88.86593488084353,88.86593488084353,0.31256122695712285,61.08988923979529,3.890090610221863e-06,8.55576087331965,344.969,8495.5,6163.22
89.11600911197333,89.11600911197333,0.3128689626799577,61.234375782932574,4.15119492933933e-06,9.116963387744049,351.857,8494.619999999999,6175.7
88.72522695661057,88.72522695661057,0.30914971185222784,61.2958486089509,4.394285825235943e-06,9.819817105373911,358.96,8441.07,6149.0
89.0274219527158,89.0274219527158,0.31076087353533444,61.36118253809103,4.660336880030257e-06,10.336199933026304,365.926,8443.31,6169.27
89.27897267585637,89.27897267585637,0.3113906366434872,61.47833653544495,4.90640966204565e-06,10.850036051712353,372.593,8443.949999999999,6193.01
88.90216658948137,88.90216658948137,0.30805141617078713,61.5157282709404,5.1733823753398936e-06,11.620510149639488,379.76,8390.83,6187.23
89.34586416494281,89.34586416494281,0.31124885834130256,61.53706594608726,5.417987987367175e-06,11.989266182947029,386.265,8405.51,6190.91
89.64912337340513,89.64912337340513,0.31357872078933746,61.53706594608726,5.6736744040533295e-06,12.419627302681135,393.362,8407.3,6210.7
89.74235855751373,89.74235855751373,0.3122889631026081,61.71681045720529,5.904888586458905e-06,13.003524082991563,399.933,8398.23,6232.1900000000005
89.44413484361232,89.44413484361232,0.3096870137446601,61.74444782691932,6.1456046163985086e-06,13.698962135327214,406.306,8355.18,6229.320000000001
89.72001403054904,89.72001403054904,0.31180965034294617,61.74444782691932,6.369169987273777e-06,14.057298469583149,412.704,8357.609999999999,6188.37
89.92872802691818,89.92872802691818,0.3117188299842806,61.89625014439267,6.60886169299016e-06,14.592493686546694,419.255,8356.79,6228.360000000001
89.73252711638834,89.73252711638834,0.31074270159622697,61.84879921918513,6.821216365622946e-06,15.130116137388827,426.402,8323.25,6213.42
89.76763434294693,89.76763434294693,0.31217472445545624,61.74444782691932,7.0305732464893265e-06,15.490703127673079,432.786,8306.210000000001,6211.24
90.04522800918159,90.04522800918159,0.31429516930510226,61.74444782691932,7.218694154315625e-06,15.749187185623367,439.161,8311.39,6233.53
90.19467528867862,90.19467528867862,0.31567692781854473,61.72229728795734,7.411930443053982e-06,16.067550601928996,445.719,8305.98,6223.6900000000005
90.23526396254238,90.23526396254238,0.31599825520701375,61.72107799223466,7.582815404895931e-06,16.413568372376353,452.108,8294.91,6211.12
