# source: NF270_MC3.xlsx / 07.22.24_SNaCl
# calibration: cond = 88.792211 + 96.595949 * c_mM  (fit from 14 vial points, R^2=0.999542, ICP molar mass = 22.99 g/mol [Na+])
# apply_cp: False (non-CP, bulk == interfacial)
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
91.24075990342155,91.24075990342155,0.9995615994425919,0.04,1.0793533799066076e-07,4.7339666075133825e-05,0.241,8902.279999999999,20.67
91.20038553947515,91.20038553947515,0.9995614053628897,0.04,1.1146696919291569e-07,4.891026668361213e-05,7.207,8898.38,20.7
91.20131725556622,91.20131725556622,0.9995614098435891,0.04,8.59442136879577e-08,3.771082572096556e-05,14.166,8898.47,20.740000000000002
91.19966087140432,91.19966087140432,0.9995614018778382,0.04,6.465401212779039e-08,2.8369571150114524e-05,20.876,8898.31,20.41
91.19759039120196,91.19759039120196,0.9995613919202424,0.04,4.67477226941685e-08,2.0512926019018752e-05,27.929,8898.11,20.56
91.19231066668588,91.19231066668588,0.999561366526327,0.04,3.179641640739473e-08,1.3953092872725435e-05,34.518,8897.6,20.36
91.16777547628769,91.16777547628769,0.9995612484807156,0.04,4.069238964183989e-08,1.786168461993388e-05,41.586,8895.23,62.489999999999995
91.10711040635796,91.10711040635796,0.9995609563312722,0.04,4.7882569202785866e-08,2.103177271755968e-05,48.182,8889.369999999999,222.61
91.07460386718061,91.07460386718061,0.9995607996268825,0.04,5.364378562961134e-08,2.3570722934271264e-05,55.179,8886.23,443.35
91.07367215108954,91.07367215108954,0.9995607951337062,0.04,5.8221549940134106e-08,2.5582423981975898e-05,61.778,8886.14,672.1899999999999
91.08878665656691,91.08878665656691,0.9995608680116598,0.04,6.181745445829869e-08,2.7157947613941144e-05,68.259,8887.6,923.6999999999999
91.0389916076997,91.0389916076997,0.9995606278222812,0.04,6.46027544490367e-08,2.839712981767612e-05,75.331,8882.79,1207.01
91.1493482024865,91.1493482024865,0.9995611597801979,0.04,6.671581922627791e-08,2.929043859605052e-05,81.912,8893.449999999999,1465.76
91.13754646533295,91.13754646533295,0.9995611029531587,0.04,5.3632470475823846e-08,2.354946869891106e-05,88.983,8892.31,1739.3000000000002
91.28744923198522,91.28744923198522,0.9995618236642986,0.04,5.612904384515416e-08,2.4605200174945425e-05,95.609,8906.79,1955.1000000000001
91.26187880148584,91.26187880148584,0.9995617008928009,0.04,4.4800252460402825e-08,1.9644520831628877e-05,102.67,8904.32,2219.65
91.13920284949484,91.13920284949484,0.9995611109297713,0.04,3.487511573093162e-08,1.5313027837817135e-05,109.253,8892.47,2438.2799999999997
91.1979009632323,91.1979009632323,0.9995613934139106,0.04,3.823986250371005e-08,1.6779615195015847e-05,115.622,8898.14,2635.71
91.46478586131902,91.46478586131902,0.9995626732231063,0.04,4.104638906970149e-08,1.795853878486046e-05,122.041,8923.92,2874.66
91.42337625727143,91.42337625727143,0.999562475138881,0.04,3.231208631144528e-08,1.4143529221541185e-05,128.549,8919.92,3071.8399999999997
91.16177108370078,91.16177108370078,0.642217957139163,32.61604468913845,2.45816983661226e-08,0.013694556747678218,135.031,8894.65,3239.37
91.55133193377848,91.55133193377848,0.6205707669921987,34.7372516564762,1.772779613980371e-08,0.01083912496369482,142.095,8932.28,3444.27
91.21839871723586,91.21839871723586,0.6034663704987897,36.171162720634086,1.165891421268246e-08,0.0076609928818021766,148.603,8900.119999999999,3582.78
91.24883477621084,91.24883477621084,0.5839089670639026,37.96782191624886,6.2766587629095664e-09,0.004472720193318474,154.914,8903.06,3756.3300000000004
91.0260511064348,91.0260511064348,0.5661870577391805,39.488279052866204,1.5071962904833445e-09,0.0011548149121422882,161.396,8881.539999999999,3903.2
90.90875840297002,90.90875840297002,0.5492837393678995,40.974055646093696,-2.724416611199105e-09,-0.0022355274321732483,167.874,8870.210000000001,4046.72
90.88712188485515,90.88712188485515,0.5333494901463682,42.41252176669683,-1.100797270737963e-08,-0.009631350870784264,174.286,8868.119999999999,4185.67
90.61806298255594,90.61806298255594,0.5142198448852446,44.0204566918647,-1.9281560049515242e-08,-0.018215164826628338,180.688,8842.13,4340.99
90.54725255963457,90.54725255963457,0.5020020705439001,45.092344292636554,-2.7538255419449938e-08,-0.027318600827404355,187.279,8835.29,4444.530000000001
90.59559827236012,90.59559827236012,0.486069985474361,46.559797136072994,-3.578528819489251e-08,-0.0378363902964656,194.375,8839.96,4586.280000000001
90.58762692358097,90.58762692358097,0.47203339775854525,47.82724159195957,-4.400181888939295e-08,-0.04921577778562194,200.856,8839.19,4708.71
90.38855025212217,90.38855025212217,0.4607745604370508,48.73980574115831,-5.2208267605251875e-08,-0.06109717954385211,207.354,8819.96,4796.86
90.13719395555331,90.13719395555331,0.44777308431629237,49.77618460645934,-6.037402832375684e-08,-0.07445772114582624,214.41,8795.68,4896.969999999999
90.03532632959624,90.03532632959624,0.4354604104699019,50.8285061693187,-5.990216487597575e-08,-0.07765836516471337,221.031,8785.84,4998.62
89.91037284938265,89.91037284938265,0.42503850784142916,51.69500213401451,-5.090787188560013e-08,-0.06886450390250737,228.1,8773.77,5082.320000000001
89.83417917793508,89.83417917793508,0.414014547244152,52.64152215853227,-4.193973235710916e-08,-0.05936040947673934,234.568,8766.41,5173.75
89.48799488809723,89.48799488809723,0.40136842216312674,53.57033957731969,-3.2991008311619156e-08,-0.04920531429347791,241.032,8732.97,5263.47
