# source: NF270_MC5.xlsx / 05.27.26_CaCl2
# salt: CaCl2, ICP molar mass = 40.08 g/mol [elemental cation]
# calibration: cond = 0.000000 + 149.730000 * c_mM (source: given (embedded MC5 05.27.26_CaCl2 formula), n=0, R^2=n/a (given, not fit))
# ionic strength: I = 3.0 * c_salt (valence-aware, z=2)
# CP: solution D_s = 1.332715e-09 m^2/s, k = 2.247058e-05 m/s
# apply_cp: False
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
1.6334067989046954,4.9002203967140865,0.9755113055566913,0.04,9.779111667038161e-08,0.0024548939225715123,0.262,244.57000000000002,21.69
1.6314699792960663,4.894409937888199,0.975482233502538,0.04,7.818970423466366e-08,0.0019652197088693628,7.564,244.28,22.9
1.6328725038402458,4.8986175115207375,0.9755032925682032,0.04,8.944733351507966e-08,0.0022461894043479735,14.757,244.49,24.119999999999997
1.6335403726708075,4.900621118012422,0.9755133079847909,0.04,9.790056582194479e-08,0.002457435468870145,21.796,244.59,23.93
1.6318039137113471,4.895411741134041,0.9754872508492612,0.04,8.005635903889524e-08,0.0020117140898904067,28.27,244.32999999999998,24.34
1.634141454618313,4.902424363854939,0.9755223148602256,0.04,6.502965005410123e-08,0.0016317159274845245,34.709,244.68,25.9
1.6336739464369199,4.90102183931076,0.9755153100854421,0.04,5.2249307299245486e-08,0.0013114177442898568,41.118,244.60999999999999,27.169999999999998
1.6339410939691446,4.901823281907434,0.9755193133047211,0.04,4.143041435711817e-08,0.0010396975023449688,47.721,244.65,28.72
1.6338743070860884,4.901622921258265,0.9755183126226292,0.04,5.0921037169691006e-08,0.001277918514485237,54.682,244.64,30.32
1.6347425365658184,4.904227609697455,0.9755313151121461,0.04,4.100722249545696e-08,0.00102856032381913,61.375,244.76999999999998,32.22
1.6350096840980433,4.90502905229413,0.9755353130999551,0.04,3.24413791686203e-08,0.0008135719674195074,68.348,244.81,33.88
1.636078274226942,4.908234822680826,0.9755512919949382,0.04,4.0879606334078867e-08,0.0010245012915517278,75.048,244.97,35.95
1.6361450611099981,4.908435183329995,0.9755522899828557,0.04,4.78915623190033e-08,0.0012001806975037302,82.093,244.98,37.519999999999996
1.6368129299405596,4.910438789821679,0.9755622653827322,0.04,3.943678845694913e-08,0.0009878875031007458,88.793,245.07999999999998,39.730000000000004
1.637280438121953,4.911841314365859,0.9755692433204161,0.04,4.5617598276164216e-08,0.0011423816929680896,95.668,245.15,41.8
1.63768115942029,4.91304347826087,0.975575221238938,0.04,5.0787123514674404e-08,0.0012715208717389455,102.456,245.21,43.53
1.6383490282508517,4.915047084752555,0.9755851779381192,0.04,5.508512240170404e-08,0.0013785505275274268,109.415,245.31,45.46
1.638816536432245,4.916449609296735,0.9755921427989241,0.04,5.864262980211303e-08,0.0014671509448601005,116.116,245.38,47.36
1.6394176183797504,4.918252855139251,0.9756010917831099,0.04,5.035110169685637e-08,0.001259235889820028,123.063,245.47,49.33
1.6399519134441995,4.919855740332599,0.9756090409285278,0.04,4.297971705890382e-08,0.0010745252203582004,129.863,245.54999999999998,51.57
1.640552995391705,4.921658986175116,0.7841963849535906,0.3540372670807454,4.66699942764456e-08,0.01284315213930531,136.835,245.64,53.010000000000005
1.6410205035730985,4.923061510719295,0.7750600301168044,0.3691311026514393,4.979490293642542e-08,0.014451608303382865,143.614,245.71,55.27
1.642089093701997,4.926267281105991,0.7418147801683816,0.423963133640553,5.242922098084366e-08,0.018247749042513053,150.386,245.87,63.48
1.651572831095973,4.954718493287919,0.7223098386509765,0.4586255259467041,5.463601004300156e-08,0.021004673662820043,157.259,247.29000000000002,68.67
2.225005009016229,6.675015027048687,0.7808794837160438,0.48754424631002474,5.646497232865743e-08,0.015844485796625,164.033,333.15,73.0
2.8509316770186337,8.5527950310559,0.8200623140534589,0.5129900487544247,5.796735058207307e-08,0.012719168708818581,170.845,426.87,76.81
3.444533493621853,10.33360048086556,0.8447697527872031,0.5346957857476792,7.497514773101508e-08,0.013777021109837424,177.614,515.75,80.06
3.9511120016028856,11.853336004808657,0.8575219743069642,0.5629466372804383,1.1597700878586265e-07,0.019269681399066374,184.665,591.6,84.29
4.4387230347959665,13.3161691043879,0.8656505318908834,0.596340078808522,1.802021604859998e-07,0.02796748054959835,191.342,664.61,89.28999999999999
4.8746410205035735,14.62392306151072,0.86840302515482,0.6414880117544914,2.665006957556196e-07,0.04038526391513065,198.418,729.88,96.05
5.285380351299005,15.856141053897016,0.86968333796659,0.6887731249582583,3.4821138373150883e-07,0.05217731929419617,205.014,791.38,103.13
5.657116142389635,16.971348427168905,0.8694394597657726,0.7385961397181593,4.5089562447201674e-07,0.06770934497978183,212.079,847.04,110.58999999999999
6.0053429506444935,18.01602885193348,0.867735047487711,0.7942964001870033,5.824377434324009e-07,0.08877836696753022,218.562,899.18,118.92999999999999
6.350898283577106,19.052694850731317,0.8652778362007318,0.8556067588325654,7.339690606809044e-07,0.11427762954245897,225.053,950.92,128.11
6.718359714152141,20.155079142456422,0.8643159631787184,0.911574166833634,9.12992173230256e-07,0.14332543760330974,231.637,1005.94,136.49
7.032925933346691,21.098777800040075,0.8602047405606624,0.9831697054698458,1.0844193284649956e-06,0.1762332549632183,238.659,1053.04,147.21
7.345087824751219,22.035263474253657,0.8561439560639401,1.0566352768316303,1.282070683943251e-06,0.2154236040938664,245.216,1099.78,158.20999999999998
7.697989714820009,23.093969144460026,0.854982561468654,1.1163427502838443,1.4962641282119205e-06,0.25378808997800295,251.735,1152.62,167.15
7.996527082081079,23.989581246243237,0.8506998964353724,1.193882321512055,1.7084136592733025e-06,0.2998311594129905,258.788,1197.32,178.76
8.332598677619716,24.99779603285915,0.8474159212593376,1.2714218927402658,1.9443056231253773e-06,0.3500879259549387,265.441,1247.64,190.37
8.650904962265411,25.952714886796233,0.8443989809310584,1.3460896279970616,2.1679548874147533e-06,0.3994983383391484,272.523,1295.3,201.55
8.931209510452147,26.79362853135644,0.8414306759293186,1.4162158552060375,2.413754658806023e-06,0.4548769799681993,278.875,1337.27,212.04999999999998
9.149268683630536,27.447806050891607,0.8372313711749592,1.489213918386429,2.6800493265142796e-06,0.5210363217135631,285.39,1369.92,222.98000000000002
9.471047886195151,28.413143658585454,0.834807136309146,1.5645495224737862,2.9399748404058423e-06,0.5817665445613197,291.871,1418.1,234.26
