# source: NF270_MC5.xlsx / 05.27.26_NaCl
# salt: NaCl, ICP molar mass = 22.99 g/mol [elemental cation]
# calibration: cond = -63.706000 + 76.685000 * c_mM (source: given (embedded MC5 05.27.26_NaCl formula), n=0, R^2=n/a (given, not fit))
# ionic strength: I = 1.0 * c_salt (valence-aware, z=1)
# CP: solution D_s = 1.607083e-09 m^2/s, k = 2.547335e-05 m/s
# apply_cp: False
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
2.4095455434569995,2.4095455434569995,0.9833993592241417,0.04,1.6357347620797376e-07,0.0027612632584277175,0.285,121.07,72.96
2.4511442915824477,2.4511442915824477,0.9836810912611855,0.04,1.493235093120285e-07,0.0024772222854240987,7.027,124.25999999999999,73.07
2.400938905913803,2.400938905913803,0.9833398509635229,0.04,1.3685833285615513e-07,0.002318710281123247,13.417,120.41,73.13
2.4008085023146637,2.4008085023146637,0.983338946041954,0.04,9.993473027438298e-08,0.0016932289116444914,19.876,120.39999999999999,73.51
2.4014605203103607,2.4014605203103607,0.9833434696670215,0.04,9.352741085279262e-08,0.0015842299297131681,26.271,120.45,73.98
2.4038077850948687,2.4038077850948687,0.9833597343980557,0.04,8.771073689901734e-08,0.0014842279046897574,32.766,120.63,74.66000000000001
2.404068592293147,2.404068592293147,0.9833615396298466,0.04,1.0365916913102678e-07,0.0017539113622837377,39.865,120.64999999999999,75.13
2.4044598030905653,2.4044598030905653,0.9833642467432452,0.04,9.631553298637724e-08,0.0016293875304707489,46.543,120.67999999999999,75.66000000000001
2.405111821086262,2.405111821086262,0.9833687566418704,0.04,8.973072609959097e-08,0.0015175726627315058,53.596,120.73,76.13000000000001
2.404329399491426,2.404329399491426,0.9833633444699961,0.04,8.376962421033165e-08,0.001417224253580753,60.184,120.67,76.57
2.4057638390819585,2.4057638390819585,0.9833732640959205,0.04,7.838749451832551e-08,0.0013253646576784944,67.255,120.78,76.98
2.405894242681098,2.405894242681098,0.9833741652935565,0.04,7.347923946304546e-08,0.0012423080987724409,73.746,120.78999999999999,77.31
2.406285453478516,2.406285453478516,0.9833768683004022,0.04,6.902817569438295e-08,0.0011668613453699646,80.354,120.82,77.63000000000001
2.4065462606767944,2.4065462606767944,0.9833786698167395,0.04,6.494982871840867e-08,0.0010977994353650888,87.318,120.84,77.91
2.406937471474213,2.406937471474213,0.9833813713592233,0.04,6.123050062826898e-08,0.001034763298417553,94.092,120.87,78.25
2.4075894894699092,2.4075894894699092,0.9833858719790278,0.04,5.784527702936458e-08,0.0009772855858101624,100.888,120.92,78.5
2.4079807002673275,2.4079807002673275,0.9833885711810069,0.04,5.474175089936095e-08,0.0009246992746719771,107.675,120.95,78.82000000000001
2.407850296668188,2.407850296668188,0.9833876715444688,0.04,5.189313581992889e-08,0.000876628660062639,114.631,120.94000000000001,79.05
2.4087631218621635,2.4087631218621635,0.9833939669546764,0.04,4.926519660229759e-08,0.0008319142787661872,121.415,121.01,79.32000000000001
2.409675947056139,2.409675947056139,0.9834002575952724,0.04,4.683714819592023e-08,0.0007906084923401661,128.29,121.08,79.5
2.4099367542544172,2.4099367542544172,0.22396458989426749,1.8701962574167046,3.434690548688994e-08,0.11901173706952907,135.08,121.1,79.71000000000001
2.412805633435483,2.412805633435483,0.22488731313437038,1.8701962574167046,3.3099352144438775e-08,0.11408259281775607,141.872,121.32,80.49000000000001
