# source: NF270_MC5.xlsx / 06.27.26_CaCl2
# salt: CaCl2, ICP molar mass = 40.08 g/mol [elemental cation]
# calibration: cond = 0.000000 + 149.730000 * c_mM (source: given (embedded MC5 05.27.26_CaCl2 formula), n=0, R^2=n/a (given, not fit))
# ionic strength: I = 3.0 * c_salt (valence-aware, z=2)
# CP: solution D_s = 1.332715e-09 m^2/s, k = 2.247058e-05 m/s
# apply_cp: False
# WARNING: calibration is APPROXIMATED (not fit from this run's own vial data) -- see process_raw_multisalt.py module docstring; PROVISIONAL
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
1.4480731984238298,4.34421959527149,0.9723770869845956,0.04,-7.653687884656374e-09,-0.0002174230116225141,0.324,216.82000000000002,17.62
1.4480731984238298,4.34421959527149,0.9723770869845956,0.04,-1.1400516926694791e-08,-0.000323861485026668,7.342,216.82000000000002,17.56
1.452213985173312,4.356641955519936,0.9724558498896247,0.04,-1.433528274434297e-08,-0.0004060371273715631,14.094,217.44,17.68
1.4535497228344354,4.360649168503306,0.9724811615511855,0.04,-1.6623809810117576e-08,-0.00047041316033181156,21.068,217.64,18.03
1.4542843785480533,4.36285313564416,0.9724950631458095,0.04,-1.8392493494716133e-08,-0.0005201922265053488,27.847,217.75,18.41
1.4548854604955588,4.364656381486676,0.9725064267352185,0.04,-1.9741868494022176e-08,-0.0005581191989097876,34.713,217.84,19.060000000000002
1.4554865424430643,4.366459627329193,0.9725177809388336,0.04,-2.0750337790603644e-08,-0.0005863803623251556,41.519,217.93,19.689999999999998
1.4560208375075137,4.368062512522541,0.9725278656942342,0.04,-2.1478175834104837e-08,-0.0006067192025764485,48.587,218.01000000000002,20.580000000000002
1.4568890669872436,4.370667200961731,0.9725442376455488,0.04,-2.197795578336361e-08,-0.0006204566411143458,55.263,218.14,21.39
1.4575569358178053,4.3726708074534155,0.9725568181818182,0.04,-2.2290434411446356e-08,-0.0006289817036121161,62.137,218.23999999999998,22.49
1.4579576571161423,4.373872971348427,0.9725643609711406,0.04,-3.9601841248254556e-08,-0.001117151589104493,68.896,218.29999999999998,23.33
1.458959460361985,4.376878381085955,0.9725831998168918,0.04,-5.413189772840272e-08,-0.0015259603742193834,75.897,218.45000000000002,24.59
1.4594937554264344,4.378481266279303,0.9725932366265502,0.04,-5.079611136504252e-08,-0.001431386680522105,82.455,218.53,25.52
1.4602951980231085,4.380885594069325,0.9726082780699749,0.04,-3.299163914900141e-08,-0.0009291487908970494,88.972,218.65,26.58
1.46009483737394,4.38028451212182,0.9726045192571585,0.04,-1.7638057472977117e-08,-0.0004968135087539271,96.022,218.62,27.580000000000002
1.462098443865625,4.386295331596875,0.9726420610268591,0.04,-4.34657932640244e-09,-0.00012225818388739203,102.709,218.92000000000002,28.77
1.4614305750350631,4.384291725105189,0.9726295585412668,0.04,7.142239222061273e-09,0.00020098735309348733,109.773,218.82,29.79
1.4637681159420293,4.391304347826088,0.9726732673267326,0.04,1.707184700975984e-08,0.0004796243663165427,116.355,219.17000000000002,31.009999999999998
1.4626327389300742,4.387898216790223,0.9726520547945205,0.04,1.4027725830021306e-08,0.00039441594295295645,122.759,219.0,31.78
1.4651038536031524,4.395311560809457,0.9726981811551261,0.04,2.244068856187892e-08,0.0006298681602787376,129.16,219.37,33.029999999999994
1.4658385093167705,4.397515527950311,0.8339256424275561,0.24343818873973155,2.9735063472992838e-08,0.005921668926354088,135.537,219.48000000000002,36.45
1.4689774928204102,4.406932478461231,0.8196408274607866,0.2649435650838175,2.585310209350672e-08,0.00568888706484031,142.03,219.95000000000002,39.669999999999995
1.4721832632071061,4.416549789621318,0.8084652724220841,0.28197422026314034,3.2147654312436527e-08,0.007616149290562091,148.524,220.42999999999998,42.22
1.4747879516462967,4.42436385493889,0.8008332578570782,0.2937287116810258,5.637936805675041e-08,0.014021514403618427,154.815,220.82,43.98
1.4781940826821613,4.434582248046484,0.7947860660552116,0.30334602284111406,9.567455403727134e-08,0.024703190519998093,161.224,221.33,45.42
1.4791290990449477,4.437387297134843,0.7908971869779202,0.30929005543311294,1.5621201857935143e-07,0.04130040294821743,167.871,221.47,46.309999999999995
1.4842716890402725,4.4528150671208175,0.7858621310295176,0.3178387764643025,2.3379965419806617e-07,0.06370756108380173,174.265,222.23999999999998,47.59
1.4865424430641825,4.459627329192547,0.7826399496810136,0.3231149402257397,3.341425199821864e-07,0.09280031639918586,180.592,222.58,48.38
1.489614639684766,4.468843919054298,0.7792324246771879,0.32885861216857015,4.649099820594374e-07,0.13171557834641368,187.068,223.04,49.24
1.4925532625392375,4.477659787617712,0.7762215858242348,0.334001202163895,6.068827259931256e-07,0.17495938852202803,193.441,223.48000000000002,50.01
1.4965604755226076,4.489681426567823,0.7724027133166727,0.34061310358645563,7.770745594656008e-07,0.22897389954209404,199.955,224.08,51.0
1.6421558805850531,4.92646764175516,0.7892874572962421,0.3460228411140053,9.479361432796637e-07,0.25306627290832884,206.579,245.88,51.81
2.073532358244841,6.220597074734523,0.8309015363803266,0.35063113604488083,1.1361214320832132e-06,0.23121438610834086,213.489,310.47,52.5
2.466506378147332,7.399519134441996,0.8555955701172456,0.35617444733854275,1.331513048452126e-06,0.22472811846937113,220.265,369.31,53.330000000000005
2.8588793161023176,8.576637948306953,0.8739662664112507,0.3603152340880251,1.5510032791064877e-06,0.2236685116885275,227.154,428.06,53.949999999999996
3.1855339611300346,9.556601883390105,0.8836404805333669,0.3706672009617311,1.7754492913374513e-06,0.23379466075694244,233.854,476.97,55.5
3.5492553262539235,10.64776597876177,0.8917825489716426,0.3840913644560208,2.0042063375158873e-06,0.24320962709009683,240.907,531.43,57.51
3.866826955186002,11.600480865558005,0.8957304224670973,0.40319241301008485,2.2276030881209235e-06,0.2593093045445714,247.58,578.98,60.37
4.232351566152408,12.697054698457224,0.9002224992504458,0.4222934615641488,2.4627074029798343e-06,0.2729578409241602,254.687,633.71,63.23
