# source: NF270_MC5.xlsx / 05.27.26_CaCl2
# salt: CaCl2, ICP molar mass = 40.08 g/mol [elemental cation]
# calibration: cond = 0.000000 + 149.730000 * c_mM (source: given (embedded MC5 05.27.26_CaCl2 formula), n=0, R^2=n/a (given, not fit))
# ionic strength: I = 3.0 * c_salt (valence-aware, z=2)
# CP: solution D_s = 1.332715e-09 m^2/s, k = 2.247058e-05 m/s
# apply_cp: True
c_int_mM,ionic_strength_mM,rejection,c_p_mM,Jw_m3_m2_s,B_um_s,time_s,ret_cond_uS_cm,perm_cond_uS_cm
1.640356356944205,4.9210690708326155,0.9756150547223071,0.04,9.779111667038161e-08,0.002444233529514852,0.262,244.57000000000002,21.69
1.637017380695992,4.911052142087976,0.9755653174659675,0.04,7.818970423466366e-08,0.00195839331944122,7.564,244.28,22.9
1.6392257962167176,4.917677388650153,0.9755982366234605,0.04,8.944733351507966e-08,0.0022372659002045836,14.757,244.49,24.119999999999997
1.6404983089348335,4.921494926804501,0.9756171647467459,0.04,9.790056582194479e-08,0.0024467521215214465,21.796,244.59,23.93
1.6374851783896414,4.912455535168924,0.9755722979799198,0.04,8.005635903889524e-08,0.002004559669707778,28.27,244.32999999999998,24.34
1.6387615676605476,4.916284702981643,0.9755913240892615,0.04,6.502965005410123e-08,0.0016270005826887245,34.709,244.68,25.9
1.6373839197114148,4.912151759134245,0.9755707873282096,0.04,5.2249307299245486e-08,0.0013083719362514906,41.118,244.60999999999999,27.169999999999998
1.6368826540921988,4.910647962276596,0.9755633063249829,0.04,4.143041435711817e-08,0.0010377823129570074,47.721,244.65,28.72
1.6374903139084098,4.912470941725229,0.9755723745904018,0.04,5.0921037169691006e-08,0.0012750258759343066,54.682,244.64,30.32
1.6376554865464241,4.912966459639272,0.9755748383413937,0.04,4.100722249545696e-08,0.0010266849853619025,61.375,244.76999999999998,32.22
1.6373141056475813,4.911942316942744,0.9755697456816452,0.04,3.24413791686203e-08,0.0008123982391169821,68.348,244.81,33.88
1.6389845829920098,4.916953748976029,0.9755946453584213,0.04,4.0879606334078867e-08,0.0010226391616005505,75.048,244.97,35.95
1.639550554229714,4.9186516626891414,0.9756030700628242,0.04,4.78915623190033e-08,0.0011976254752902426,82.093,244.98,37.519999999999996
