sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0,0.366,-1.04447105766783,0.581504776196099,0.820451617616031
0,0.507918367346939,-1.08019843209344,0.462306123387879,0.801585898571127
0,0.649836734693878,-1.11744220092026,0.347020834564679,0.780872674806306
0,0.791755102040816,-1.15633518829246,0.235201185091024,0.758319921671478
0,0.933673469387755,-1.19702821622123,0.126289438700024,0.733888807752901
0,1.07559183673469,-1.2396934532488,0.0197002776098642,0.707499147036419
0,1.21751020408163,-1.28452856280632,-0.085149472206935,0.679031537131085
0,1.35942857142857,-1.33176188524801,-0.188833434179828,0.648326773809134
0,1.50134693877551,-1.38165896819202,-0.291918602543859,0.615182770908045
0,1.64326530612245,-1.43453087178469,-0.394973620649405,0.579348881479678
0,1.78518367346939,-1.49074483159017,-0.498580387892193,0.540517204825479
0,1.92710204081633,-1.55073807913219,-0.603348544999929,0.498310157410839
0,2.06902040816327,-1.61503591963803,-0.709932918051741,0.452262924660025
0,2.2109387755102,-1.68427556746228,-0.819054741651834,0.401798777066274
0,2.35285714285714,-1.75923773783191,-0.931527752479957,0.34619391610684
0,2.49477551020408,-1.84088849041726,-1.04829042537216,0.284526347151457
0,2.63669387755102,-1.93043390086691,-1.17044552597365,0.215599647446294
0,2.77861224489796,-2.02938837635842,-1.29930621810547,0.137825365286914
0,2.9205306122449,-2.13964918560595,-1.43644213189993,0.0490341587791639
0,3.06244897959184,-2.26353989383677,-1.5836997533317,-0.0538432463761663
0,3.20436734693878,-2.40368350758864,-1.74311489267539,-0.17534997761795
0,3.34628571428571,-2.56222325947003,-1.91646434776203,-0.32262342047988
0,3.48820408163265,-2.73779871809804,-2.10370637859275,-0.507836382710621
0,3.63012244897959,-2.91585421534047,-2.29830456710101,-0.754421717245021
0,3.77204081632653,-3.04831731230545,-2.47616492042211,-1.11743562520218
0,3.91395918367347,-3.05963722091372,-2.58524303771785,-1.79232690006052
0,4.05587755102041,-2.94129386666476,-2.57913541642699,-3.09081883260535
0,4.19779591836735,-2.76602699454339,-2.48025448008086,-1.43962341851232
0,4.33971428571429,-2.58854369069504,-2.34661270508156,-0.887760689510146
0,4.48163265306122,-2.42709655240589,-2.21370854548704,-0.540693812293707
0,4.62355102040816,-2.28419839617407,-2.09360675346213,-0.283653354229016
0,4.7654693877551,-2.157955094224,-1.98824836191869,-0.0773704129524824
0,4.90738775510204,-2.04573796122989,-1.89640182003747,0.0963775864366319
0,5.04930612244898,-1.94516052750993,-1.81615153227138,0.247557549579597
0,5.19122448979592,-1.85426025640588,-1.74566277519833,0.382225473892099
0,5.33314285714286,-1.77146799983092,-1.68337039072581,0.504343430270973
0,5.4750612244898,-1.69553453779085,-1.62798819814738,0.616650440141431
0,5.61697959183673,-1.6254604309726,-1.57846998069584,0.721123918284065
0,5.75889795918367,-1.5604391866009,-1.53396363616117,0.819242443460991
0,5.90081632653061,-1.49981357804817,-1.49377058683295,0.912144554132994
0,6.04273469387755,-1.44304263322725,-1.45731286717091,1.00072979183809
0,6.18465306122449,-1.38967673781122,-1.42410708913779,1.08572513578528
0,6.32657142857143,-1.33933877229546,-1.39374412129998,1.16773034824718
0,6.46848979591837,-1.2917097105346,-1.36587311470938,1.24725009343623
0,6.61040816326531,-1.24651752486778,-1.34018881432842,1.32471708325254
0,6.75232653061224,-1.20352855718387,-1.31642132303768,1.400509300211
0,6.89424489795918,-1.16254074394685,-1.29432761450231,1.47496307612806
0,7.03616326530612,-1.12337824756878,-1.2736844024231,1.54838348441869
0,7.17808163265306,-1.08588716441895,-1.25428179462105,1.62105263710401
0,7.32,-1.04993206459923,-1.235917620402,1.69323667965408
0.0204081632653061,0.366,-1.0444139002195,0.581685116777271,0.820479927491965
0.0204081632653061,0.507918367346939,-1.08010774598029,0.462575932365165,0.801633869237419
0.0204081632653061,0.649836734693878,-1.11731183800599,0.347385658607203,0.780945294661634
0.0204081632653061,0.791755102040816,-1.15615877928401,0.235665288669502,0.758422427745499
0.0204081632653061,0.933673469387755,-1.19679895703982,0.126856799190979,0.734026841130141
0.0204081632653061,1.07559183673469,-1.23940389471275,0.0203752457975615,0.707678927550557
0.0204081632653061,1.21751020408163,-1.28417038640692,-0.0843617135221901,0.67926006229078
0.0204081632653061,1.35942857142857,-1.33132564829522,-0.18792648006795,0.64861205239132
0.0204081632653061,1.50134693877551,-1.38113379995484,-0.290884497659604,0.61553410703556
0.0204081632653061,1.64326530612245,-1.43390409834149,-0.393802475431573,0.579777230897037
0.0204081632653061,1.78518367346939,-1.49000150056169,-0.49725994300888,0.541035634332512
0.0204081632653061,1.92710204081633,-1.54986034558324,-0.601863620974836,0.498934451401075
0.0204081632653061,2.06902040816327,-1.61400223992507,-0.708264700584164,0.453012405657393
0.0204081632653061,2.2109387755102,-1.68305962773707,-0.817179834043033,0.402697441575449
0.0204081632653061,2.35285714285714,-1.75780701783477,-0.929416905637479,0.347272047471587
0.0204081632653061,2.49477551020408,-1.83920233511498,-1.04590682731027,0.285822871029897
0.0204081632653061,2.63669387755102,-1.92844096266219,-1.16774250750038,0.217165682723472
0.0204081632653061,2.77861224489796,-2.02702337237082,-1.29622425369585,0.139729784799171
0.0204081632653061,2.9205306122449,-2.1368293409447,-1.43290519674951,0.0513726974024145
0.0204081632653061,3.06244897959184,-2.26016307457283,-1.57961188553797,-0.0509322200414289
0.0204081632653061,3.20436734693878,-2.39963586644338,-1.73836055795595,-0.171656182412507
0.0204081632653061,3.34628571428571,-2.55742446988541,-1.9109254669783,-0.31780512219685
0.0204081632653061,3.48820408163265,-2.73237849299572,-2.09733819567461,-0.501283296126244
0.0204081632653061,3.63012244897959,-2.9106954221644,-2.29138856862908,-0.744876425024665
0.0204081632653061,3.77204081632653,-3.04588727693579,-2.46990165659237,-1.10158555924519
0.0204081632653061,3.91395918367347,-3.06239284939169,-2.58202711852317,-1.75500211774527
0.0204081632653061,4.05587755102041,-2.94784157482599,-2.58031441037575,-3.30050679112465
0.0204081632653061,4.19779591836735,-2.77366065071203,-2.48435446815341,-1.47064708458902
0.0204081632653061,4.33971428571429,-2.59597328772579,-2.35173201300402,-0.905611580820528
0.0204081632653061,4.48163265306122,-2.43398025975218,-2.21887639976584,-0.553755431186494
0.0204081632653061,4.62355102040816,-2.29052076529604,-2.09848040655522,-0.294267394297107
0.0204081632653061,4.7654693877551,-2.1637850775188,-1.99274494722362,-0.0865199222717742
0.0204081632653061,4.90738775510204,-2.05115508350577,-1.90052947155995,0.0881858540194152
0.0204081632653061,5.04930612244898,-1.950235390588,-1.81994558962742,0.240026863189523
0.0204081632653061,5.19122448979592,-1.85905124223286,-1.74916314368146,0.375165945126104
0.0204081632653061,5.33314285714286,-1.77602241183907,-1.68661409533475,0.49762514426771
0.0204081632653061,5.4750612244898,-1.69989063207919,-1.63100740195562,0.610179623074965
0.0204081632653061,5.61697959183673,-1.62964932707402,-1.58129193936725,0.714829712976215
0.0204081632653061,5.75889795918367,-1.56448643029051,-1.53661127451275,0.813069128884872
0.0204081632653061,5.90081632653061,-1.50374036024272,-1.49626320830451,0.90604671218462
0.0204081632653061,6.04273469387755,-1.44686672591937,-1.45966679736522,0.994669032286561
0.0204081632653061,6.18465306122449,-1.39341321111367,-1.42633626622511,1.07966796442141
