B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
1e-06,0.366,-1.03900170442145,-0.420885775808838,0.303191848726376
1e-06,0.507918367346939,-1.07212081770466,-0.342182443270664,0.275811113437042
1e-06,0.649836734693878,-1.10646084198592,-0.287791336539579,0.247007706823714
1e-06,0.791755102040816,-1.14212480218623,-0.249219178546574,0.216642241648462
1e-06,0.933673469387755,-1.17922459551306,-0.221154261349658,0.184557923716522
1e-06,1.07559183673469,-1.21788397681364,-0.200245465398261,0.150576223662003
1e-06,1.21751020408163,-1.25824151484792,-0.184328347234835,0.1144917868594
1e-06,1.35942857142857,-1.30045379761491,-0.171969948889656,0.0760661882499939
1e-06,1.50134693877551,-1.34469912610927,-0.162199538601441,0.0350200408040475
1e-06,1.64326530612245,-1.39118193685836,-0.154345673870725,-0.00897720662172436
1e-06,1.78518367346939,-1.44013822665479,-0.147935076527251,-0.0563207250061159
1e-06,1.92710204081633,-1.4918423167987,-0.142628347504644,-0.1074883991128
1e-06,2.06902040816327,-1.54661539193239,-0.138178198194733,-0.163065661928422
1e-06,2.2109387755102,-1.60483638764178,-0.134401775561332,-0.223780354456124
1e-06,2.35285714285714,-1.66695598928386,-0.1311619967108,-0.290552917055314
1e-06,2.49477551020408,-1.73351474570114,-0.128354755373296,-0.364570808911065
1e-06,2.63669387755102,-1.80516658484556,-0.125900022236452,-0.447402680322654
1e-06,2.77861224489796,-1.88270923640848,-0.123735567472421,-0.541180954789053
1e-06,2.9205306122449,-1.96712298218079,-0.121812476123864,-0.648908621306868
1e-06,3.06244897959184,-2.0596178142953,-0.120091904905369,-0.77500793178118
1e-06,3.20436734693878,-2.16168395788959,-0.11854270980029,-0.926383136755487
1e-06,3.34628571428571,-2.27512396028553,-0.117139691802196,-1.11471091227368
1e-06,3.48820408163265,-2.4019927091694,-0.115862286057089,-1.36218186279544
1e-06,3.63012244897959,-2.54421237911346,-0.114693573088758,-1.71971106173193
1e-06,3.77204081632653,-2.70214919282898,-0.113619525346743,-2.3565000260925
1e-06,3.91395918367347,-2.8701539287834,-0.112628428390826,-3.70248029023247
1e-06,4.05587755102041,-3.02533915776794,-0.111710432380607,-2.13738650029279
1e-06,4.19779591836735,-3.1147656820601,-0.110857201380674,-1.57572067108975
1e-06,4.33971428571429,-3.08639031388209,-0.110061637439543,-1.22922477739427
1e-06,4.48163265306122,-2.95997485110031,-0.109317661553506,-0.976284806480639
1e-06,4.62355102040816,-2.7969177807645,-0.10862003876954,-0.775821580421972
1e-06,4.7654693877551,-2.63524673583561,-0.107964237423868,-0.608946627641698
1e-06,4.90738775510204,-2.48762304617354,-0.107346315304318,-0.465399514463267
1e-06,5.04930612244898,-2.35591499815677,-0.106762826857217,-0.338981807207206
1e-06,5.19122448979592,-2.23871032810979,-0.106210747198344,-0.225660551040907
1e-06,5.33314285714286,-2.13393730469627,-0.105687409514534,-0.12266349998621
1e-06,5.4750612244898,-2.0396447264301,-0.105190453210226,-0.0280023706053566
1e-06,5.61697959183673,-1.95418288885174,-0.104717780742449,0.0597978320907522
1e-06,5.75889795918367,-1.87620402817066,-0.104267521522782,0.141862129776907
1e-06,5.90081632653061,-1.80461666072179,-0.103838001567448,0.219068558595606
1e-06,6.04273469387755,-1.7385354236225,-0.103427717884909,0.292115920382187
1e-06,6.18465306122449,-1.67723779283207,-0.103035316757513,0.361569848684251
1e-06,6.32657142857143,-1.62012947742751,-0.102659575264606,0.427894866888349
1e-06,6.46848979591837,-1.56671752093943,-0.102299385461017,0.491477464984142
1e-06,6.61040816326531,-1.51658956225976,-0.101953740849857,0.552642816600382
1e-06,6.75232653061224,-1.4693978637516,-0.101621724690377,0.611667428056298
1e-06,6.89424489795918,-1.42484692525407,-0.10130249992317,0.66878853799175
1e-06,7.03616326530612,-1.38268383575618,-0.100995300429756,0.724211442395388
1e-06,7.17808163265306,-1.34269068618365,-0.100699423427472,0.778115121275182
1e-06,7.32,-1.30467856082733,-0.100414222833552,0.830656696504909
0.040817306122449,0.366,-1.03924389248911,-0.824701122639529,0.309355116861074
0.040817306122449,0.507918367346939,-1.07243728375644,-0.668586502776956,0.282359072230144
0.040817306122449,0.649836734693878,-1.10684617232331,-0.560033719226865,0.253960139747404
0.040817306122449,0.791755102040816,-1.14257603520639,-0.482712206448496,0.224025615869824
