dataset_id,metric,paper_value,paper_units,target_id,notes,unified_value,relative_error,status
DATA1_511.12,nrmse.cF,,,,,0.07380579773193094,,MISSING_VALUE
DATA1_511.12,nrmse.cV,,,,,0.587902837229978,,MISSING_VALUE
DATA1_511.12,nrmse.mass,,,,,12.37301505934214,,MISSING_VALUE
DATA1_511.12,nrmse.pass_threshold,,,,,0.05,,MISSING_VALUE
DATA1_511.12,rmse.cF,,,,,,,MISSING_VALUE
DATA1_511.12,rmse.cV,,,,,8.424868355642777,,MISSING_VALUE
DATA1_511.12,rmse.mass,,,,,,,MISSING_VALUE
