dataset_id,metric,paper_value,paper_units,target_id,notes,unified_value,relative_error,status
DATA1_511.12,nrmse.cF,,,,,0.061761007227954995,,MISSING_VALUE
DATA1_511.12,nrmse.cV,,,,,0.07332030035884651,,MISSING_VALUE
DATA1_511.12,nrmse.mass,,,,,0.16557573112320007,,MISSING_VALUE
DATA1_511.12,nrmse.pass_threshold,,,,,0.05,,MISSING_VALUE
DATA1_511.12,rmse.cF,,,,,,,MISSING_VALUE
DATA1_511.12,rmse.cV,,,,,1.0507074285097047,,MISSING_VALUE
DATA1_511.12,rmse.mass,,,,,,,MISSING_VALUE
