dataset_id,metric,unified_value
DATA1_511.12,objective,8498681.698321559
DATA1_511.12,objective_legacy,8498681.840286998
DATA1_511.12,theta.Lp,2.268761563710925
DATA1_511.12,theta.B,0.27178811495821176
DATA1_511.12,theta.sigma,0.999
DATA1_511.12,nrmse.mass,0.1658846757714921
DATA1_511.12,nrmse.cF,0.06182288955423746
DATA1_511.12,nrmse.cV,0.0731995165761875
