sigma,vial_number,time_min,mass_g,permeate_concentration_mM,retentate_concentration_mM
0.5,10,236.48333333333332,1.038126326911962,16.72173239816725,108.08969372244111
0.5,10,237.90831908333334,1.0939089710772436,16.822021613812748,108.43453986341693
0.5,10,239.33334758333334,1.1495039187709521,16.922271594059776,108.77765860919844
0.5,10,240.75833333333333,1.204909217262612,17.022474929296298,109.11904206315779
0.5,10,242.18331908333332,1.2601278993133584,17.122633237871963,109.45871304398658
0.5,10,243.60834758333334,1.3151629632175246,17.222748140586482,109.79669405409412
0.5,10,245.03333333333333,1.370012453260852,17.322812264380403,110.13297716947211
0.5,10,246.45831908333332,1.42467934931497,17.42282725305103,110.46758472347517
0.5,10,247.88334758333335,1.479166597621949,17.52279475326569,110.80053874085853
0.5,10,249.30833333333334,1.5334722398326106,17.622707431949788,111.13183127343473
0.5,10,250.73331908333333,1.5875992043505862,17.722566960082816,111.46148418226578
0.5,10,252.15834758333332,1.641550386764094,17.822375011494483,111.7895190272853
0.5,10,253.58333333333334,1.695323826425738,17.922124295124775,112.11592783921637
0.9,1,0.0,1e-06,1.8971007608000001,15.20517956
0.9,1,0.39721825,0.03091114905851666,1.8381335434573514,15.445641309786964
0.9,1,0.7944484166666667,0.06169721866372729,1.7895533087156283,15.685033182611486
0.9,1,1.1916666666666667,0.09236185513441537,1.750044997476016,15.923379531950527
0.9,1,1.5888849166666668,0.12290995008873075,1.7184627176511758,16.160721729208742
0.9,1,1.9861150833333334,0.15334592808815017,1.6938109139078568,16.397097121508757
0.9,1,2.3833333333333333,0.1836710869223894,1.6752249770848955,16.63251844304961
0.9,1,2.7805515833333336,0.21388911686498135,1.6619500009153856,16.867016714137602
0.9,1,3.17778175,0.24400339624415293,1.6533284636625478,17.100620267276994
0.9,1,3.575,0.27401433833394434,1.648787302112016,17.333334215449213
0.9,1,3.9722182499999996,0.30392483558741756,1.6478257011909603,17.565182704731445
0.9,1,4.369448416666668,0.3337375693403217,1.6500065972281748,17.796188062159093
0.9,1,4.766666666666667,0.36345236953099597,1.6549476572198603,18.026350374541135
0.9,1,5.1638849166666665,0.39307159378859113,1.6623148108834125,18.25568917977255
0.9,1,5.561115083333333,0.4225974548207311,1.6718160601121221,18.484222767066658
0.9,1,5.958333333333333,0.45202939663431063,1.6831948736363578,18.711947897946533
0.9,1,6.355551583333333,0.4813694150059567,1.6962274320348671,18.938880992491487
0.9,1,6.7527817500000005,0.510619404593314,1.7107178584576974,19.165037599513322
0.9,1,7.15,0.5397785538303049,1.7264931335043316,19.390412278451766
0.9,1,7.54721825,0.5688486112219647,1.7434027725326702,19.615019318829656
0.9,1,7.944448416666666,0.5978312533296501,1.76131494582649,19.838872390284326
0.9,1,8.341666666666665,0.6267254996084354,1.7801123624338144,20.061964596289712
0.9,1,8.738884916666667,0.6555329276422825,1.7996935577218858,20.28430875366812
0.9,1,9.136115083333333,0.6842550626168514,1.8199695761028774,20.50591722776444
0.9,1,9.533333333333333,0.7128908128072019,1.840860477892745,20.726782164096612
0.9,1,9.930551583333333,0.7414416360114834,1.8622977026192997,20.94691534738117
0.9,1,10.327781749999998,0.7699089507951197,1.8842211098709805,21.166328224295253
0.9,1,10.725,0.7982915929859934,1.906575888930818,21.385012316133047
0.9,1,11.12221825,0.8265909350024465,1.9293156468887693,21.602978671956407
0.9,1,11.519448416666668,0.854808318947164,1.9523996780518413,21.820238079619585
0.9,1,11.916666666666666,0.8829425342444608,1.9757901345780655,22.036781660591533
0.9,2,12.25,1e-06,1.9757901345780655,22.036781660591533
0.9,2,12.6444405,0.02785775212025261,1.9992884424930448,22.251115442672166
0.9,2,13.038892833333334,0.05563505490615129,2.023031149330677,22.464763897954718
0.9,2,13.433333333333334,0.08333167173245241,2.0469923573680546,22.677717912604482
0.9,2,13.827773833333334,0.11094885215897578,2.0711511937116236,22.8899874825292
0.9,2,14.222226166666667,0.13848782605755838,2.095489343357177,23.101582433999827
0.9,2,14.616666666666667,0.16594734039412798,2.119988523054289,23.312493511798905
0.9,2,15.011107166666667,0.19332860992335488,2.1446346104283105,23.522730411943943
0.9,2,15.4055595,0.22063283251139282,2.169415230965239,23.732302684936577
0.9,2,15.8,0.24785874652018844,2.19431729791588,23.94120100142521
0.9,2,16.1944405,0.2750075390761688,2.219331302741512,24.1494348193752
0.9,2,16.588892833333333,0.30208038237650686,2.244448934653384,24.357013468117568
0.9,2,16.983333333333334,0.3290760114844429,2.2696606617163297,24.563927589878197
0.9,2,17.377773833333332,0.35599559086198745,2.294960137047544,24.770186447339924
0.9,2,17.772226166666666,0.3828402714296748,2.3203418368970277,24.9757991865087
0.9,2,18.166666666666668,0.4096087885601376,2.3457986664663855,25.180756452276217
0.9,2,18.561107166666666,0.4363022875093699,2.371326450905798,25.38506734184127
0.9,2,18.9555595,0.46292190098966457,2.3969215827216788,25.588740844322857
0.9,2,19.35,0.4894663671356838,2.4225786413418815,25.791767628411037
0.9,2,19.7444405,0.5159368144286695,2.4482949478068385,25.994156646768964
0.9,2,20.138892833333333,0.5423343595368565,2.4740682154359783,26.195916750275856
0.9,2,20.533333333333335,0.5686577450209057,2.499894175825761,26.397038645757323
0.9,2,20.927773833333333,0.5949080843156292,2.525771182792931,26.597531156232566
0.9,2,21.322226166666667,0.6210864795899421,2.551697862299769,26.79740300765088
0.9,2,21.716666666666665,0.6471916789548362,2.577670740002185,26.99664495466097
0.9,2,22.111107166666667,0.6732247820444257,2.6036888845223505,27.195265701371632
0.9,2,22.5055595,0.699186877647316,2.6297515539974907,27.39327385844392
0.9,2,22.9,0.7250767201790562,2.655855821916939,27.590660234848258
0.9,2,23.2944405,0.7508953963863644,2.68200125287594,27.787433423652267
0.9,2,23.688892833333334,0.7766439825029502,2.7081875440154963,27.983601927340754
0.9,2,24.083333333333332,0.8023212397487335,2.7344121469722835,28.17915661351237
0.9,3,24.666666666666668,1e-06,2.7344121469722835,28.17915661351237
0.9,3,25.174994916666666,0.03297556691531622,2.7682689679462715,28.430170079190237
0.9,3,25.68333841666667,0.06583520929241425,2.80218592483435,28.68019233196266
0.9,3,26.191666666666666,0.09857859386742618,2.836159916659226,28.92921387034036
0.9,3,26.699994916666665,0.13120733666023754,2.8701910196380465,29.17724762524201
0.9,3,27.208338416666667,0.16372303551649536,2.904279422235139,29.424306370992326
0.9,3,27.716666666666665,0.19612436438365768,2.9384223331953936,29.670380668236685
0.9,3,28.224994916666667,0.22841291585070328,2.9726201082469963,29.91548324600697
0.9,3,28.733338416666665,0.26059026478760067,3.0068731760527982,30.15962668066346
0.9,3,29.241666666666667,0.2926550927185386,3.041178937345998,30.402801598134616
0.9,3,29.749994916666665,0.32460896960900376,3.07553792586939,30.645020532522423
0.9,3,30.258338416666668,0.35645344810412466,3.1099507234518926,30.88629586869214
0.9,3,30.766666666666666,0.3881872175197036,3.1444148485205554,31.126618299706802
0.9,3,31.274994916666667,0.4198118258655913,3.178930948662513,31.36600017049291
0.9,3,31.783338416666666,0.45132880419168414,3.213499703786291,31.604453679845577
0.9,3,32.291666666666664,0.48273684972433656,3.2481187029955443,31.84196958898722
0.9,3,32.79999491666667,0.5140374890932203,3.282788667017563,32.07856005862714
0.9,3,33.308338416666665,0.5452322323018005,3.3175103388608442,32.31423710621891
0.9,3,33.81666666666667,0.5763197845443273,3.3522813484766365,32.548991561638424
0.9,3,34.32499491666667,0.6073016515831572,3.3871024638317,32.78283540579675
0.9,3,34.83333841666667,0.6381793228689088,3.421974468753574,33.01578047905879
0.9,3,35.34166666666667,0.6689515115811953,3.4568950150803164,33.24781768010438
0.9,3,35.84999491666667,0.6996197030842741,3.491864901487947,33.47895881408927
0.9,3,36.35833841666667,0.7301853667305912,3.526884938389249,33.709215548207254
0.9,3,36.86666666666667,0.7606472236765083,3.5619527874438526,33.93857884986794
0.9,3,37.374994916666665,0.7910067393258797,3.5970692674581057,34.16706035224301
0.9,3,37.88333841666667,0.8212653633592067,3.63223520631269,34.394671553027685
0.9,3,38.391666666666666,0.8514218248837139,3.6674482678134486,34.62140348813824
0.9,3,38.899994916666664,0.881477569756861,3.702709284110337,34.84726762232957
0.9,3,39.408338416666666,0.9114340283917614,3.7380190946983975,35.07227528728403
0.9,3,39.916666666666664,0.941289937809009,3.7733753606585494,35.296417587101566
0.9,4,40.5,1e-06,3.7733753606585494,35.296417587101566
0.9,4,41.116660499999995,0.03607392498154972,3.8163326630928394,35.56707236316533
0.9,4,41.73333950000001,0.07200313696625196,3.859357493729962,35.83648766580997
0.9,4,42.35,0.10778741050200462,3.902447331203138,36.1046553457817
0.9,4,42.966660499999996,0.14342874259369084,3.9456034596038996,36.37159140501464
0.9,4,43.5833395,0.17892910640971788,3.9888271126239947,36.63731164006159
0.9,4,44.2,0.214287281942808,4.032115582025052,36.90180794858283
0.9,4,44.816660500000005,0.24950523322360998,4.075470009049765,37.16509604839784
0.9,4,45.433339499999995,0.28458490087745336,4.118891506526774,37.42719145565981
0.9,4,46.05,0.3195250701709832,4.162377246147167,37.6880861134705
0.9,4,46.6666605,0.3543276727525802,4.2059282825717546,37.94779546063534
0.9,4,47.283339500000004,0.3889946173145301,4.24954565522306,38.206334738164074
0.9,4,47.9,0.42352469431375556,4.293226455990485,38.46369593387925
0.9,4,48.51666050000001,0.4579198036647564,4.336971686823539,38.71989421315892
0.9,4,49.1333395,0.49218182278099576,4.380782342354336,38.97494454750635
