sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.0,0.5533218350671817,3.454306307559445,2.803551364707344,4.849406016086133,2.920930858263615,2.8257543722133995
0.0,1.3042586112297854,3.339687503602959,2.656656113294041,4.700723386959334,2.73470029997842,2.6638713442369673
0.0,2.055195387392389,3.2085086906200373,2.505832132909421,4.52979588367396,2.5738685183661607,2.483376607992728
0.0,2.8061321635549925,3.0556289550101154,2.3490086101840526,4.329190463035672,2.4587893081165313,2.277133405587979
0.07142857142857142,4.3080057158802,2.6550480672657217,2.0258715464316737,3.825822738985052,2.4297061715767376,1.7811814496664964
0.07142857142857142,5.058942492042804,2.3853469377183827,1.8844939924047965,3.6149210067633657,2.49676995614277,1.575969350807384
0.07142857142857142,5.809879268205408,2.0887690256717866,1.7987953067126667,3.650916644689709,2.5863573619303466,1.5849192003129045
0.07142857142857142,6.5608160443680115,1.9578708902029442,1.80109442430589,3.8806813137368033,2.681744677497483,1.7793685361644267
0.07142857142857142,1.3042586112297854,3.3397737722887295,2.6567134492432416,4.700795627603668,2.7347570174853013,2.6639478826603282
0.07142857142857142,2.055195387392389,3.2088204450189384,2.5059959862962633,4.530042372562136,2.573976117278941,2.4836286913666585
0.07142857142857142,2.8061321635549925,3.0564309472794142,2.3493503022963473,4.329799337753728,2.458853346539268,2.2777349954953188
0.07142857142857142,3.5570689397175963,2.8752827060351867,2.1871812578504874,4.0927540510538405,2.410183953833744,2.040570958824237
0.0,3.5570689397175963,2.8735551539789763,2.1865933242687112,4.09153464551408,2.410370617642581,2.0394112662187065
0.0,4.3080057158802,2.6517565816379154,2.025038468684875,3.824078425306068,2.4303391182629777,1.77958590479881
0.0,5.058942492042804,2.380079022373676,1.8836662312761923,3.615015965292107,2.49791856274257,1.575919090851909
0.0,5.809879268205408,2.085299680527572,1.7986734227983798,3.6563053192470094,2.5879986129956634,1.5894093579894406
0.0,6.5608160443680115,1.9722989583715913,1.802488250328297,3.888911093224586,2.683836071880682,1.7867143143406203
0.0,7.311752820530615,2.1939077917945147,1.8865613086653834,4.133531637627055,2.7772227277714125,2.0105832749382326
0.0,8.062689596693218,2.4900779312542896,2.011908750828304,4.341448524178361,2.864955580248166,2.2060149981773023
0.0,8.813626372855822,2.742120805077496,2.146850794145119,4.513811488515269,2.946202090082603,2.3694496552257367
0.0,9.564563149018426,2.9472962851453914,2.276526553890444,4.658294525598658,3.0211241665513544,2.506694273626534
0.0,10.31549992518103,3.117122382838717,2.3961172431257873,4.781418294425638,3.0902459706650975,2.623527351011928
