B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
1e-06,0.9953388617935531,3.430633536798371,3.0455173070498867,4.8046673138872045
7.50000075,0.9953388617935531,3.4269448123179997,2.7538494626546974,4.812451595362265
15.000000499999999,0.9953388617935531,3.426686937110045,2.726601087212932,4.813081170761616
22.50000025,0.9953388617935531,3.4265929067510905,2.716313219262331,4.813313852465492
30.0,0.9953388617935531,3.4265442178506014,2.7109108484959172,4.813434879276004
1e-06,5.7231984553129305,2.8682673205256974,3.0457572663420307,4.120035673116873
7.50000075,5.7231984553129305,2.7440549371563225,2.312733980990336,4.206294379886992
15.000000499999999,5.7231984553129305,2.717405473507562,2.105915746684133,4.2265816938702585
22.50000025,5.7231984553129305,2.705594495105206,2.023254761974088,4.235673888164994
30.0,5.7231984553129305,2.698916163180908,1.9835944769522285,4.240835929936552
1e-06,10.451058048832307,2.056900010034066,3.0457572030767204,3.8455534894268797
7.50000075,10.451058048832307,0.8646564177847703,2.029665925214316,3.6608460857130827
15.000000499999999,10.451058048832307,1.3890151728608522,2.119174568348156,3.624979563233092
22.50000025,10.451058048832307,1.5951260048763662,2.259451769031208,3.6145654417530535
30.0,10.451058048832307,1.6998883416488013,2.3467481816452986,3.61095258086358
1e-06,15.178917642351685,1.9899139445460619,3.045757090973176,4.52239829870853
7.50000075,15.178917642351685,2.621823194009224,2.156541756085534,4.307562474004776
15.000000499999999,15.178917642351685,2.846236390640905,2.5618417221171876,4.209701308862648
22.50000025,15.178917642351685,2.943840165679415,2.7353967000395203,4.155346570277067
30.0,15.178917642351685,2.998642105813867,2.826834815319328,4.121020118042907
1e-06,19.90677723587106,2.482302758774744,3.045757092165386,4.909269124681672
7.50000075,19.90677723587106,3.112513367562063,2.4530927045656177,4.738664207988946
15.000000499999999,19.90677723587106,3.322095099024019,2.8857419499332124,4.650197012206753
22.50000025,19.90677723587106,3.4193184788718796,3.0470367677933377,4.598884276808987
30.0,19.90677723587106,3.4755546601586182,3.1310220380709315,4.565718016659302
