Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
3.913793103448276,2.413793862068966,0.2222222222222222,2.693993189736354,4.593403102385439,4.393390601280107
3.913793103448276,2.413793862068966,0.3333333333333333,2.6978899849050086,4.593040154444463,4.390659119211308
3.913793103448276,2.413793862068966,0.4444444444444444,2.7017691821740044,4.592678156282382,4.387954946535321
3.913793103448276,2.413793862068966,0.5555555555555556,2.70562987930115,4.592317087807792,4.385277893463707
3.913793103448276,2.413793862068966,0.6666666666666666,2.7094712487931827,4.591956929458676,4.38262777252985
3.913793103448276,2.413793862068966,0.7777777777777777,2.713292533369242,4.591597662186525,4.380004398494912
3.913793103448276,2.413793862068966,0.8888888888888888,2.7170930416736034,4.591239267441008,4.377407588257878
3.913793103448276,2.413793862068966,1.0,2.7208721442259978,4.590881727155211,4.374837160769533
3.913793103448276,2.758621413793104,0.0,2.6861508174728814,4.665910757924936,4.388903916629015
3.913793103448276,2.758621413793104,0.1111111111111111,2.689830591201174,4.665520152528479,4.3863622396906266
3.913793103448276,2.758621413793104,0.2222222222222222,2.6934960555291068,4.665130530193689,4.3838452489033575
3.913793103448276,2.758621413793104,0.3333333333333333,2.6971463471893853,4.664741873597883,4.381352770530844
3.913793103448276,2.758621413793104,0.4444444444444444,2.7007806686592244,4.664354165852019,4.37888463291297
3.913793103448276,2.758621413793104,0.5555555555555556,2.70439828440382,4.663967390488033,4.37644066639043
3.913793103448276,2.758621413793104,0.6666666666666666,2.707998517313369,4.663581531446623,4.3740207032324285
3.913793103448276,2.758621413793104,0.7777777777777777,2.7115807453253318,4.663196573065438,4.371624577567416
3.913793103448276,2.758621413793104,0.8888888888888888,2.7151443982237984,4.662812500067702,4.369252125316708
3.913793103448276,2.758621413793104,1.0,2.71868895460799,4.6624292975512,4.366903184130876
3.913793103448276,3.103448965517242,0.0,2.686150817472881,4.724968293771363,4.380136946384954
3.913793103448276,3.103448965517242,0.1111111111111111,2.689611012377055,4.724560983760542,4.377806478668107
3.913793103448276,3.103448965517242,0.2222222222222222,2.693058032670386,4.724154647889194,4.375498099182551
3.913793103448276,3.103448965517242,0.3333333333333333,2.696491170507508,4.723749271655664,4.373211653157643
3.913793103448276,3.103448965517242,0.4444444444444444,2.6999097698638392,4.723344840898364,4.370946987556575
3.913793103448276,3.103448965517242,0.5555555555555556,2.703313223706802,4.722941341786256,4.368703951019815
3.913793103448276,3.103448965517242,0.6666666666666666,2.7067009713066157,4.72253876080964,4.366482393810841
3.913793103448276,3.103448965517242,0.7777777777777777,2.710072495680864,4.722137084771267,4.364282167764007
3.913793103448276,3.103448965517242,0.8888888888888888,2.7134273211671727,4.72173630077773,4.362103126234506
3.913793103448276,3.103448965517242,1.0,2.7167650111184245,4.721336396231143,4.359945124050293
3.913793103448276,3.44827651724138,0.0,2.686150817472881,4.774522620045904,4.37241879431637
3.913793103448276,3.44827651724138,0.1111111111111111,2.689416076974816,4.774105019798025,4.370271701135017
3.913793103448276,3.44827651724138,0.2222222222222222,2.692669191633592,4.7736883813073465,4.368144449135581
3.913793103448276,3.44827651724138,0.3333333333333333,2.6959095743697987,4.773272692192943,4.366036900468373
3.913793103448276,3.44827651724138,0.4444444444444444,2.699136679479582,4.772857940344969,4.363948918747548
3.913793103448276,3.44827651724138,0.5555555555555556,2.702350000472859,4.772444113917394,4.3618803690079195
3.913793103448276,3.44827651724138,0.6666666666666666,2.705549068013826,4.7720312013209805,4.359831117663433
3.913793103448276,3.44827651724138,0.7777777777777777,2.7087334479596636,4.771619191216459,4.357801032467179
3.913793103448276,3.44827651724138,0.8888888888888888,2.711902739493397,4.7712080725079495,4.355789982472949
3.913793103448276,3.44827651724138,1.0,2.7150565733469985,4.770797834336569,4.3537978379982265
3.913793103448276,3.7931040689655178,0.0,2.6861508174728814,4.816764727019926,4.365578346513729
3.913793103448276,3.7931040689655178,0.1111111111111111,2.68924186842238,4.816341475459513,4.363591517350445
3.913793103448276,3.7931040689655178,0.2222222222222222,2.692321705133836,4.815919169211761,4.361622579904524
3.913793103448276,3.7931040689655178,0.3333333333333333,2.695389835675302,4.81549779753765,4.359671411306225
3.913793103448276,3.7931040689655178,0.4444444444444444,2.698445801536051,4.815077349917465,4.357737889932274
3.913793103448276,3.7931040689655178,0.5555555555555556,2.7014891759523554,4.814657816045183,4.3558218953723395
3.913793103448276,3.7931040689655178,0.6666666666666666,2.7045195623093603,4.81423918582302,4.353923308396704
3.913793103448276,3.7931040689655178,0.7777777777777777,2.707536592616082,4.813821449356154,4.352042010925103
3.913793103448276,3.7931040689655178,0.8888888888888888,2.7105399260506586,4.813404596947607,4.350177885996691
3.913793103448276,3.7931040689655178,1.0,2.7135292475730086,4.812988619093279,4.348330817741078
3.913793103448276,4.137931620689656,0.0,2.686150817472881,4.853245217501083,4.359478851810123
3.913793103448276,4.137931620689656,0.1111111111111111,2.689085256344244,4.8528197008130585,4.357632951635882
3.913793103448276,4.137931620689656,0.2222222222222222,2.6920093205371987,4.852395109337248,4.355803245954868
3.913793103448276,4.137931620689656,0.3333333333333333,2.6949225940254666,4.851971433639283,4.353989625098216
3.913793103448276,4.137931620689656,0.4444444444444444,2.697824688063721,4.851548664464592,4.352191980465774
3.913793103448276,4.137931620689656,0.5555555555555556,2.70071523987518,4.851126792734002,4.350410204499677
3.913793103448276,4.137931620689656,0.6666666666666666,2.7035939113965615,4.850705809539463,4.348644190658827
3.913793103448276,4.137931620689656,0.7777777777777777,2.706460388078266,4.8502857061399025,4.34689383339424
3.913793103448276,4.137931620689656,0.8888888888888888,2.709314377737635,4.849866473957202,4.345159028125253
3.913793103448276,4.137931620689656,1.0,2.7121556094632604,4.849448104572285,4.343439671216509
3.913793103448276,4.482759172413794,0.0,2.686150817472881,4.8850962438489525,4.3540098775275755
3.913793103448276,4.482759172413794,0.1111111111111111,2.688943709127298,4.884670947854694,4.3522886128239024
3.913793103448276,4.482759172413794,0.2222222222222222,2.6917269833737185,4.884246554062351,4.350582059445904
3.913793103448276,4.482759172413794,0.3333333333333333,2.6945002854293714,4.883823054097865,4.348890119329862
3.913793103448276,4.482759172413794,0.4444444444444444,2.6972632829937018,4.883400439736359,4.34721269533369
3.913793103448276,4.482759172413794,0.5555555555555556,2.7000156652081833,4.882978702898643,4.345549691215826
