sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.0,4.30748291209813,2.4350585305950947,2.0353404938452013,4.775659791093968,2.9608038811606066,2.1091684805950197
0.0,4.6456737192463295,2.3160347038548554,2.079506550205444,4.883161194128353,3.013111538649775,2.28214698078037
0.0,4.98386452639453,2.2239513751230437,2.127746130051316,4.982674222120448,3.063537909951135,2.427384364208886
0.07142857142857142,0.2491932263197265,3.485998078492859,2.3210346653807283,4.810776301141978,3.2989716569045195,2.7831229178617223
0.0,1.6019564549125276,3.2356476846964446,1.8037337038507795,4.371694692179411,2.475429005799522,2.2001528389037013
0.0,1.9401472620607279,3.161196673447095,1.837858475031804,4.280562125823402,2.529320727645331,1.98760724813992
0.0,2.278338069208928,3.0806643187080622,1.8631226969457984,4.232292869632684,2.595009253386473,1.7305527654627104
0.0,2.6165288763571284,2.9932169074234225,1.8849707075483089,4.244765349004597,2.6622263126092025,1.4384637520855708
0.0,2.9547196835053287,2.8979686218656733,1.9071737939622064,4.314475393497719,2.727531739638013,1.2420528142467522
0.0,3.292910490653529,2.794112371228653,1.93220539424693,4.420085169246637,2.789985325443292,1.3646212308370296
0.0,3.631101297801729,2.681261277831526,1.961547938502888,4.539898224704327,2.849523943728763,1.6427336619169315
0.0,3.9692921049499295,2.560270161584914,1.9958988789231251,4.660502351473161,2.906367667092984,1.8989218772517427
0.07142857142857142,1.9401472620607279,3.1620639586282833,1.8376958546401996,4.280731745449318,2.5301274563057103,1.9889944788830256
0.07142857142857142,2.278338069208928,3.081965950740568,1.863061515187379,4.231857424599313,2.5959163058405723,1.7326694597771437
0.07142857142857142,2.6165288763571284,2.9950875534965755,1.885033552048248,4.243274339536618,2.6631900997262297,1.440636907401128
0.07142857142857142,2.9547196835053287,2.9005602998637525,1.907371414118118,4.311787193524204,2.7285127978679773,1.2399879390612
0.0,0.2491932263197265,3.4859852182911153,2.3209806348424795,4.810760068800551,3.2989227827140684,2.7831042107494617
0.0,0.5873840334679268,3.429418112348439,1.7509088802359165,4.707735725663354,2.799859747781427,2.664025533236927
0.0,0.925574840616127,3.369164582334093,1.6958429676489075,4.597273948688258,2.5426677650015503,2.5305629932687204
0.0,1.2637656477643273,3.304757036852867,1.754395435001994,4.482589860500311,2.4605464241354946,2.378115798886559
0.07142857142857142,0.5873840334679268,3.429481485280041,1.7508552647522082,4.7078094401668364,2.7999907876069994,2.6641140646607813
0.07142857142857142,0.925574840616127,3.3693248919917713,1.695607985049623,4.597442783178211,2.5429335003346454,2.530786363643745
0.07142857142857142,1.2637656477643273,3.3050731022782704,1.7541275306018287,4.482871209698092,2.4610105131681514,2.3785686746886525
0.07142857142857142,1.6019564549125276,3.236193391864199,1.8034995945187675,4.372032185283559,2.476086824938809,2.200975192867416
0.07142857142857142,3.292910490653529,2.797574578329281,1.932531876484531,4.416364657590219,2.7909464271463365,1.356710738657708
0.07142857142857142,3.631101297801729,2.6856822857715015,1.9619776676633076,4.53538568846136,2.8504287538547355,1.6338711416448033
0.07142857142857142,3.9692921049499295,2.5655257692410465,1.9963864387314927,4.655380266411525,2.907179912378046,1.8905582453485297
0.07142857142857142,4.30748291209813,2.4404646780922254,2.0358235805058063,4.77003727466635,2.961486834080378,2.1012924454953756
0.07142857142857142,4.6456737192463295,2.31970670145964,2.079910965917095,4.877094951480272,3.0136276781313995,2.2745808646296832
0.07142857142857142,4.98386452639453,2.2222287402319076,2.1279914188571585,4.9761889567253395,3.0638486800397495,2.4199801003678885
0.14285714285714285,0.2491932263197265,3.4860109335890908,2.3210886988609287,4.81079252915544,3.299020526507331,2.783141619851891
0.14285714285714285,0.5873840334679268,3.429544798221422,1.750801781240306,4.707883114000109,2.8001217787936827,2.6642025400876252
0.14285714285714285,2.278338069208928,3.083261629172584,1.8630013626661115,4.2314329899359855,2.5968217921033014,1.7347846868997883
0.14285714285714285,2.6165288763571284,2.9969484029562246,1.8850976853398056,4.241801700569212,2.6641526673141493,1.4428405458312343
0.14285714285714285,2.9547196835053287,2.903137620407846,1.9075706076776735,4.309120528305497,2.7294934275843783,1.238045702049608
0.14285714285714285,3.292910490653529,2.801019608089276,1.9328603701078473,4.4126653225175945,2.791908437824769,1.348838194154868
0.14285714285714285,0.925574840616127,3.3694849512006777,1.6953731839295758,4.597611500683271,2.5431989567824065,2.53100949813004
0.14285714285714285,1.2637656477643273,3.3053884573716106,1.7538599222014872,4.483152481028211,2.461473860024718,2.3790208540943505
0.14285714285714285,1.6019564549125276,3.2367374635550954,1.8032659899291388,4.372370458035654,2.4767434077863597,2.2017958866062486
0.14285714285714285,1.9401472620607279,3.1629279569915267,1.8375339958168782,4.280905465253801,2.530932637037181,1.9903786301210116
0.14285714285714285,3.631101297801729,2.6900931364581426,1.9624102520168194,4.530893722635865,2.8513364859066574,1.6249875574014065
0.14285714285714285,3.9692921049499295,2.5708105590720636,1.996878473477603,4.6502797016219874,2.9079979262945455,1.882173738145017
0.14285714285714285,4.30748291209813,2.4460249931485545,2.0363139834668105,4.7644391888753965,2.962179426501641,2.0934048706713613
0.14285714285714285,4.6456737192463295,2.323835321707604,2.080327221587895,4.871057949789283,3.014158578150012,2.2670125137814754
0.14285714285714285,4.98386452639453,2.2214747207971017,2.128255180091012,4.969739549971023,3.064180847526171,2.4125821835615806
0.21428571428571427,0.2491932263197265,3.4860237835823207,2.3211427352786402,4.810808752842333,3.299069391522886,2.7831603167217454
0.21428571428571427,0.5873840334679268,3.42960805124461,1.7507484296772666,4.707956747186578,2.80025272136228,2.664290959566083
0.21428571428571427,0.925574840616127,3.3696447604615374,1.695138564273047,4.597780101173002,2.54346413442531,2.531232397070487
0.21428571428571427,2.6165288763571284,2.998799486900847,1.8851631032116285,4.240347367107944,2.66511399801677,1.4450736937327464
0.21428571428571427,2.9547196835053287,2.905700550300335,1.9077713668328193,4.306475391485842,2.7304735930994686,1.23622620120129
0.21428571428571427,3.292910490653529,2.8044470822610474,1.9331908588612854,4.4089871665968206,2.792871291122855,1.341005875251283
0.21428571428571427,3.631101297801729,2.694492165655096,1.9628456549926114,4.526422266197135,2.8522470242605555,1.6160829262407066
0.21428571428571427,1.2637656477643273,3.3057031041730016,1.7535926095621748,4.4834336729570525,2.4619364648932707,2.379472338486653
0.21428571428571427,1.6019564549125276,3.237279905891658,1.8030328894235956,4.372709499337689,2.4773987542593554,2.202614923418851
0.21428571428571427,1.9401472620607279,3.163788683118085,1.8373728971991283,4.2810832432011106,2.5317362678574877,1.9917596981562227
0.21428571428571427,2.278338069208928,3.084551381136668,1.8629422369458108,4.231019484107378,2.597725705095274,1.7368983215726739
0.21428571428571427,3.9692921049499295,2.5761188480895005,1.9973749028181171,4.645200479320869,2.9088215163974085,1.8737678895722065
0.21428571428571427,4.30748291209813,2.4517233328778616,2.0368115375396343,4.758865194716826,2.9628813490771884,2.085505231697055
0.21428571428571427,4.6456737192463295,2.3283853878679035,2.080755003347363,4.86504963736308,3.0147037551647062,2.259441356126011
0.21428571428571427,4.98386452639453,2.221646933467058,2.1285368598712675,4.963325169717097,3.064533674125261,2.4051899431210533
0.2857142857142857,2.9547196835053287,2.908249063589384,1.9079736836714205,4.303851776430963,2.7314532593190624,1.2345294402541906
0.2857142857142857,3.292910490653529,2.8078566544089893,1.9335233263850475,4.40533019423412,2.793834921955464,1.333216132367433
0.2857142857142857,3.631101297801729,2.698877828893166,1.9632838404147768,4.521971262672674,2.8531602558759204,1.6071572893842556
0.2857142857142857,3.9692921049499295,2.5814453386987632,1.9978756480263522,4.640142429786596,2.9096504952729103,1.8653402368293568
0.2857142857142857,1.6019564549125276,3.2378207249740854,1.8028002923361723,4.3730492981868725,2.478052864286795,2.2034323066142303
0.2857142857142857,1.9401472620607279,3.164646151553127,1.8372125574084155,4.281265037551005,2.532538346821325,1.99313767957748
0.2857142857142857,2.278338069208928,3.0858352338767214,1.8628841355208068,4.230616825690477,2.5986280378410416,1.7390102418962445
0.2857142857142857,2.6165288763571284,3.0006408377223717,1.885229801345469,4.238911273430786,2.6660740747375846,1.447335391832171
0.2857142857142857,0.2491932263197265,3.4860366284750537,2.32119677462942,4.810824972204051,3.299118251951564,2.78317900847306
0.2857142857142857,0.5873840334679268,3.4296712444215287,1.7506952100400517,4.708030339749654,2.8003836153336503,2.6643793231447273
0.2857142857142857,0.925574840616127,3.3698043202739125,1.6949041260627333,4.59794858461782,2.5437290333448024,2.531455060807378
0.2857142857142857,1.2637656477643273,3.3060170447159702,1.7533255924425015,4.483714783964536,2.462398327965731,2.3799231292462526
0.2857142857142857,4.30748291209813,2.4575445014655837,2.0373160821355834,4.753314966569214,2.963592301897423,2.077593008225643
0.2857142857142857,4.6456737192463295,2.333322714646786,2.0811940080204288,4.859069484394402,3.0152627427556693,2.251866828918046
0.2857142857142857,4.98386452639453,2.2226995628057638,2.128835926250573,4.956945019145806,3.064906451691425,2.3978027255087526
0.3571428571428571,0.2491932263197265,3.486049468269795,2.32125081690883,4.810841187241986,3.29916710779375,2.783197695107613
0.3571428571428571,0.5873840334679268,3.429734377824007,1.7506421223055166,4.708103891712752,2.8005144607287233,2.6644676308720787
0.3571428571428571,0.925574840616127,3.369963631136194,1.6946698692814373,4.598116950988995,2.543993653623268,2.5316774896824383
0.3571428571428571,1.2637656477643273,3.3063302810274755,1.7530588705989796,4.48399581254402,2.462859449437826,2.3803732277515386
0.3571428571428571,1.6019564549125276,3.238359926880236,1.8025681979890988,4.373389843674915,2.478705737809436,2.204248039511402
0.3571428571428571,1.9401472620607279,3.16550037680468,1.8370529750312516,4.281450806857968,2.5333388720200176,1.9945125712538885
0.3571428571428571,2.278338069208928,3.0871132147374505,1.8628270558551778,4.230224933381373,2.5995287834678997,1.7411203292607347
0.3571428571428571,2.6165288763571284,3.002472489035599,1.8852977753579279,4.237493353088964,2.66703288063579,1.4496246954715484
0.3571428571428571,2.9547196835053287,2.9107831411880287,1.908177550178026,4.301249676187487,2.7324323917307902,1.2329553285451735
0.42857142857142855,0.925574840616127,3.370122693545613,1.6944357939117047,4.598285200258642,2.5442579953440565,2.531899684036809
0.42857142857142855,1.2637656477643273,3.306642815127924,1.752792443784988,4.484276757202202,2.463319829509088,2.3808226353785846
0.42857142857142855,1.6019564549125276,3.2388975176656225,1.8023366056994041,4.373731124987316,2.4793573747797395,2.205062125439036
0.42857142857142855,1.9401472620607279,3.1663513733426134,1.8368941486520673,4.281640509970402,2.5341378415812117,1.9958843703287543
0.3571428571428571,4.6456737192463295,2.3386142789100943,2.081643942563199,4.853116981939942,3.0158350907714278,2.244288378206603
0.3571428571428571,4.98386452639453,2.2245841301966127,2.1291518680116592,4.950598334838487,3.06529850048827,2.3904198933227336
0.42857142857142855,0.2491932263197265,3.486062302969047,2.3213048621124335,4.810857397957531,3.299215959049822,2.783216376627177
