Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.5,6.724138482758621,0.4444444444444444,3.4619792268072436,2.820582652580604,4.859158875443227
0.5,6.724138482758621,0.5555555555555556,3.461994840650783,2.8205960859676042,4.859173898488571
0.5,6.724138482758621,0.6666666666666666,3.4620104458077976,2.820609515205478,4.859188915676669
0.5,6.724138482758621,0.7777777777777777,3.4620260422866123,2.8206229402964853,4.859203927011702
0.5,6.724138482758621,0.8888888888888888,3.4620416300955412,2.820636361242888,4.859218932497841
0.5,6.724138482758621,1.0,3.462057209242887,2.8206497780469415,4.859233932139256
0.5,7.241379827586207,0.0,3.4619166844009412,2.8187660587591292,4.85914691799123
0.5,7.241379827586207,0.1111111111111111,3.4619313008201265,2.8187789414531492,4.85916098326462
0.5,7.241379827586207,0.2222222222222222,3.461945909599968,2.818791820361874,4.859175043383083
0.5,7.241379827586207,0.3333333333333333,3.4619605107473603,2.8188046954872794,4.859189098350088
0.5,7.241379827586207,0.4444444444444444,3.461975104269191,2.8188175668313367,4.85920314816909
0.5,7.241379827586207,0.5555555555555556,3.461989690172339,2.818830434396018,4.85921719284355
0.5,7.241379827586207,0.6666666666666666,3.462004268463673,2.818843298183294,4.859231232376921
0.5,7.241379827586207,0.7777777777777777,3.462018839150054,2.8188561581951315,4.859245266772653
0.5,7.241379827586207,0.8888888888888888,3.462033402238334,2.8188690144334982,4.859259296034195
0.5,7.241379827586207,1.0,3.462047957735355,2.8188818669003592,4.85927332016499
0.5,7.758621172413793,0.0,3.4619166844009412,2.817213216041152,4.859189272047531
0.5,7.758621172413793,0.1111111111111111,3.4619303962769434,2.8172255691383357,4.85920247615673
0.5,7.758621172413793,0.2222222222222222,3.461944101405301,2.8172379187789924,4.859215675705828
0.5,7.758621172413793,0.3333333333333333,3.4619577997917617,2.8172502649648465,4.859228870697719
0.5,7.758621172413793,0.4444444444444444,3.4619714914420667,2.8172626076976224,4.859242061135295
0.5,7.758621172413793,0.5555555555555556,3.4619851763619494,2.817274946979043,4.859255247021442
0.5,7.758621172413793,0.6666666666666666,3.461998854557137,2.8172872828108293,4.859268428359045
0.5,7.758621172413793,0.7777777777777777,3.4620125260333503,2.8172996151947007,4.859281605150987
0.5,7.758621172413793,0.8888888888888888,3.4620261907963026,2.8173119441323773,4.859294777400146
0.5,7.758621172413793,1.0,3.4620398488516986,2.817324269625576,4.859307945109402
0.5,8.275862517241379,0.0,3.4619166844009412,2.8158349384230297,4.859226784703275
0.5,8.275862517241379,0.1111111111111111,3.46192959713234,2.815846797708983,4.859239226960927
0.5,8.275862517241379,0.2222222222222222,3.461942503860451,2.815858653828824,4.859251665156087
0.5,8.275862517241379,0.3333333333333333,3.4619554045901153,2.815870506784066,4.859264099291198
0.5,8.275862517241379,0.4444444444444444,3.4619682993261676,2.815882356576222,4.859276529368697
0.5,8.275862517241379,0.5555555555555556,3.461981188073438,2.8158942032068026,4.859288955391021
0.5,8.275862517241379,0.6666666666666666,3.461994070836751,2.81590604667732,4.859301377360602
0.5,8.275862517241379,0.7777777777777777,3.462006947620924,2.815917886989282,4.859313795279875
0.5,8.275862517241379,0.8888888888888888,3.462019818430772,2.8159297241441967,4.859326209151267
0.5,8.275862517241379,1.0,3.4620326832711004,2.8159415581435727,4.859338618977207
0.5,8.793103862068964,0.0,3.4619166844009412,2.814603357724393,4.859260238978769
0.5,8.793103862068964,0.1111111111111111,3.4619288859839856,2.8146147566356663,4.85927200245844
0.5,8.793103862068964,0.2222222222222222,3.46194108219149,2.814626152638033,4.859283762296081
0.5,8.793103862068964,0.3333333333333333,3.4619532730275693,2.8146375457328263,4.85929551849377
0.5,8.793103862068964,0.4444444444444444,3.461965458496334,2.81464893592138,4.859307271053582
0.5,8.793103862068964,0.5555555555555556,3.4619776386018892,2.8146603232050253,4.859319019977591
