Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
1.1002660080002302,17.026206448266088,0.0,3.4082255378961626,2.849441812517168,3.2306699322682686
1.1002660080002302,17.026206448266088,0.1111111111111111,3.4082910538242657,2.849483659659711,3.230709937520007
1.1002660080002302,17.026206448266088,0.2222222222222222,3.4083564553167225,2.849525467160196,3.2307498955018104
1.1002660080002302,17.026206448266088,0.3333333333333333,3.4084217427170658,2.8495672350893355,3.2307898063187754
1.1002660080002302,17.026206448266088,0.4444444444444444,3.4084869163673575,2.849608963517647,3.2308296700756416
1.1002660080002302,17.026206448266088,0.5555555555555556,3.4085519766081953,2.8496506525154555,3.2308694868767938
1.1002660080002302,17.026206448266088,0.6666666666666666,3.4086169237787267,2.8496923021528926,3.2309092568262625
1.1002660080002302,17.026206448266088,0.7777777777777777,3.4086817582166518,2.849733912499899,3.2309489800277267
1.1002660080002302,17.026206448266088,0.8888888888888888,3.4087464802582326,2.8497754836262237,3.2309886565845156
1.1002660080002302,17.026206448266088,1.0,3.408811090238303,2.8498170156014258,3.2310282865996083
2.5934841617148283,0.567540214942203,0.0,3.2117422413591172,2.981384175082337,3.034093995445528
2.5934841617148283,0.567540214942203,0.1111111111111111,3.2170622749009743,2.981361910258365,3.037004710996878
2.5934841617148283,0.567540214942203,0.2222222222222222,3.2222179306950447,2.9813410846328883,3.039855490364225
2.5934841617148283,0.567540214942203,0.3333333333333333,3.227215835328299,2.981321698643376,3.042648177746868
2.5934841617148283,0.567540214942203,0.4444444444444444,3.232062313262778,2.9813037514218994,3.045384542423989
2.5934841617148283,0.567540214942203,0.5555555555555556,3.236763398820373,2.9812872408550257,3.048066282566175
2.5934841617148283,0.567540214942203,0.6666666666666666,3.2413248484271606,2.981272163642079,3.0506950288142094
2.5934841617148283,0.567540214942203,0.7777777777777777,3.245752152901046,2.9812585153518856,3.053272347641314
2.5934841617148283,0.567540214942203,0.8888888888888888,3.250050549621567,2.9812462904780865,3.0557997445138176
2.5934841617148283,0.567540214942203,1.0,3.2542250344635373,2.9812354824930796,3.0582786668641284
2.5934841617148283,2.063782599789829,0.0,3.2117422413591172,2.8721636792552094,3.043825461877521
2.5934841617148283,2.063782599789829,0.1111111111111111,3.2153461166102555,2.872346694074085,3.045762398805593
1.1002660080002302,6.552509754332707,0.4444444444444444,3.4088307972157823,2.874872198947464,3.2301964412257753
1.1002660080002302,6.552509754332707,0.5555555555555556,3.4089806800334603,2.874940531357809,3.230287856024959
1.1002660080002302,6.552509754332707,0.6666666666666666,3.4091299972200915,2.8750087476080357,3.230379038453528
1.1002660080002302,6.552509754332707,0.7777777777777777,3.409278752308147,2.875076848034925,3.2304699895869216
1.1002660080002302,6.552509754332707,0.8888888888888888,3.409426948799534,2.87514483297393,3.230560710493176
1.1002660080002302,6.552509754332707,1.0,3.409574590165927,2.8752127027591823,3.2306512022329943
1.1002660080002302,8.048752139180333,0.0,3.4082255378961626,2.8676768744921497,3.2300596758782865
1.1002660080002302,8.048752139180333,0.1111111111111111,3.4083535428836615,2.8677408575208014,3.230137495566132
1.1002660080002302,8.048752139180333,0.2222222222222222,3.4084811301095814,2.867804741310367,3.230215144177224
1.1002660080002302,8.048752139180333,0.3333333333333333,3.4086083018542044,2.867868526133741,3.2302926224032302
1.1002660080002302,8.048752139180333,0.4444444444444444,3.4087350603804323,2.8679322122627373,3.2303699309316296
1.1002660080002302,8.048752139180333,0.5555555555555556,3.4088614079339563,2.867995799968091,3.23044707044574
1.1002660080002302,8.048752139180333,0.6666666666666666,3.4089873467434217,2.8680592895194663,3.2305240416247596
1.1002660080002302,8.048752139180333,0.7777777777777777,3.409112879020596,2.8681226811854614,3.2306008451437953
1.1002660080002302,8.048752139180333,0.8888888888888888,3.4092380069605275,2.8681859752336116,3.2306774816738972
1.1002660080002302,8.048752139180333,1.0,3.4093627327417115,2.8682491719303997,3.230753951882092
1.1002660080002302,9.54499452402796,0.0,3.4082255378961626,2.8625978792402527,3.2302292655243305
1.1002660080002302,9.54499452402796,0.1111111111111111,3.408335990329373,2.8626571529681977,3.2302964992614887
1.1002660080002302,9.54499452402796,0.2222222222222222,3.408446127732728,2.8627163430971234,3.2303636036759036
1.1002660080002302,9.54499452402796,0.3333333333333333,3.4085559516206794,2.862775449840649,3.2304305792280896
1.1002660080002302,9.54499452402796,0.4444444444444444,3.4086654634974543,2.8628344734115836,3.2304974263760897
1.1002660080002302,9.54499452402796,0.5555555555555556,3.408774664857142,2.8628934140219338,3.230564145575494
1.1002660080002302,3.560024984637455,0.2222222222222222,3.4087129550701056,2.9002412499414274,3.2292638619812166
1.1002660080002302,3.560024984637455,0.3333333333333333,3.4089545844663696,2.9003141683483693,3.229410070532226
1.1002660080002302,3.560024984637455,0.4444444444444444,3.4091948444028612,2.9003869469377874,3.2295557246142397
1.1002660080002302,3.560024984637455,0.5555555555555556,3.4094337471911085,2.900459586007004,3.229700827915671
1.1002660080002302,3.560024984637455,0.6666666666666666,3.4096713049941427,2.9005320858542647,3.2298453840895136
1.1002660080002302,3.560024984637455,0.7777777777777777,3.4099075298287107,2.9006044467787016,3.2299893967537856
1.1002660080002302,3.560024984637455,0.8888888888888888,3.4101424335674375,2.900676669080295,3.230132869491964
1.1002660080002302,3.560024984637455,1.0,3.4103760279409667,2.900748753059837,3.230275805853411
1.1002660080002302,5.056267369485081,0.0,3.4082255378961626,2.884560863221337,3.2294944947937285
1.1002660080002302,5.056267369485081,0.1111111111111111,3.408413130731243,2.88463367855694,3.2296080468362223
1.1002660080002302,5.056267369485081,0.2222222222222222,3.4085998651934997,2.8847063583090256,3.229721250263451
1.1002660080002302,5.056267369485081,0.3333333333333333,3.4087857476772667,2.884778902870824,3.22983410699805
1.1002660080002302,5.056267369485081,0.4444444444444444,3.4089707845117068,2.8848513126343436,3.229946618947062
1.1002660080002302,5.056267369485081,0.5555555555555556,3.4091549819616462,2.8849235879903627,3.2300587880021054
1.1002660080002302,5.056267369485081,0.6666666666666666,3.4093383462283895,2.8849957293284345,3.2301706160395365
1.1002660080002302,5.056267369485081,0.7777777777777777,3.4095208834505324,2.8850677370368834,3.230282104920613
1.1002660080002302,5.056267369485081,0.8888888888888888,3.4097025997047523,2.8851396115028054,3.230393256491656
1.1002660080002302,5.056267369485081,1.0,3.409883501006594,2.885211353112067,3.2305040725842065
1.1002660080002302,6.552509754332707,0.0,3.4082255378961626,2.8745977009225308,3.2298284365511893
1.1002660080002302,6.552509754332707,0.1111111111111111,3.408377719186071,2.8746665013678925,3.229920791737674
1.1002660080002302,6.552509754332707,0.2222222222222222,3.4085293204025153,2.87473518429263,3.230012910176387
1.1002660080002302,6.552509754332707,0.3333333333333333,3.4086803452036767,2.8748037500388883,3.230104792973068
2.5934841617148283,2.063782599789829,0.2222222222222222,3.2188577511603884,2.8725308261430413,3.0476663389263354
2.5934841617148283,2.063782599789829,0.3333333333333333,3.222280461593365,2.872716031287671,3.0495381828123036
2.5934841617148283,2.063782599789829,0.4444444444444444,3.22561742232201,2.872902265931613,3.0513787980028195
2.5934841617148283,2.063782599789829,0.5555555555555556,3.2288716718752384,2.873089487132252,3.0531890205125225
2.5934841617148283,2.063782599789829,0.6666666666666666,3.232046118994739,2.8732776526118093,3.0549696562571307
2.5934841617148283,2.063782599789829,0.7777777777777777,3.235143548525454,2.8734667207841835,3.0567214824017737
2.5934841617148283,2.063782599789829,0.8888888888888888,3.238166627089688,2.8736566507778885,3.0584452486368705
2.5934841617148283,2.063782599789829,1.0,3.2411179085392017,2.873847402455406,3.0601416783861364
2.5934841617148283,3.560024984637455,0.0,3.2117422413591172,2.808445928026252,3.0490002346685694
2.5934841617148283,3.560024984637455,0.1111111111111111,3.2144654488075988,2.80877902517793,3.050440818073026
2.5934841617148283,3.560024984637455,0.2222222222222222,3.2171309629830858,2.8091115125757784,3.0518611263091104
2.5934841617148283,3.560024984637455,0.3333333333333333,3.219740584564119,2.8094433703566772,3.0532616383228284
2.5934841617148283,3.560024984637455,0.4444444444444444,3.2222960444177287,2.809774579396524,3.054642817411439
2.5934841617148283,3.560024984637455,0.5555555555555556,3.2247990065903083,2.810105121297241,3.056005111870029
2.5934841617148283,3.560024984637455,0.6666666666666666,3.2272510711799853,2.8104349783731224,3.057348955605849
2.5934841617148283,3.560024984637455,0.7777777777777777,3.2296537770917877,2.810764133636632,3.0586747687222995
2.5934841617148283,3.560024984637455,0.8888888888888888,3.2320086046776613,2.8110925707837597,3.0599829580743347
2.5934841617148283,3.560024984637455,1.0,3.234316978263895,2.8114202741790297,3.061273917796933
2.5934841617148283,5.056267369485081,0.0,3.2117422413591172,2.7673572937529403,3.0522067796697634
2.5934841617148283,5.056267369485081,0.1111111111111111,3.213930208427792,2.767763278560958,3.0533501939061476
2.5934841617148283,5.056267369485081,0.2222222222222222,3.2160789365196956,2.7681676902288226,3.0544800214554386
2.5934841617148283,5.056267369485081,0.3333333333333333,3.218189493284478,2.7685705302093133,3.055596541327581
1.1002660080002302,0.567540214942203,0.0,3.4082255378961626,2.9910153347290733,3.2258037928622434
1.1002660080002302,0.567540214942203,0.1111111111111111,3.4088396558710246,2.9910255405499635,3.2261639208699555
1.1002660080002302,0.567540214942203,0.2222222222222222,3.409447437643021,2.991035847084702,3.2265216017770957
1.1002660080002302,0.567540214942203,0.3333333333333333,3.4100489701849055,2.991046252945923,3.226876860513654
1.1002660080002302,0.567540214942203,0.4444444444444444,3.4106443390379386,2.99105675675307,3.227229721677394
1.1002660080002302,0.567540214942203,0.5555555555555556,3.4112336283388154,2.9910673571325477,3.2275802095393273
1.1002660080002302,0.567540214942203,0.6666666666666666,3.411816920846024,2.99107805271787,3.227928348049076
1.1002660080002302,0.567540214942203,0.7777777777777777,3.412394297965658,2.9910888421497956,3.2282741608401273
1.1002660080002302,0.567540214942203,0.8888888888888888,3.412965839776688,2.991099724076466,3.228617671234987
