dataset_id,metric,unified_value
DATA1_511.12,objective,8472236.871193567
DATA1_511.12,objective_legacy,8472237.013118275
DATA1_511.12,theta.Lp,2.2710414635706146
DATA1_511.12,theta.B,0.27092512682430425
DATA1_511.12,theta.sigma,0.999
DATA1_511.12,nrmse.mass,0.1655757315094547
DATA1_511.12,nrmse.cF,0.061761007755960794
DATA1_511.12,nrmse.cV,0.07332030067952805
