sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0,0.366,-1.04447105766784,0.58117211901041,0.364348999969463
0,0.507918367346939,-1.08019843209344,0.461926541524704,0.343322018837182
0,0.649836734693878,-1.11744220092026,0.346593608380896,0.320548970261654
0,0.791755102040816,-1.15633518829245,0.234725103925805,0.296008233209015
0,0.933673469387755,-1.19702821622123,0.125762694422115,0.269641608754712
0,1.07559183673469,-1.2396934532488,0.0191203907565716,0.241356810781862
0,1.21751020408163,-1.28452856280632,-0.0857857370086462,0.211027729192101
0,1.35942857142857,-1.33176188524801,-0.189530165160209,0.178492705662228
0,1.50134693877551,-1.38165896819202,-0.29268087273306,0.143550835878393
0,1.64326530612245,-1.43453087178469,-0.395807662786749,0.105956086720282
0,1.78518367346939,-1.49074483159017,-0.499493827349525,0.0654087718345384
0,1.92710204081633,-1.55073807913219,-0.604350710634845,0.021543651409693
0,2.06902040816327,-1.61503591963803,-0.711035258013159,-0.0260866074668694
0,2.2109387755102,-1.68427556746228,-0.820271382137507,-0.0780344728342242
0,2.35285714285714,-1.75923773783191,-0.932876251823895,-0.134990111129763
0,2.49477551020408,-1.84088849041726,-1.04979279333289,-0.197828377728105
0,2.63669387755102,-1.9304339008669,-1.17212959378203,-0.267678317858716
0,2.77861224489796,-2.02938837635842,-1.30120743550263,-0.346029396440209
0,2.9205306122449,-2.13964918560595,-1.43860575770608,-0.434900221345498
0,3.06244897959184,-2.26353989383677,-1.58618294324343,-0.537119670569819
0,3.20436734693878,-2.40368350758863,-1.7459865358947,-0.656823833049134
0,3.34628571428571,-2.56222325947004,-1.91979493402444,-0.800403705807253
0,3.48820408163265,-2.73779871809803,-2.1075224360929,-0.978503216578597
0,3.63012244897959,-2.91585421534047,-2.30243625099769,-1.21086413050305
0,3.77204081632653,-3.04831731230547,-2.47989081404842,-1.54083232862917
0,3.91395918367347,-3.05963722091373,-2.58714368910181,-2.09776087923292
0,4.05587755102041,-2.94129386666476,-2.57845381713171,-3.37164180653922
0,4.19779591836735,-2.7660269945434,-2.47788458895583,-2.12269798037051
0,4.33971428571429,-2.58854369069503,-2.34365949503923,-1.50978330948224
0,4.48163265306122,-2.4270965524059,-2.21072784230547,-1.14062632420215
0,4.62355102040816,-2.28419839617405,-2.09079341378416,-0.873591490886973
0,4.7654693877551,-2.157955094224,-1.98564901476526,-0.662581943871777
0,4.90738775510204,-2.04573796122989,-1.89401135028056,-0.486892811902173
0,5.04930612244898,-1.94516052750994,-1.81394942170499,-0.335443954940466
0,5.19122448979592,-1.85426025640589,-1.74362598791629,-0.20160772693535
0,5.33314285714286,-1.77146799983093,-1.68147762023165,-0.0810997424373551
0,5.4750612244898,-1.69553453779084,-1.62622099906654,0.0290136849819716
0,5.61697959183673,-1.62546043097259,-1.57681279769747,0.13083355971452
0,5.75889795918367,-1.5604391866009,-1.53240348739577,0.22591990719507
0,5.90081632653061,-1.49981357804816,-1.49229667821551,0.31546639851559
0,6.04273469387755,-1.44304263322724,-1.4559162336637,0.400410501872847
0,6.18465306122449,-1.38967673781122,-1.42278029062962,0.481505418662357
0,6.32657142857143,-1.33933877229546,-1.39248099511305,0.559368981802182
0,6.46848979591837,-1.2917097105346,-1.36466857871181,0.634517976672089
0,6.61040816326531,-1.24651752486778,-1.33903871250929,0.707392798486915
0,6.75232653061224,-1.20352855718387,-1.31532230584104,0.778375712963359
0,6.89424489795918,-1.16254074394686,-1.29327704741916,0.847804644626778
0,7.03616326530612,-1.12337824756878,-1.27268029765046,0.915984089944042
0,7.17808163265306,-1.08588716441895,-1.25332276152653,0.983193754479176
0,7.32,-1.04993206459924,-1.23500283120458,1.04969585338709
0.0204081632653061,0.366,-1.04441388328381,0.581352596866965,0.364383150247378
0.0204081632653061,0.507918367346939,-1.08010772167008,0.462196548373186,0.343377801599217
0.0204081632653061,0.649836734693878,-1.11731180599635,0.346958695197644,0.320631258616878
0.0204081632653061,0.791755102040816,-1.15615873924146,0.235189541120796,0.296122167741195
0.0204081632653061,0.933673469387755,-1.19679890858447,0.126330468348684,0.269792735084093
0.0204081632653061,1.07559183673469,-1.23940383738971,0.0197958618764988,0.241551236277881
0.0204081632653061,1.21751020408163,-1.28417031966174,-0.084997370483496,0.211272303811742
0.0204081632653061,1.35942857142857,-1.33132557144957,-0.188622479134518,0.178795236389751
0.0204081632653061,1.50134693877551,-1.3811337121795,-0.291645887143095,0.143920348544303
0.0204081632653061,1.64326530612245,-1.43390399862402,-0.394635456148677,0.10640315469242
0.0204081632653061,1.78518367346939,-1.49000138766574,-0.4981720990161,0.065945939006403
0.0204081632653061,1.92710204081633,-1.54986021799624,-0.602864227294718,0.0221859889221459
0.0204081632653061,2.06902040816327,-1.61400209578983,-0.709365134626971,-0.025320751560899
0.0204081632653061,2.2109387755102,-1.68305946476158,-0.81839412808117,-0.0771224413057247
0.0204081632653061,2.35285714285714,-1.75780683317316,-0.930762491866496,-0.133903480769691
0.0204081632653061,2.49477551020408,-1.83920212521176,-1.04740554417053,-0.196530846942111
0.0204081632653061,2.63669387755102,-1.92844072305443,-1.16942195134248,-0.266122548931896
