dataset_id,metric,unified_value
DATA1_511.12,objective,19136.780778124517
DATA1_511.12,objective_legacy,14423474471.111202
DATA1_511.12,theta.Lp,2.25169269450799
DATA1_511.12,theta.B,1e-06
DATA1_511.12,theta.sigma_logit,19.99751270937257
DATA1_511.12,theta.sigma,0.9989999979378459
DATA1_511.12,nrmse.mass,11.194006885074446
DATA1_511.12,nrmse.cF,0.06748623559117578
DATA1_511.12,nrmse.cV,1.1972876653439515
