sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.0,0.5,-1.0781662257428115,0.37512671510550816,0.79822538435132
0.0,0.6408163265306123,-1.1150273725847162,0.25306151913879027,0.7770413616725894
0.0,0.7816326530612245,-1.1535033935147103,0.13502367182604003,0.754119157370202
0.0,0.9224489795918367,-1.1937403370056827,0.02038887966514136,0.7294118126909144
0.0,1.063265306122449,-1.235904685853556,-0.09149141556867639,0.7028342266125756
0.0,1.2040816326530612,-1.280187281387948,-0.20125555221473224,0.6742649650632703
0.0,1.3448979591836734,-1.326808213698164,-0.3095227175658113,0.6435455485557477
0.0,1.4857142857142858,-1.3760229683408691,-0.4168954511642428,0.6104774171214137
0.0,1.626530612244898,-1.4281302221741596,-0.523967691613779,0.5748165126351383
0.0,1.76734693877551,-1.4834818229864808,-0.6313358662301096,0.5362650891222427
0.0,1.9081632653061225,-1.5424956849205895,-0.7396120651946421,0.4944600697452626
0.0,2.0489795918367344,-1.6056726034908926,-0.8494390195231095,0.44895674724046825
0.0,2.1897959183673468,-1.6736183588611353,-0.961506976469054,0.39920599993677436
0.0,2.330612244897959,-1.7470729350545258,-1.0765723323612362,0.34452203464059655
0.0,2.4714285714285715,-1.8269491635796438,-1.1954773560200738,0.284035839360807
0.0,2.6122448979591835,-1.9143832832060592,-1.3191683179618556,0.21662627065689186
0.0,2.753061224489796,-2.010798690497008,-1.4487046309804374,0.14081482286572505
0.0,2.8938775510204082,-2.1179779638478053,-1.5852395793811802,0.054598343788226276
0.0,3.03469387755102,-2.2381155512570903,-1.7299245932498464,-0.044829525076343434
0.0,3.1755102040816325,-2.37374648775881,-1.8836184882506741,-0.16157072258259922
0.0,3.316326530612245,-2.527189233770945,-2.0461169888935564,-0.30196349264790545
0.0,3.457142857142857,-2.698302869211973,-2.2142847480495913,-0.4765685603143942
0.0,3.5979591836734692,-2.877042822744027,-2.3781286514873714,-0.7050108971522098
0.0,3.7387755102040816,-3.02551671406961,-2.515332449813639,-1.0306705191695549
0.0,3.8795918367346935,-3.0705305671561707,-2.5930451793037506,-1.5872089190981875
0.0,4.020408163265306,-2.979330018080497,-2.5913541133206226,-3.954579836673889
0.0,4.161224489795918,-2.812796001982168,-2.525729796470558,-1.6712166807189965
0.0,4.302040816326531,-2.634419318566653,-2.429216103164467,-1.0195253354721228
0.0,4.442857142857143,-2.4693394827486035,-2.3262610798220233,-0.6385245992412845
0.0,4.5836734693877546,-2.3225583602427986,-2.228416177038883,-0.3645894585302876
0.0,4.724489795918367,-2.192853184815532,-2.1396041966630324,-0.1483370942010458
0.0,4.865306122448979,-2.077698932544639,-2.060397720219356,0.031879594261451254
0.0,5.006122448979592,-1.9746584189577503,-1.9901266660495402,0.1875079684787712
0.0,5.146938775510204,-1.8816888219345669,-1.9277607298725528,0.3253484397797734
0.0,5.2877551020408164,-1.7971461211147457,-1.8722469086732865,0.4497771314574488
