B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.0,0.5,-0.6861915652186754,1.8826470684524939,3.305389574794526
0.0,0.6408163265306123,-0.750867290484884,1.884947083362397,3.2269191773069954
0.0,0.7816326530612245,-0.8149462328069115,1.8863460834296395,3.1479810151296572
0.0,0.9224489795918367,-0.8785589588090481,1.8872805171339784,3.068536357604524
0.0,1.063265306122449,-0.941836761687883,1.8879454852091797,2.9885323940192814
0.0,1.2040816326530612,-1.0049029901621813,1.8884408023734025,2.907901492384414
0.0,1.3448979591836734,-1.0678634665707198,1.88882270919157,2.826560211515186
0.0,1.4857142857142858,-1.1307955238975478,1.8891252675521515,2.7444079587900294
0.0,1.626530612244898,-1.1937349876124677,1.8893702916134671,2.6613252052595846
0.0,1.76734693877551,-1.2566602911765188,1.8895723837499179,2.577171127749085
0.0,1.9081632653061225,-1.3194728528641668,1.8897416745697122,2.491780541617056
0.0,2.0489795918367344,-1.3819730013883569,1.8898854018921467,2.4049599053177424
0.0,2.1897959183673468,-1.4438312942941378,1.8900088651837896,2.3164821176362693
0.0,2.330612244897959,-1.5045563494557723,1.8901160261406809,2.2260797223056286
0.0,2.4714285714285715,-1.563462706861628,1.8902098997507313,2.133435944109423
0.0,2.6122448979591835,-1.619646109994259,1.8902928164963686,2.038172771211848
0.0,2.753061224489796,-1.6719786870001156,1.89036660265183,1.9398348636752885
0.0,2.8938775510204082,-1.7191412739730747,1.8904327070085445,1.837867490714385
0.0,3.03469387755102,-1.7597106539314695,1.8904922916670857,1.7315856892506991
0.0,3.1755102040816325,-1.7923100854467144,1.890546298192308,1.6201301392668521
0.0,3.316326530612245,-1.8158085868558087,1.890595496538805,1.502402314171188
0.0,3.457142857142857,-1.829523694707823,1.890640521719169,1.3769660695456072
0.0,3.5979591836734692,-1.833362311279527,1.8906819016206404,1.2418924760090018
0.0,3.7387755102040816,-1.827845554544237,1.8907200783323839,1.0945034734135946
0.0,3.8795918367346935,-1.8140076469696018,1.8907554246643519,0.9309232222202266
0.0,4.020408163265306,-1.7932090119708792,1.890788257056106,0.7452335994571101
0.0,4.161224489795918,-1.766929877702747,1.8908188457521595,0.5277209220442642
0.0,4.302040816326531,-1.7365986905586737,1.8908474228836727,0.26071510289410005
0.0,4.442857142857143,-1.703482125722283,1.8908741889369267,-0.09351906810242715
0.0,4.5836734693877546,-1.6686346734689728,1.890899317963986,-0.6431484562062938
0.0,4.724489795918367,-1.6328924845370967,1.8909229618094918,-2.1452087384070704
0.0,4.865306122448979,-1.5968929086419361,1.8909452535598166,-1.1021515578055596
0.0,5.006122448979592,-1.5611054568351836,1.8909663103733847,-0.41193787494375744
0.0,5.146938775510204,-1.5258647883739729,1.89098623581811,-0.05296308359652242
0.0,5.2877551020408164,-1.491400910708683,1.8910051218100106,0.18567462073423283
0.0,5.428571428571429,-1.4578647189348297,1.8910230502304488,0.36160237476207463
0.0,5.56938775510204,-1.425348421280023,1.8910400942815169,0.4990529266450115
0.0,5.710204081632653,-1.3939014473848226,1.8910563196273156,0.6105306649735158
0.0,5.851020408163265,-1.363542532142208,1.8910717853593484,0.7033365471884832
0.0,5.9918367346938775,-1.334268736997763,1.891086544816415,0.7821048569704366
0.0,6.13265306122449,-1.3060621600348932,1.891100646284064,0.849960724997317
0.0,6.273469387755102,-1.2788948522633439,1.8911141335935928,0.9091107477217468
0.0,6.414285714285714,-1.252732344928992,1.891127046637067,0.9611702419351513
0.0,6.555102040816326,-1.2275362931411138,1.891139421811456,1.0073565823024255
0.0,6.6959183673469385,-1.2032662618704453,1.8911512924035303,1.048609588748429
0.0,6.836734693877551,-1.1798810698083741,1.8911626889240838,1.085669411613704
0.0,6.977551020408163,-1.1573396990851992,1.8911736393993799,1.1191291161298247
0.0,7.118367346938776,-1.13560193160108,1.8911841696260034,1.1494708631350108
0.0,7.259183673469387,-1.1146287443321492,1.8911943033944876,1.1770916251067436
0.0,7.4,-1.0943826058974644,1.8912040626859887,1.2023219894631254
0.04081632653061224,0.5,-0.6945168500200298,1.6872356225834648,3.30396113068695
0.04081632653061224,0.6408163265306123,-0.7611953033677376,1.70401243455779,3.2243399846799794
0.04081632653061224,0.7816326530612245,-0.8274358541348874,1.7139743856682248,3.1439873198941517
0.04081632653061224,0.9224489795918367,-0.8934182913601132,1.7200425714412415,3.0628019106239917
0.04081632653061224,1.063265306122449,-0.9593268340925946,1.7236643510809855,2.9806657027380874
0.04081632653061224,1.2040816326530612,-1.025349330605204,1.725638836137424,2.8974378813588633
0.04081632653061224,1.3448979591836734,-1.0916732865680097,1.726443682173815,2.8129501253503753
0.04081632653061224,1.4857142857142858,-1.15848013532648,1.7263823599239807,2.727001542450569
0.04081632653061224,1.626530612244898,-1.2259377288352267,1.7256572892777797,2.6393524942987083
0.04081632653061224,1.76734693877551,-1.2941903290242862,1.7244089950393477,2.5497166936324644
0.04081632653061224,1.9081632653061225,-1.3633448289475025,1.722738386430032,2.4577507807133596
0.04081632653061224,2.0489795918367344,-1.4334513496246348,1.7207200701586718,2.3630403792425074
0.04081632653061224,2.1897959183673468,-1.5044756957545846,1.718410647816925,2.265081084432168
0.04081632653061224,2.330612244897959,-1.5762605170454174,1.7158540676620242,2.163252078299185
0.04081632653061224,2.4714285714285715,-1.648471726437908,1.7130851812040566,2.0567787576855316
0.04081632653061224,2.6122448979591835,-1.720527569793817,1.7101321694147162,1.9446784151587309
0.04081632653061224,2.753061224489796,-1.7915113934561155,1.707018233406361,1.825678990996555
0.04081632653061224,2.8938775510204082,-1.8600782471884119,1.7037627964459345,1.69809317122624
0.04081632653061224,3.03469387755102,-1.924383092403373,1.7003823719664677,1.5596148471613995
0.04081632653061224,3.1755102040816325,-1.9820842603764126,1.696891200085307,1.4069724572307158
0.04081632653061224,3.316326530612245,-2.0304977688264785,1.6933017201933633,1.2352985500713876
0.04081632653061224,3.457142857142857,-2.0669638990233437,1.6896249259569007,1.0368814488918465
0.04081632653061224,3.5979591836734692,-2.0893982446151704,1.6858706327553927,0.7983910532741183
0.04081632653061224,3.7387755102040816,-2.0968491845798667,1.6820476843729744,0.49359281850705417
