sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.0,0.5,-0.7950483301895016,0.6407762724558167,2.93168649247889
0.0,0.6408163265306123,-0.9107493375511049,0.6403015960251797,2.8409685430940415
0.0,0.7816326530612245,-1.0316376312517974,0.6541670616033702,2.740011482597305
0.0,0.9224489795918367,-1.1500594842021827,0.6713458973441249,2.6265617056583843
0.0,1.063265306122449,-1.2499015025236884,0.6876772679531351,2.4975881907312094
0.0,1.2040816326530612,-1.3066231040188352,0.70179360482218,2.349085424639326
0.0,1.3448979591836734,-1.2999472248587507,0.7134109774781636,2.1761490375359203
0.0,1.4857142857142858,-1.2325418276975697,0.7226440499304768,1.9747104066793073
0.0,1.626530612244898,-1.1272148257567405,0.7297342843279916,1.751034077276332
0.0,1.76734693877551,-1.0073294497773408,0.7349436619667119,1.557313515664034
0.0,1.9081632653061225,-0.8870723127244063,0.7385155908595585,1.5246974868025325
0.0,2.0489795918367344,-0.7728399399448374,0.7406629598044817,1.6858742727894933
0.0,2.1897959183673468,-0.666774625710149,0.7415670222523588,1.9094714437970652
0.0,2.330612244897959,-0.5690970376344232,0.7413802382518672,2.118775536449317
0.0,2.4714285714285715,-0.479269284035633,0.7402302441689979,2.299501009796234
0.0,2.6122448979591835,-0.3965145059450394,0.7382238043156563,2.454359662516486
0.0,2.753061224489796,-0.3200338735607317,0.7354503334793582,2.5883581123962873
0.0,2.8938775510204082,-0.24908932781320664,0.7319848908602462,2.7058215514260064
0.0,3.03469387755102,-0.18302862839195572,0.7278906616512851,2.8100773499331706
0.0,3.1755102040816325,-0.12128660602861387,0.7232209887205924,2.90363180721685
0.0,3.316326530612245,-0.06337745169019864,0.7180210342373906,2.988382498251059
0.0,3.457142857142857,-0.008884424654661006,0.7123291307789424,3.0657853534312163
0.0,3.5979591836734692,0.04255038491527722,0.7061778856699639,3.136974798858111
0.0,3.7387755102040816,0.09123525822531467,0.6995950752985667,3.2028483875183094
0.0,3.8795918367346935,0.1374367525242889,0.6926043948043383,3.264126554494553
0.0,4.020408163265306,0.18138634277884672,0.685226060640031,3.3213952639939928
0.0,4.161224489795918,0.2232859433852358,0.6774773159856988,3.375136875450847
0.0,4.302040816326531,0.263312478960415,0.6693728496871312,3.4257528146660006
0.0,4.442857142857143,0.30162166525342254,0.6609251458653144,3.473580470076744
0.0,4.5836734693877546,0.3383511411370934,0.6521447774902489,3.5189059614658604
0.0,4.724489795918367,0.37362307011309587,0.6430406540997687,3.561973916372161
0.0,4.865306122448979,0.4075463087343704,0.6336202312899574,3.602995047106118
0.0,5.006122448979592,0.4402182211661078,0.6238896913357406,3.642152090186093
0.0,5.146938775510204,0.47172620397558107,0.6138540961249668,3.6796045108879922
0.0,5.2877551020408164,0.5021489729052246,0.6035175226037467,3.715492266466586
0.0,5.428571428571429,0.531557653437858,0.5928831772702304,3.749938843106223
0.0,5.56938775510204,0.5600167089881156,0.5819535006133849,3.783053727972396
0.0,5.710204081632653,0.5875847341740282,0.5707302587329836,3.814934436777367
