B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.0,0.5,-0.6876293100982993,1.8827067786711076,2.9802680999044493
0.0,0.6408163265306123,-0.7527675049934871,1.8849913746624472,2.921234491728471
0.0,0.7816326530612245,-0.8173380979199114,1.886381068665745,2.8614906469996733
0.0,0.9224489795918367,-0.8814752653052635,1.887309316225808,2.8009505412483287
0.0,1.063265306122449,-0.9453146729287805,1.8879698864063783,2.739516552210658
0.0,1.2040816326530612,-1.008984719585016,1.8884619222170442,2.677077157884054
0.0,1.3448979591836734,-1.0725967951425246,1.8888412916323405,2.6135049042860614
0.0,1.4857142857142858,-1.1362340419190622,1.8891418340173407,2.5486541377727776
0.0,1.626530612244898,-1.1999378824021025,1.8893852224798808,2.482358272611884
0.0,1.76734693877551,-1.263691409887232,1.8895859654769938,2.4144264125490476
0.0,1.9081632653061225,-1.3273986423412518,1.889754128452267,2.3446391413249827
0.0,2.0489795918367344,-1.3908587691660397,1.8898969024209085,2.2727432522161943
0.0,2.1897959183673468,-1.4537350729582705,1.8900195522443812,2.198445130975715
0.0,2.330612244897959,-1.51551955538638,1.8901260134074156,2.121402434178647
0.0,2.4714285714285715,-1.575496922433165,1.8902192806432876,2.041213616425652
0.0,2.6122448979591835,-1.632715950474313,1.8903016685172773,1.957404787759081
0.0,2.753061224489796,-1.6859821678388964,1.890374990621806,1.869413358160052
0.0,2.8938775510204082,-1.73389152807242,1.8904406855260345,1.776568109887182
0.0,3.03469387755102,-1.774925737973143,1.890499907010824,1.6780660579791973
0.0,3.1755102040816325,-1.8076192212129691,1.8905535898106673,1.5729485942841903
0.0,3.316326530612245,-1.8307808469505573,1.8906024982335738,1.4600852310830592
0.0,3.457142857142857,-1.8437174327568608,1.8906472625945558,1.3381886157132898
0.0,3.5979591836734692,-1.846383351890261,1.8906884068491776,1.2059247731732465
0.0,3.7387755102040816,-1.8393961666144412,1.8907263697809331,1.062287767803166
0.0,3.8795918367346935,-1.8239118647703052,1.8907615214056945,0.9076731709249165
0.0,4.020408163265306,-1.8014108067696672,1.8907941757925821,0.7466543548082571
0.0,4.161224489795918,-1.7734712048575891,1.89082460116551,0.5939691815024533
0.0,4.302040816326531,-1.7415888780720936,1.8908530279280016,0.48163382145009775
0.0,4.442857142857143,-1.7070682872286238,1.89087965508235,0.4493453013833813
0.0,4.5836734693877546,-1.6709782926084331,1.8909046554025897,0.505360222986555
0.0,4.724489795918367,-1.6341535422131117,1.8909281796284974,0.6157570545305513
0.0,4.865306122448979,-1.5972205450011394,1.890950359887694,0.7431461071416621
0.0,5.006122448979592,-1.560633463094103,1.8909713125051126,0.867500633247014
0.0,5.146938775510204,-1.5247102179204657,1.8909911403208373,0.9816631073900937
0.0,5.2877551020408164,-1.4896645171179055,1.8910099346137355,1.0842538541310698
0.0,5.428571428571429,-1.4556323277940608,1.8910277767057928,1.175966923097299
0.0,5.56938775510204,-1.4226926762339573,1.891044739306579,1.2580734821236226
0.0,5.710204081632653,-1.3908836281157895,1.8910608876452544,1.3318810028153774
0.0,5.851020408163265,-1.360214248319107,1.8910762804282353,1.3985614776169428
0.0,5.9918367346938775,-1.3306734633952246,1.8910909706523331,1.4591147415417725
0.0,6.13265306122449,-1.3022365477068074,1.8911050062986805,1.5143781596636496
0.0,6.273469387755102,-1.274869841186835,1.8911184309269136,1.565049377481616
0.0,6.414285714285714,-1.248534134967775,1.8911312841858627,1.611710211403753
0.0,6.555102040816326,-1.2231871055839216,1.8911436022544497,1.6548478326440386
0.0,6.6959183673469385,-1.198785005069883,1.8911554182232058,1.69487243090622
0.0,6.836734693877551,-1.1752838730295327,1.8911667624260788,1.7321314231417173
0.0,6.977551020408163,-1.1526403599712474,1.891177662729528,1.7669209286629097
0.0,7.118367346938776,-1.1308123009944786,1.8911881447853889,1.799494867018345
0.0,7.259183673469387,-1.1097590096153631,1.891198232252837,1.8300722707024906
0.0,7.4,-1.0894415647143243,1.8912079469934147,1.8588431243498962
0.04081632653061224,0.5,-0.6958218054679995,1.6908637069835617,2.980082343454319
0.04081632653061224,0.6408163265306123,-0.7629486558165495,1.7070425648433691,2.9205620634671314
0.04081632653061224,0.7816326530612245,-0.8296686590524369,1.7166123933917994,2.8602753750899983
0.04081632653061224,0.9224489795918367,-0.8961647979803168,1.7224049796881822,2.799113675807022
0.04081632653061224,1.063265306122449,-0.9626257487680038,1.725823540441376,2.736960271598326
0.04081632653061224,1.2040816326530612,-1.0292449785121738,1.7276428516843896,2.673684851324285
0.04081632653061224,1.3448979591836734,-1.0962167417170707,1.7283260418036221,2.609139656374299
0.04081632653061224,1.4857142857142858,-1.1637303153121141,1.728167366552325,2.5431558775211367
0.04081632653061224,1.626530612244898,-1.2319623952837317,1.7273631129332419,2.4755396352854087
0.04081632653061224,1.76734693877551,-1.3010668609871265,1.726049561910102,2.4060671381892416
0.04081632653061224,1.9081632653061225,-1.3711605192051646,1.7243245895418624,2.334478630804994
0.04081632653061224,2.0489795918367344,-1.4423027829185322,1.72226057475532,2.260470694854991
0.04081632653061224,2.1897959183673468,-1.5144664652421538,1.71991244442738,2.1836863168457854
0.04081632653061224,2.330612244897959,-1.5874960818589547,1.7173228621683778,2.1037019291081127
0.04081632653061224,2.4714285714285715,-1.6610495824874694,1.7145256769408301,2.0200103424470672
0.04081632653061224,2.6122448979591835,-1.7345202270392113,1.7115482748801265,1.9319979820265096
0.04081632653061224,2.753061224489796,-1.8069392150986618,1.708413218777069,1.838914289374756
0.04081632653061224,2.8938775510204082,-1.8768701007223396,1.7051394130621107,1.739830219442886
0.04081632653061224,3.03469387755102,-1.9423266764287677,1.701742945079172,1.6335818243562819
0.04081632653061224,3.1755102040816325,-2.0007770502391007,1.6982377018664558,1.518694277888043
0.04081632653061224,3.316326530612245,-2.0493230697428313,1.6946358279525469,1.393283513484616
0.04081632653061224,3.457142857142857,-2.085125549264405,1.6909480690508158,1.2549444669655052
0.04081632653061224,3.5979591836734692,-2.1060341292543403,1.6871840308853159,1.1006839612961297
0.04081632653061224,3.7387755102040816,-2.111199316023661,1.683352379047535,0.9271432433175085
0.04081632653061224,3.8795918367346935,-2.101349428160931,1.6794609924632418,0.7320519257703818
0.04081632653061224,4.020408163265306,-2.078565100325973,1.6755170796041878,0.5202842985044744
0.04081632653061224,4.161224489795918,-2.045689060332672,1.6715272735931388,0.32325083800442006
0.04081632653061224,4.302040816326531,-2.00568498885575,1.6674977029710127,0.22466223063019394
0.04081632653061224,4.442857142857143,-1.961186129043695,1.663434051025132,0.289575563565536
0.04081632653061224,4.5836734693877546,-1.9142924493508449,1.6593415996892986,0.453611466616882
0.04081632653061224,4.724489795918367,-1.866552943955066,1.6552252728721129,0.6327335145883227
0.04081632653061224,4.865306122448979,-1.8190426870924714,1.6510896583046761,0.7952211802733684
0.04081632653061224,5.006122448979592,-1.7724684988587747,1.6469390388941703,0.9360894098706806
0.04081632653061224,5.146938775510204,-1.7272684672108953,1.6427774122701575,1.0575725697064668
0.04081632653061224,5.2877551020408164,-1.6836926785024464,1.6386085093488885,1.1630129346676048
0.04081632653061224,5.428571428571429,-1.6418637192010193,1.6344358106562937,1.255391214160363
0.04081632653061224,5.56938775510204,-1.6018199668305002,1.6302625587541923,1.337100187645249
0.04081632653061224,5.710204081632653,-1.5635457142961615,1.6260917732726776,1.4100110088266682
0.04081632653061224,5.851020408163265,-1.5269917055076188,1.621926263000754,1.4755849923328332
0.04081632653061224,5.9918367346938775,-1.4920889270717201,1.6177686339319175,1.5349721938198657
0.04081632653061224,6.13265306122449,-1.458757793113001,1.613621303134643,1.5890875518623975
0.04081632653061224,6.273469387755102,-1.4269141343512262,1.6094865056027325,1.6386675077532633
0.04081632653061224,6.414285714285714,-1.3964730799953393,1.6053663054158198,1.6843116453613312
0.04081632653061224,6.555102040816326,-1.3673514636573372,1.601262602679938,1.726513461411962
0.04081632653061224,6.6959183673469385,-1.3394693114485356,1.5971771483581587,1.765683230361608
0.04081632653061224,6.836734693877551,-1.3127506600849617,1.5931115415601942,1.8021652098444103
0.04081632653061224,6.977551020408163,-1.2871239529790166,1.589067250354425,1.8362507773173116
0.04081632653061224,7.118367346938776,-1.262522179963042,1.5850456050050588,1.86818845610639
0.04081632653061224,7.259183673469387,-1.2388828473083768,1.5810478237550625,1.8981917443813714
0.04081632653061224,7.4,-1.216147816853554,1.577075008669564,1.9264452648370352
0.08163265306122448,0.5,-0.7025745502063763,1.4992292424186595,2.9800869638336227
0.08163265306122448,0.6408163265306123,-0.7715331082119883,1.5269411149428016,2.9201809308627724
0.08163265306122448,0.7816326530612245,-0.8402108100741396,1.5432585828389114,2.859449900110333
0.08163265306122448,0.9224489795918367,-0.9088268234606312,1.5529607788295063,2.7977708125699117
0.08163265306122448,1.063265306122449,-0.9776086439931285,1.5584545187576704,2.7350129975511566
0.08163265306122448,1.2040816326530612,-1.0467974292213882,1.5610864508127553,2.6710313817616296
0.08163265306122448,1.3448979591836734,-1.1166489886119992,1.5616706270780853,2.6056616977238205
0.08163265306122448,1.4857142857142858,-1.1874331539070064,1.5607293846431076,2.538715980909289
0.08163265306122448,1.626530612244898,-1.2594322220897711,1.5586142894225112,2.4699775554424797
0.08163265306122448,1.76734693877551,-1.332938267398366,1.5555714895629023,2.399194976955819
0.08163265306122448,1.9081632653061225,-1.408248446237386,1.5517791970127834,2.3260743938393835
0.08163265306122448,2.0489795918367344,-1.4856566049389017,1.5473702305446682,2.250269706424699
0.08163265306122448,2.1897959183673468,-1.565438260753521,1.542446147658274,2.171369658926273
0.08163265306122448,2.330612244897959,-1.6478240727708793,1.5370863996083128,2.088880649037093
0.08163265306122448,2.4714285714285715,-1.732953689208946,1.5313544409853626,2.0022035115265893
0.08163265306122448,2.6122448979591835,-1.8207969795089445,1.5253019108684969,1.9106016050593915
0.08163265306122448,2.753061224489796,-1.9110228018489144,1.5189715547423792,1.8131562489654078
0.08163265306122448,2.8938775510204082,-2.0027884973354277,1.5123993073928688,1.708703351496697
