sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0.0,0.5,-0.7950483301894983,0.6013157625581812,3.22208509232006
0.0,0.6408163265306123,-0.9107493375511047,0.569433350471773,3.0815477023215974
0.0,0.7816326530612245,-1.0316376312517983,0.564381608126667,2.9134709227829534
0.0,0.9224489795918367,-1.1500594842021825,0.5707710134900095,2.7046831710213266
0.0,1.063265306122449,-1.2499015025236881,0.5810270665241029,2.4291908778348614
0.0,1.2040816326530612,-1.306623104018835,0.5917047470765484,2.0234433622706116
0.0,1.3448979591836734,-1.2999472248587502,0.601342335175862,1.237869837083109
0.0,1.4857142857142858,-1.2325418276975677,0.6093952479171567,0.5817228880749338
0.0,1.626530612244898,-1.1272148257567423,0.615733042713659,1.81292285562185
0.0,1.76734693877551,-1.0073294497773433,0.6204051017107345,2.3025502163444895
0.0,1.9081632653061225,-0.8870723127244122,0.6235316224213437,2.613580083936906
0.0,2.0489795918367344,-0.7728399399448342,0.6252534629430136,2.841969973869241
0.0,2.1897959183673468,-0.6667746257101493,0.6257096371373305,3.0225043043360227
0.0,2.330612244897959,-0.5690970376344228,0.625027993186242,3.171778777767908
0.0,2.4714285714285715,-0.4792692840356281,0.6233221058668036,3.299018272994723
0.0,2.6122448979591835,-0.3965145059450403,0.6206910418330477,3.4098840611225882
0.0,2.753061224489796,-0.32003387356072993,0.6172203626092773,3.508101696201076
0.0,2.8938775510204082,-0.24908932781320697,0.6129835825143618,3.596253915945195
0.0,3.03469387755102,-0.18302862839196107,0.6080436989263189,3.6762050076859314
0.0,3.1755102040816325,-0.12128660602861864,0.602454641510562,3.7493448204835476
0.0,3.316326530612245,-0.06337745169020244,0.5962625664036638,3.8167372402584228
0.0,3.457142857142857,-0.008884424654664254,0.5895069809077721,3.879214773180121
0.0,3.5979591836734692,0.04255038491528019,0.5822217096781761,3.9374411304976693
0.0,3.7387755102040816,0.09123525822531592,0.5744357144321306,3.9919539862065134
0.0,3.8795918367346935,0.13743675252429124,0.5661737903815606,4.043194998382106
0.0,4.020408163265306,0.18138634277884594,0.5574571465465394,4.091531391396032
0.0,4.161224489795918,0.22328594338523955,0.5483039140666408,4.137271796135254
0.0,4.302040816326531,0.2633124789604176,0.5387295623005468,4.18067808774445
0.0,4.442857142857143,0.3016216652534214,0.5287472615664893,4.221974377340409
0.0,4.5836734693877546,0.3383511411370925,0.5183681927961498,4.2613539409179815
0.0,4.724489795918367,0.37362307011309837,0.507601814668831,4.298984628534107
0.0,4.865306122448979,0.40754630873436953,0.49645609774888516,4.335013137071561
0.0,5.006122448979592,0.4402182211661052,0.4849377289945552,4.369568421467807
0.0,5.146938775510204,0.4717262039755804,0.47305229603365007,4.40276444494824
0.0,5.2877551020408164,0.5021489729052239,0.46080445452941354,4.434702416191145
0.0,5.428571428571429,0.5315576534378568,0.4481980785815823,4.465472624020172
0.0,5.56938775510204,0.5600167089881187,0.43523640548671044,4.495155953739568
0.0,5.710204081632653,0.5875847341740275,0.42192217517705033,4.523825149104798
0.0,5.851020408163265,0.6143151355179054,0.4082577616210573,4.55154586928644
0.0,5.9918367346938775,0.6402567178361743,0.39424531213128017,4.578377579904282
