dataset_id,metric,paper_value,paper_units,target_id,notes,unified_value,relative_error,status
DATA1_511.12,nrmse.cF,,,,,0.06748623559117573,,MISSING_VALUE
DATA1_511.12,nrmse.cV,,,,,1.1972876642987134,,MISSING_VALUE
DATA1_511.12,nrmse.mass,,,,,11.194006943593276,,MISSING_VALUE
DATA1_511.12,nrmse.pass_threshold,,,,,0.05,,MISSING_VALUE
DATA1_511.12,rmse.cF,,,,,,,MISSING_VALUE
DATA1_511.12,rmse.cV,,,,,17.15758168999245,,MISSING_VALUE
DATA1_511.12,rmse.mass,,,,,,,MISSING_VALUE
