dataset_id,metric,unified_value
DATA1_511.12,objective,959040.4798127147
DATA1_511.12,objective_legacy,959040.479812723
DATA1_511.12,theta.Lp,3.2900467046617266
DATA1_511.12,theta.B,0.28424236722316715
DATA1_511.12,theta.sigma,0.9813639863610439
DATA1_511.12,nrmse.mass,0.03351531984559548
DATA1_511.12,nrmse.cF,0.017649103542930613
DATA1_511.12,nrmse.cV,0.08423768089154153
