B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
1e-06,0.366,-1.03993241141103,-0.418233315561727,0.766915063835234
1e-06,0.507918367346939,-1.07349271405136,-0.339622346209107,0.741024352175986
1e-06,0.649836734693878,-1.1083222221157,-0.285463980829721,0.71367754947517
1e-06,0.791755102040816,-1.14452845695649,-0.247154814863519,0.684728131373822
1e-06,0.933673469387755,-1.18222919622306,-0.219340582009286,0.654010598753025
1e-06,1.07559183673469,-1.22155548950775,-0.198655295937354,0.621335634756717
1e-06,1.21751020408163,-1.26265476251435,-0.182931269634173,0.58648442515787
1e-06,1.35942857142857,-1.30569427841297,-0.170737079550835,0.549201664934836
1e-06,1.50134693877551,-1.3508652020983,-0.1611052750992,0.509186664112509
1e-06,1.64326530612245,-1.39838752811219,-0.153368090683051,0.466081760188787
1e-06,1.78518367346939,-1.44851618088141,-0.147055740248025,0.419456904552989
1e-06,1.92710204081633,-1.50154867773212,-0.141831912085024,0.36878874147348
1e-06,2.06902040816327,-1.55783486619693,-0.137451948123602,0.31343159553466
1e-06,2.2109387755102,-1.61778941690384,-0.133735190681996,0.252576269800825
1e-06,2.35285714285714,-1.68190798122294,-0.130546367733899,0.185189924286294
1e-06,2.49477551020408,-1.75078820993543,-0.127782857497428,0.109925523349861
1e-06,2.63669387755102,-1.82515714816637,-0.125365844032918,0.0249803350190009
1e-06,2.77861224489796,-1.90590671138157,-0.12323408887047,-0.0721355661146937
1e-06,2.9205306122449,-1.99413858156586,-0.121339487840805,-0.184999243526889
1e-06,3.06244897959184,-2.09121743982318,-0.119643862272466,-0.319016207198769
1e-06,3.20436734693878,-2.19882270686932,-0.118116614485684,-0.482925806238502
1e-06,3.34628571428571,-2.3189606143283,-0.116732996148911,-0.692268179457031
1e-06,3.48820408163265,-2.45380953431267,-0.115472815785243,-0.978999942898571
1e-06,3.63012244897959,-2.60499449027937,-0.11431946409381,-1.4280066770281
1e-06,3.77204081632653,-2.77106141088176,-0.113259172723058,-2.47048560138264
1e-06,3.91395918367347,-2.93999722096042,-0.112280444506396,-2.17999274903308
1e-06,4.05587755102041,-3.07391353043587,-0.111373612468715,-1.2940981180741
1e-06,4.19779591836735,-3.10890500058079,-0.110530495386887,-0.853355524759002
1e-06,4.33971428571429,-3.02214514452491,-0.109744126592461,-0.553928775911492
1e-06,4.48163265306122,-2.86720088270752,-0.109008539005427,-0.32488708777888
1e-06,4.62355102040816,-2.69934648767454,-0.108318593396041,-0.138065269325136
1e-06,4.7654693877551,-2.54214551286399,-0.107669840347168,0.0206261314813961
1e-06,4.90738775510204,-2.40120456943026,-0.107058408515848,0.159255616401661
1e-06,5.04930612244898,-2.27600582368968,-0.106480913640547,0.282878300288439
1e-06,5.19122448979592,-2.16450590153842,-0.105934384032312,0.394873444769811
1e-06,5.33314285714286,-2.06456862664855,-0.105416199182673,0.497612683073529
