sigma,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
0,0.366,-1.04447105766783,0.495486497486275,0.816774100092158
0,0.507918367346939,-1.08019843209344,0.368146246161434,0.797080006645573
0,0.649836734693878,-1.11744220092026,0.245385861322129,0.775625409498565
0,0.791755102040816,-1.15633518829245,0.126677463432415,0.752403445167314
0,0.933673469387755,-1.19702821622123,0.0113783999044582,0.72736328064747
0,1.07559183673469,-1.2396934532488,-0.10117516007636,0.700414955421168
0,1.21751020408163,-1.28452856280632,-0.211635131896516,0.671431050745922
0,1.35942857142857,-1.33176188524801,-0.320633584212406,0.640245741605247
0,1.50134693877551,-1.38165896819202,-0.428786015194545,0.606651422387427
0,1.64326530612245,-1.43453087178469,-0.536700144932797,0.570392824136945
0,1.78518367346939,-1.49074483159017,-0.64498764540375,0.531158114893337
0,1.92710204081633,-1.55073807913219,-0.75427811727865,0.488566351570271
0,2.06902040816327,-1.61503591963804,-0.865234870621476,0.44214980256754
0,2.2109387755102,-1.68427556746228,-0.978572708271061,0.39132915262609
0,2.35285714285714,-1.75923773783191,-1.09507757233323,0.335378275595851
0,2.49477551020408,-1.84088849041727,-1.21562699120201,0.273373009484295
0,2.63669387755102,-1.93043390086691,-1.3412081665026,0.204114802498034
0,2.77861224489796,-2.02938837635842,-1.47292453180995,0.126013029101896
0,2.9205306122449,-2.13964918560595,-1.61196683438427,0.0368958810954622
0,3.06244897959184,-2.26353989383677,-1.75948932770429,-0.0663089756811724
0,3.20436734693878,-2.40368350758863,-1.91624373243194,-0.188148992593984
0,3.34628571428571,-2.56222325947002,-2.08161998417088,-0.335768548567549
0,3.48820408163265,-2.73779871809803,-2.25135171786911,-0.521353778599222
0,3.63012244897959,-2.91585421534048,-2.4129148435633,-0.76836854651735
0,3.77204081632653,-3.04831731230545,-2.54026988118025,-1.13196658516678
0,3.91395918367347,-3.05963722091373,-2.59997238388679,-1.80816710140368
0,4.05587755102041,-2.94129386666478,-2.57957810164087,-3.09666990982476
0,4.19779591836735,-2.7660269945434,-2.50238992898463,-1.45288965668297
0,4.33971428571429,-2.58854369069505,-2.40163076424808,-0.901908084163817
0,4.48163265306122,-2.4270965524059,-2.29854790363199,-0.555352722941063
0,4.62355102040816,-2.28419839617406,-2.20228610827918,-0.298721415307491
0,4.7654693877551,-2.15795509422399,-2.11557992408188,-0.0928066427067002
0,4.90738775510204,-2.04573796122989,-2.0385057317521,0.0805921991219225
0,5.04930612244898,-1.94516052750993,-1.97021049788626,0.231431971715639
0,5.19122448979592,-1.85426025640588,-1.90961089395738,0.365763300921092
0,5.33314285714286,-1.77146799983093,-1.85565234875583,0.487544746753734
0,5.4750612244898,-1.69553453779085,-1.8073912448777,0.599513340350356
0,5.61697959183673,-1.62546043097259,-1.76400894832337,0.703644719022406
0,5.75889795918367,-1.5604391866009,-1.72480132607204,0.801416068238471
0,5.90081632653061,-1.49981357804816,-1.6891611136748,0.893964834363518
0,6.04273469387755,-1.44304263322725,-1.65655972785144,0.98218945574571
0,6.18465306122449,-1.38967673781122,-1.62653078093266,1.06681581965746
0,6.32657142857143,-1.33933877229545,-1.59865587415308,1.14844272386171
0,6.46848979591837,-1.2917097105346,-1.572552557964,1.22757379344591
0,6.61040816326531,-1.24651752486779,-1.54786419375902,1.30464066324883
0,6.75232653061224,-1.20352855718387,-1.52425142790323,1.38002012852953
0,6.89424489795918,-1.16254074394686,-1.50138502339191,1.45404735617981
0,7.03616326530612,-1.12337824756879,-1.47893992059253,1.52702607697065
0,7.17808163265306,-1.08588716441895,-1.45659043212029,1.59923689696677
0,7.32,-1.04993206459924,-1.43400649559172,1.670944395247
0.0204081632653061,0.366,-1.0444088808487,0.495699637729417,0.816806452315928
0.0204081632653061,0.507918367346939,-1.08010013943405,0.368461780155763,0.797134149874138
0.0204081632653061,0.649836734693878,-1.11730116215051,0.245809327726072,0.775706671864195
0.0204081632653061,0.791755102040816,-1.15614444162621,0.127213325292435,0.75251747765022
0.0204081632653061,0.933673469387755,-1.19678023438849,0.0120311028735163,0.727516240178055
0.0204081632653061,1.07559183673469,-1.23937990990776,-0.100400505119788,0.700613705478855
0.0204081632653061,1.21751020408163,-1.28414007995051,-0.21073227000136,0.671683388398776
