B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration
1e-06,0.366,-1.04184654436571,-0.412878977521693,0.765442667692748
1e-06,0.507918367346939,-1.0763382894931,-0.334445192807355,0.738794381224603
1e-06,0.649836734693878,-1.11221579228796,-0.280744914394693,0.710567922784763
1e-06,0.791755102040816,-1.14959890061147,-0.242955304804369,0.680598988196798
1e-06,0.933673469387755,-1.18862114623893,-0.215637187768158,0.648699519284416
1e-06,1.07559183673469,-1.22943297471757,-0.195394741856931,0.614652016941418
1e-06,1.21751020408163,-1.27220535070158,-0.180053599797036,0.578202549400855
1e-06,1.35942857142857,-1.31713400332878,-0.168185209734272,0.539051863220859
1e-06,1.50134693877551,-1.36444459238113,-0.158828514117345,0.496843802203319
1e-06,1.64326530612245,-1.41439912930163,-0.151322964971513,0.451149900832017
1e-06,1.78518367346939,-1.46730407903769,-0.145205654675322,0.401448469400014
1e-06,1.92710204081633,-1.52352070656058,-0.14014636604784,0.347095586994958
1e-06,2.06902040816327,-1.5834784282493,-0.135905641300223,0.287283903931215
1e-06,2.2109387755102,-1.64769219877983,-0.132307168116859,0.220982522024523
1e-06,2.35285714285714,-1.71678532008587,-0.129219262781293,0.14684645027394
1e-06,2.49477551020408,-1.79151948396462,-0.126542247778711,0.0630750542170574
1e-06,2.63669387755102,-1.87283423536844,-0.124199716196099,-0.0328194101283843
1e-06,2.77861224489796,-1.96189792460938,-0.122132399700243,-0.144411833163487
1e-06,2.9205306122449,-2.06017015223075,-0.120293807054826,-0.277105640093692
1e-06,3.06244897959184,-2.16946710594071,-0.118647083026215,-0.439638641880182
1e-06,3.20436734693878,-2.29199148689166,-0.117162719141363,-0.647550772110967
1e-06,3.34628571428571,-2.43019067945826,-0.11581686665628,-0.932803117130086
1e-06,3.48820408163265,-2.58598671021976,-0.114590079842107,-1.38030745334555
1e-06,3.63012244897959,-2.75791846956734,-0.113466370371555,-2.42157043266365
